,Id,Unnamed: 0.1,Degree centrality,Betweenness centrality,Eigenvector centrality,Closeness centrality,Hubs score,Authority score,Page Rank,Katz Centrality,Percolation Centrality,Hormonic Centrality
32,0.010897875,0.0024203467841130023,0.024978619,4.58e-05,0.000925536,0.527461574,9.409999999999818e-05,0.032172411999999984,0.047795781,0.040902759,4.58e-05,0.593561432
33,0.999671183,0.0025393802325120026,0.018949328,1.5e-05,2.9e-06,0.344431739,8.629999999999818e-05,0.11809892699999999,0.033721283,0.023478124,1.5e-05,0.391953407
34,0.959513444,0.0026187358647780028,0.014642707,0.0,3.7000000000000005e-22,0.040276501,1.0600000000000001e-18,0.14174983,0.003620383,0.004578304,0.0,0.047701894
35,0.968800025,0.0026584136809110026,0.014642707,0.0,9.03e-20,0.064539374,1.0600000000000001e-18,0.12131544099999998,0.006878728,0.007476523,0.0,0.070133652
36,0.979289376,0.0027377693131770027,0.027562592,0.000189058,6.99e-06,0.362914994,0.00036563299999999813,0.149619893,0.050212129,0.028690998,0.000189058,0.408523022
37,0.939140717,0.002777447129310003,0.062015646,6.76e-05,1.23e-38,0.000385742,0.025966246999999998,0.0005125769999999865,0.000258599,9.61e-05,6.76e-05,0.000325725
38,0.958814544,0.002817124945443003,0.146425635,0.000738703,9.67e-32,0.008018093,0.164676147,0.052481383999999985,0.004085861,0.000430528,0.000738703,0.007714243
39,0.958908881,0.0028568027615760026,0.020671976,0.000276701,8.14e-28,0.025750758,0.023590338999999995,0.08094506199999998,0.003620383,0.001657688,0.000276701,0.025899756
40,0.959434443,0.002896480577709003,0.054263707,0.000277953,1.6400000000000004e-21,0.046969023,0.057716924,0.08396090699999999,0.002792867,0.005139129,0.000277953,0.053961229
41,0.968704679,0.0029361583938420028,0.118863196,0.002745961,2.03e-19,0.072138226,0.089327642,0.07638457699999998,0.003982421,0.008308258,0.002745961,0.07434185
42,0.97879832,0.002975836209975003,0.03703718,0.000752476,2.47e-16,0.079314262,0.015178513999999999,0.06950695099999998,0.013809176,0.0033619,0.000752476,0.082890806
43,0.959219839,0.003094869658374003,0.011197389,7.55e-05,5.2000000000000004e-30,0.013032881,0.008549662999999999,0.10976645399999999,0.000465478,0.001036165,7.55e-05,0.013142986
44,0.97919736,0.0032932587390390035,0.105943289,0.026113087,1.24e-06,0.339656648,0.064748891,0.246298537,0.02787695,0.04548516,0.026113087,0.401785567
45,0.96972039,0.0034122921874380034,0.021533322,0.000155253,3.08e-16,0.091999468,0.0009971809999999982,0.09599157199999998,0.004654778,0.008436819,0.000155253,0.095668666
46,0.97939461,0.0035313256358370034,0.025839943,0.000463255,2.36e-14,0.138690133,0.007015629999999998,0.08489626999999998,0.008326881,0.012752252,0.000463255,0.138865419
47,0.979398444,0.0035710034519700036,0.03100791,0.000631028,2.4e-14,0.13852816,0.011225432999999998,0.029409583999999985,0.01722268,0.015380703,0.000631028,0.140585084
48,0.978999706,0.0036106812681030035,0.077519525,0.00152114,1.06e-14,0.114151746,0.042586784,0.04436957299999999,0.005068536,0.008271775,0.00152114,0.118955766
49,0.979188784,0.0037693925326350037,0.055986355,0.007043912,5.46e-06,0.368103141,0.007585437999999998,0.245277381,0.019601789,0.038380924,0.007043912,0.434098923
50,0.989699625,0.003967781613300004,0.09216208,0.007152013,0.000988527,0.454559617,0.052958107,0.136638234,0.013136819,0.045531741,0.007152013,0.529382323
51,0.989780644,0.004007459429433004,0.043927795,0.002125274,0.000369705,0.422578009,0.028028219999999996,0.10359807499999998,0.007137327,0.040906598,0.002125274,0.499618744
52,0.968899306,0.004047137245566004,0.012920059,2.44e-05,1.39e-19,0.06606103,0.0015275969999999982,0.139844933,0.001758472,0.005516913,2.44e-05,0.069815841
53,0.99936648,0.004086815061699004,0.027562592,0.001863874,0.005038961,0.571934367,0.003104698999999998,0.07594797699999999,0.027670071,0.113227271,0.001863874,0.655641864
54,2.07e-05,0.004245526326231004,0.085271465,0.002777888,0.0012571,0.516609657,0.018930248999999996,0.11941672299999999,0.008223442,0.022542076,0.002777888,0.569298505
55,0.999474841,0.004443915406896004,0.040482498,0.005930961,0.006213182,0.57194178,0.006407419999999998,0.08210944899999999,0.037496826,0.152391684,0.005930961,0.65628349
56,0.000121478,0.004523271039162005,0.026701268,0.000707402,0.00081064,0.527435303,0.0026520779999999983,0.197564421,0.041168929,0.041830514,0.000707402,0.592962217
57,0.000811297,0.0046423044875610045,0.022394647,0.000825094,0.000100858,0.446387519,0.0016336799999999982,0.010542371999999986,0.012309303,0.011970396,0.000825094,0.487329156
58,0.010814536,0.004761337935960005,0.044789119,0.008007006,0.00171182,0.523204956,0.003762414999999998,0.009524487999999985,0.011481787,0.011258246,0.008007006,0.545754076
59,0.01040692,0.004801015752093005,0.036175855,0.00068737,0.000632795,0.535411831,0.0023691899999999984,0.057466471999999984,0.022549815,0.030483255,0.00068737,0.59025811
60,0.011113891,0.004959727016625005,0.043927795,0.034910092,0.005013089,0.613843415,0.004038230999999998,0.023593101999999987,0.030721537,0.069728945,0.034910092,0.672443737
61,0.011199854,0.004999404832758005,0.00947474,0.0,3.99e-05,0.433317671,1.0600000000000001e-18,0.011414844999999986,0.086674559,0.007168549,0.0,0.476012843
62,0.020592879,0.005078760465024005,0.018088004,0.000812574,0.073681594,0.812246564,0.0012234919999999983,0.005125773999999987,0.126506532,0.142898833,0.000812574,0.782142402
63,0.939336958,0.005316827361822005,0.024117295,1.01e-05,1.23e-38,0.000385742,0.015266774999999998,0.0005525659999999866,0.000310319,9.61e-05,1.01e-05,0.000325725
64,0.959528982,0.005356505177955005,0.032730559,0.000180294,5.0700000000000004e-21,0.056130142,0.022802777999999996,0.09502349099999999,0.002430829,0.00584491,0.000180294,0.062068399
65,0.959109359,0.005396182994088006,0.07062891,0.000453238,1.83e-25,0.027340075,0.083060959,0.05538089999999998,0.001086115,0.001454394,0.000453238,0.026724925
66,0.968593695,0.0054358608102210056,0.035314531,0.001704514,1.62e-20,0.054497799,0.037420325,0.06472107799999999,0.005378855,0.0057817,0.001704514,0.061081402
67,0.9690114,0.005475538626354005,0.043927795,0.00063854,1.11e-17,0.082356541,0.025120198999999996,0.128795799,0.013447137,0.012959476,0.00063854,0.087527279
68,0.99936991,0.005515216442487005,0.010336064,2.69e-05,3.02e-10,0.25554754,0.0026237889999999983,0.0048713029999999866,0.002017071,0.002732814,2.69e-05,0.286868334
69,0.000629787,0.005594572074753006,0.026701268,0.006834621,0.000142031,0.470943693,0.0007008559999999982,0.013886848999999986,0.064894851,0.034219842,0.006834621,0.545152182
70,0.00101904,0.0056739277070190055,0.020671976,1.93e-05,0.001477223,0.502406282,0.00012305599999999818,0.017922032999999987,0.04904171,0.032334462,1.93e-05,0.558012685
71,0.001113881,0.005713605523152005,0.035314531,0.001841425,0.00084837,0.518218485,0.006435708999999999,0.0032826769999999865,0.006568409,0.012164456,0.001841425,0.551190216
72,0.948427299,0.005911994603817006,0.19293725,0.004965839,2.42e-34,0.007054838,0.167146398,0.006216363999999987,0.009412996,0.001454788,0.004965839,0.007084509
73,0.949027422,0.005951672419950006,0.53402248,0.002847739,1.72e-32,0.010088838,0.740841349,0.03224511799999999,0.001396434,0.001229806,0.002847739,0.0099726
74,0.969615055,0.005991350236083006,0.088716762,0.003275285,5.9e-17,0.096367854,0.052300886,0.253055834,0.016291724,0.018555743,0.003275285,0.103746165
75,0.949338179,0.006031028052216006,0.303187008,0.00246161,1.3e-31,0.012054001,0.428138519,0.05171542599999999,0.003051466,0.002262958,0.00246161,0.012334104
76,0.958610938,0.0060707058683490064,0.062876971,0.00070615,7.09e-30,0.016543653,0.350863616,0.396831981,0.00853376,0.003132234,0.00070615,0.017654271
77,0.958609424,0.006110383684482006,0.018949328,4.47e-05,4.69e-30,0.011299699,0.014108559999999997,0.08998460099999998,0.001396434,0.001192704,4.47e-05,0.010895487
78,0.958611442,0.006150061500615006,0.034453207,0.000861403,1.9600000000000002e-33,0.009337196,0.019567949999999997,0.008906486999999986,0.005068536,0.001159615,0.000861403,0.009348295
79,0.958808894,0.006189739316748006,0.049095762,0.000143985,3.26e-30,0.009784794,0.069491868,0.08275435099999999,0.000362038,0.000982054,0.000143985,0.009538301
80,0.949123172,0.006229417132881007,0.018088004,6.44e-05,9.93e-32,0.010251912,0.155272303,0.10481590099999999,0.001448153,0.00097593,6.44e-05,0.009864026
81,0.949543299,0.0062690949490140065,0.022394647,6.76e-05,1.9600000000000002e-29,0.016358409,0.152590451,0.397036285,0.008068282,0.003139848,6.76e-05,0.017491409
82,0.958813636,0.006308772765147006,0.104220641,0.001294383,3.54e-30,0.015279957,0.069721856,0.08633075999999999,0.011585226,0.001740817,0.001294383,0.016123366
83,0.959117229,0.006348450581280006,0.076658201,0.002037431,7.879999999999999e-23,0.045735018,0.049812247,0.12114130999999999,0.00868892,0.006441842,0.002037431,0.04976089
84,0.959214694,0.006388128397413006,0.006890768,2.07e-06,1.82e-25,0.02353611,0.005014194999999998,0.08564077999999999,0.000413758,0.001435656,2.07e-06,0.023808139
85,0.95911955,0.006427806213546007,0.040482498,0.000235383,1.97e-23,0.040188695,0.037994234,0.958853484,0.017377839,0.007417715,0.000235383,0.043298877
86,0.959223471,0.0064674840296790066,0.175710723,0.003591801,1.22e-22,0.04774911,0.167403685,0.143259207,0.00206879,0.004187428,0.003591801,0.051199519
87,0.959224581,0.006507161845812006,0.054263707,0.000701142,1.66e-22,0.04385619,0.074489797,0.032208764999999986,0.008275162,0.0029235,0.000701142,0.047521775
88,0.959429196,0.006546839661945006,0.093884729,0.003655142,7.949999999999999e-24,0.046035235,0.065807742,0.138279209,0.010499111,0.005523327,0.003655142,0.048317362
89,0.959008363,0.006626195294211007,0.040482498,0.000271693,2.79e-29,0.014018978,0.011465462999999999,0.05482869699999999,0.000982675,0.001200531,0.000271693,0.014238041
90,0.979507108,0.006665873110344007,0.038759828,0.010333558,1.48e-06,0.341072653,0.004363551999999998,0.185907829,0.009206117,0.015759765,0.010333558,0.397638772
91,0.979707384,0.0067055509264770065,0.20068919,0.001596701,1.61e-08,0.282901574,0.106671808,0.029082405999999988,0.001086115,0.004116953,0.001596701,0.312331367
92,0.988984784,0.006745228742610007,0.055125031,0.001629492,4.4e-16,0.116660055,0.017990988999999995,0.08815786199999999,0.011119748,0.012680913,0.001629492,0.117811732
93,0.969410743,0.006864262191009007,0.033591883,0.001625711,5.4899999999999995e-24,0.018171252,0.0027440169999999983,0.013159788999999986,0.010085353,0.002740647,0.001625711,0.021404369
94,0.999272244,0.0069039400071420065,0.012920059,0.000137724,5.36e-07,0.331900401,0.0007991589999999982,0.018830857999999985,0.005378855,0.00925883,0.000137724,0.388321196
95,0.988976208,0.006943617823275007,0.074074207,0.000552149,1.36e-08,0.284696971,0.026183575999999997,0.021993569999999987,0.000775796,0.003780206,0.000552149,0.317833597
96,0.959413154,0.006983295639408007,0.023255971,0.001158137,2.69e-22,0.046760002,0.017738157999999997,0.141700027,0.00868892,0.004013473,0.001158137,0.053569197
97,0.969714336,0.007022973455541007,0.093023405,0.004368541,5.71e-16,0.110639698,0.037646777,0.11505908799999999,0.004137581,0.010168564,0.004368541,0.110937392
98,0.979297145,0.007062651271674007,0.026701268,9.28e-05,1.91e-13,0.138019234,0.004879822999999998,0.10568546499999999,0.004034141,0.012449027,9.28e-05,0.141859452
99,0.979309051,0.007102329087807007,0.033591883,0.000343059,3.73e-09,0.278978428,0.019690369999999995,0.043961328999999986,0.002482548,0.005496975,0.000343059,0.312412425
100,0.969502759,0.007142006903940007,0.031869234,0.001109307,2.81e-18,0.080730384,0.002340900999999998,0.12277755899999998,0.019601789,0.008875716,0.001109307,0.089263249
101,0.989689334,0.007181684720073007,0.033591883,0.000363091,8.08e-08,0.298051284,0.005742632999999998,0.03311758999999999,0.003154905,0.009561449,0.000363091,0.353767638
102,0.958911605,0.007221362536206007,0.055125031,0.005237995,6.77e-28,0.035230386,0.008036149999999999,0.026755813999999985,0.037548545,0.007820374,0.005237995,0.039740724
103,0.968600051,0.007261040352339008,0.024117295,0.000249156,3.54e-20,0.058439112,0.016755969999999995,0.09748277199999998,0.002585988,0.003871665,0.000249156,0.060717021
104,0.979594483,0.0073007181684720075,0.138673696,0.008654711,5.39e-14,0.185274963,0.030243235999999996,0.295739355,0.094776977,0.079801649,0.008654711,0.204592394
105,0.979701028,0.007340395984605007,0.040482498,0.000520848,3e-07,0.324528689,0.003811919999999998,0.151734911,0.013705736,0.024890118,0.000520848,0.39699584
106,0.988878945,0.007380073800738007,0.153316229,0.046527729,1.77e-05,0.38492068,0.069231186,0.36227154,0.064941916,0.116282274,0.046527729,0.50691857
107,0.958925125,0.007419751616871007,0.039621174,9.79e-05,1.31e-29,0.010092579,0.019414129999999998,0.08074584699999998,0.000310319,0.000935008,9.79e-05,0.009701163
108,0.948634335,0.007538785065270007,0.014642707,0.000391888,1.27e-30,0.009225477,0.024190627999999995,0.007343307999999987,0.00206879,0.000909559,0.000391888,0.010048603
109,0.949345242,0.007578462881403007,0.049095762,0.001411374,2.0100000000000002e-29,0.009652277,0.014483315999999998,0.017449443999999988,0.003310065,0.001296906,0.001411374,0.0113135
110,0.999877816,0.007895885410467008,0.022394647,0.000532117,3.16e-05,0.415099673,0.0015558859999999983,0.125219027,0.014378093,0.014930424,0.000532117,0.470575597
111,0.989389474,0.007935563226600007,0.033591883,0.0010129,1.89e-05,0.402840001,0.016342386999999996,0.162704068,0.006258091,0.006503025,0.0010129,0.434740634
112,0.959527771,0.007975241042733007,0.018088004,5.85e-05,4.850000000000001e-21,0.058808285,0.0055375389999999984,0.183503441,0.003827262,0.006150483,5.85e-05,0.06320932
