,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige
975,0.9487196251300413,0.05263159410249256,0.11875191215646479,0.020728882856235312,7.717672458245684e-26,0.08694925749775774,0.11875191215646479,0.020672462995712935,4.378948132647293e-16,5.050287760445986e-16,0.036677013450904204,0.05555555555555555
976,0.9392487971025328,0.05263159410249256,0.013758198953817224,0.006988587622545176,9.786721409665475e-30,0.06407098574209168,0.013758198953817224,0.006541918669529409,4.778188109649541e-16,5.048057245188505e-16,0.008824930517647734,0.027777777777777776
977,0.999275169082652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.775206262615701e-16,5.049624004837804e-16,0.0,0.0
978,0.02019104097282318,0.05263159410249256,4.6637962555312624e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,4.6637962555312624e-05,0.0026167674678117636,4.777896407222318e-16,5.04898036303593e-16,0.002490190586609496,0.05555555555555555
979,0.9788928308632682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779791620068196e-16,5.049624004837804e-16,0.0,0.0
980,0.9592188776481577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777522823412014e-16,5.049624004837804e-16,0.0,0.0
981,0.9695112950631891,0.15789478230747767,0.0017908977621240048,0.010919681751428678,6.681910617411763e-30,0.15771323323383282,0.0017908977621240048,0.010467069871247054,4.78371510300746e-16,5.051497764688656e-16,0.011696717401547109,0.19444444444444445
982,0.9493281239138004,0.05263159410249256,0.004332666721388543,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,0.004332666721388543,0.003925151201717645,4.80149018658447e-16,5.056896733750432e-16,0.004601707038352175,0.027777777777777776
983,0.9792980258749705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774754209146612e-16,5.049624004837804e-16,0.0,0.0
984,0.9993817143845339,0.05263159410249256,0.008068367522069084,0.008323218551828254,5.91392531857025e-22,0.054817225052648154,0.008068367522069084,0.009888681188960621,4.777229415122644e-16,5.043611035372924e-16,0.018888413225783357,0.05555555555555555
985,0.9695109923776725,0.05263159410249256,0.008814574922954087,0.007988983716167799,7.481115445502543e-26,0.055357358374512056,0.008814574922954087,0.00867894543578127,4.728138114241722e-16,5.05658973354888e-16,0.015329028818683442,0.05555555555555555
986,0.9487276967438202,0.05263159410249256,1.557707949347442e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,1.557707949347442e-05,0.0026167674678117636,4.777311296505724e-16,5.053657352313367e-16,0.002490190586609496,0.08333333333333333
987,0.9385272957258686,0.05263159410249256,0.003334614322704853,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.003334614322704853,0.0026167674678117636,4.770545847228716e-16,5.059998494407492e-16,0.002490190586609496,0.027777777777777776
988,0.9388356313722238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777618351692274e-16,5.049624004837804e-16,0.0,0.0
989,0.9486183263771156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776146192658977e-16,5.049624004837804e-16,0.0,0.0
