,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
0,0.9686895879679921,0.03156708,0.029942724,0.7753982877173892,0.000826468,0.000807686,0.02057023,0.034695022,0.034695022,0.001106227,0.001491975,0.689279439
1,0.9692122422403148,0.038331454,0.021609423,0.7156804038662824,0.000122347,0.000152928,0.025073222,0.026443739,0.026443739,0.000247059,0.000891961,0.638333858
2,0.9696146022680713,0.032694476,0.023169631,0.7121764995211144,5.05e-05,7.82e-05,0.020903239,0.026560713,0.026560713,9.19e-05,0.000895445,0.636483801
3,0.9697165294383833,0.060879369,0.027941141,0.7219546595662738,0.000736675,0.000877852,0.039981822,0.033803076,0.033803076,0.001963877,0.00146371,0.647012188
4,0.9786966158968441,0.033821871,0.020157934,0.6997231474476486,2.79e-05,3.91e-05,0.021959534,0.025222639,0.025222639,4.73e-05,0.000816545,0.619685492
5,0.9690001126244773,0.020293123,0.006842608,0.6848908212153534,0.000139138,0.000230308,0.015049097,0.0080762,0.0080762,0.000110576,8.58e-05,0.5990521
6,0.9690006172144293,0.036076663,0.034959165,0.7827598344664317,0.001079627,0.00109891,0.023259395,0.039394354,0.039394354,0.001578458,0.00191861,0.700672298
7,0.9695078310342197,0.038331454,0.020974725,0.7188347070362872,0.000116689,0.000171161,0.025479285,0.025447281,0.025447281,0.000244746,0.000826355,0.642373191
8,0.9790813152762792,0.049605411,0.034284537,0.7284736116777649,0.000250204,0.000365896,0.028185836,0.036829004,0.036829004,0.000368919,0.001709384,0.654597421
9,0.969306802397327,0.016910936,0.005884921,0.6805481349685919,0.000478277,0.000581011,0.009926493,0.006123952,0.006123952,1.12e-05,4.92e-05,0.590344004
10,0.9792905182703948,0.040586246,0.02603945,0.7177254940060485,0.002048948,0.002143694,0.02391155,0.029833766,0.029833766,0.000114541,0.001130682,0.638235838
11,0.9696036022071168,0.02367531,0.031953758,0.7883856989506607,0.00076184,0.000816724,0.017136596,0.036402647,0.036402647,0.001212468,0.001601183,0.704159694
12,0.9797023645892496,0.037204059,0.045949054,0.8215165655999004,0.004651232,0.004909058,0.03144928,0.050037944,0.050037944,0.009649354,0.002969391,0.754309742
13,0.9786929828491894,0.027057497,0.020548307,0.7148520617179605,3.63e-05,5.3e-05,0.01829296,0.024614772,0.024614772,7.23e-05,0.00076479,0.63628109
14,0.9594250136945713,0.034949267,0.036902204,0.781048021069233,0.000514296,0.000508407,0.022808007,0.041333453,0.041333453,0.000820169,0.002104176,0.695749249
15,0.9786793589204843,0.014656144,0.010748013,0.6998856344287836,4.95e-06,6.38e-06,0.011553387,0.012849888,0.012849888,1.12e-05,0.000211275,0.615627428
16,0.9691087003821562,0.02367531,0.01343934,0.7096010609110381,6.94e-05,0.000113328,0.015821184,0.0153022,0.0153022,3.23e-05,0.000300472,0.616246337
17,0.9789868560372573,0.03156708,0.043427888,0.7827760958703303,0.000278647,0.000273843,0.021655245,0.045528276,0.045528276,0.000679693,0.002565987,0.701577825
