Id,ANP,,,,,,,,,,
104089,0.000923795,,,,,,,,,,
9708134,0.000546795,,,,,,,,,,
9906012,0.0018963,,,,,,,,,,
208073,0.002400955,,,,,,,,,,
301048,2.50E-05,,,,,,,,,,
103239,0.012564222,,,,,,,,,,
104032,0.000328547,,,,,,,,,,
107245,0.001574559,,,,,,,,,,
11113,0.000479521,,,,,,,,,,
204042,0.002991291,,,,,,,,,,
9905053,6.50E-05,,,,,,,,,,
9904028,1.31E-06,,,,,,,,,,
9410203,0.001863242,,,,,,,,,,
9704114,0.004353476,,,,,,,,,,
9911125,0.002203264,,,,,,,,,,
9710135,0.004750204,,,,,,,,,,
212091,0.004568267,,,,,,,,,,
9903174,0.000180701,,,,,,,,,,
9606139,0.011182073,,,,,,,,,,
107166,0.002265015,,,,,,,,,,
9608116,0.001734984,,,,,,,,,,
108131,0.00014941,,,,,,,,,,
112147,0.003495673,,,,,,,,,,
111179,0.002426168,,,,,,,,,,
112075,0.001711634,,,,,,,,,,
9912184,3.17E-05,,,,,,,,,,
112174,9.70E-05,,,,,,,,,,
112210,5.30E-05,,,,,,,,,,
201037,0.000526457,,,,,,,,,,
201114,0.000125943,,,,,,,,,,
201153,2.86E-05,,,,,,,,,,
201221,0.001196692,,,,,,,,,,
202024,0.002860436,,,,,,,,,,
202124,0.000686819,,,,,,,,,,
202125,0.000129072,,,,,,,,,,
9708116,0.00010404,,,,,,,,,,
203160,0.000500642,,,,,,,,,,
203187,0.0010073,,,,,,,,,,
205147,0.000665698,,,,,,,,,,
204079,0.003012936,,,,,,,,,,
205003,0.000557747,,,,,,,,,,
205074,0.002226114,,,,,,,,,,
205138,4.38E-06,,,,,,,,,,
9703041,0.000314466,,,,,,,,,,
9702205,0.000271442,,,,,,,,,,
206108,0.00039582,,,,,,,,,,
207234,0.001768394,,,,,,,,,,
205184,0.00187665,,,,,,,,,,
206072,0.000791289,,,,,,,,,,
207278,0.000272224,,,,,,,,,,
208103,3.14E-06,,,,,,,,,,
208104,0.000585908,,,,,,,,,,
208174,0.000761915,,,,,,,,,,
209202,0.00074627,,,,,,,,,,
210083,0.005254335,,,,,,,,,,
210230,0.000271442,,,,,,,,,,
210200,0.00043024,,,,,,,,,,
210219,4.54E-05,,,,,,,,,,
210227,5.48E-05,,,,,,,,,,
210269,0.001066251,,,,,,,,,,
210292,0.039245095,,,,,,,,,,
211042,0.001478718,,,,,,,,,,
211059,0.000747834,,,,,,,,,,
212066,2.21E-07,,,,,,,,,,
212109,1.31E-05,,,,,,,,,,
212112,0.000469352,,,,,,,,,,
212177,0.000172096,,,,,,,,,,
212218,0.000479521,,,,,,,,,,
212281,0.000794253,,,,,,,,,,
302105,0.00214041,,,,,,,,,,
303015,0.000323071,,,,,,,,,,
303016,0.001836466,,,,,,,,,,
303083,0.000405207,,,,,,,,,,
303140,0.001334321,,,,,,,,,,
303269,0.000222942,,,,,,,,,,
304079,0.00021512,,,,,,,,,,
304171,0.000127507,,,,,,,,,,
304237,0.00030899,,,,,,,,,,
3024,0.002877911,,,,,,,,,,
7024,0.012988563,,,,,,,,,,
7090,0.003414021,,,,,,,,,,
9705170,7.18E-05,,,,,,,,,,
9903015,7.53E-05,,,,,,,,,,
9903108,9.23E-05,,,,,,,,,,
8250,0.000752528,,,,,,,,,,
10279,0.000814475,,,,,,,,,,
11018,0.000748617,,,,,,,,,,
11073,0.005455969,,,,,,,,,,
11251,0.001364782,,,,,,,,,,
9912213,0.000117338,,,,,,,,,,
11264,0.000542102,,,,,,,,,,
12050,0.002244411,,,,,,,,,,
101018,0.000903331,,,,,,,,,,
101143,6.44E-05,,,,,,,,,,
101192,0.001761854,,,,,,,,,,
101226,9.15E-05,,,,,,,,,,
107081,0.007915875,,,,,,,,,,
107138,0.001571837,,,,,,,,,,
107143,0.001245739,,,,,,,,,,
205236,5.12E-05,,,,,,,,,,
9708127,2.11E-05,,,,,,,,,,
108165,0.001201581,,,,,,,,,,
109197,5.03E-05,,,,,,,,,,
9907215,0.000213555,,,,,,,,,,
103170,0.005213423,,,,,,,,,,
104173,0.001748501,,,,,,,,,,
9812015,0,,,,,,,,,,
1132,7.90E-05,,,,,,,,,,
108126,0.000975838,,,,,,,,,,
203161,0.001422411,,,,,,,,,,
203272,0.004556534,,,,,,,,,,
208119,0.003710018,,,,,,,,,,
6047,0.001145587,,,,,,,,,,
7075,0.001710711,,,,,,,,,,
7145,0.000835142,,,,,,,,,,
8194,0.003707256,,,,,,,,,,
10196,0.000484215,,,,,,,,,,
11091,0.00051707,,,,,,,,,,
11107,0.003223652,,,,,,,,,,
102018,0.001689629,,,,,,,,,,
104126,0.000671956,,,,,,,,,,
2037,0.000157233,,,,,,,,,,
109069,0.002534064,,,,,,,,,,
110302,0.001360441,,,,,,,,,,
203111,0.000133765,,,,,,,,,,
203266,0.000508465,,,,,,,,,,
206242,6.77E-05,,,,,,,,,,
302226,0.00075331,,,,,,,,,,
6224,0.000489691,,,,,,,,,,
7158,0.002926896,,,,,,,,,,
9112,0.000795748,,,,,,,,,,
11101,0.000291781,,,,,,,,,,
12179,0.0034807,,,,,,,,,,
104041,0.000233112,,,,,,,,,,
104200,0.004925523,,,,,,,,,,
3242,0.00033324,,,,,,,,,,
107152,4.26E-05,,,,,,,,,,
108234,0.000252668,,,,,,,,,,
209098,0.001201987,,,,,,,,,,
6247,0.002133777,,,,,,,,,,
101135,0.000782254,,,,,,,,,,
108120,0.000405207,,,,,,,,,,
203173,0.00013533,,,,,,,,,,
212021,9.00E-05,,,,,,,,,,
6049,4.45E-05,,,,,,,,,,
7071,0.000305861,,,,,,,,,,
8230,0.001021099,,,,,,,,,,
10217,0.000148628,,,,,,,,,,
104254,9.93E-05,,,,,,,,,,
112133,5.33E-05,,,,,,,,,,
11059,0.000891276,,,,,,,,,,
11166,0.009975995,,,,,,,,,,
101119,0.001439151,,,,,,,,,,
101212,0.002721093,,,,,,,,,,
102128,0.000931688,,,,,,,,,,
105077,0.00043728,,,,,,,,,,
107195,0.000137677,,,,,,,,,,
111113,0.000561658,,,,,,,,,,
202208,0.000817416,,,,,,,,,,
203237,0.000606247,,,,,,,,,,
205234,0.000227636,,,,,,,,,,
208039,0.001137068,,,,,,,,,,
9247,0.002996282,,,,,,,,,,
11257,0.000356708,,,,,,,,,,
12041,0.001049675,,,,,,,,,,
12104,0.003037334,,,,,,,,,,
103223,0.000533497,,,,,,,,,,
106034,0.001325521,,,,,,,,,,
112200,0.001147613,,,,,,,,,,
112221,0.000155668,,,,,,,,,,
7069,0.000792916,,,,,,,,,,
109170,0.000107951,,,,,,,,,,
205144,0.000291781,,,,,,,,,,
206109,0.000394256,,,,,,,,,,
209228,0.00015958,,,,,,,,,,
10269,0.001109455,,,,,,,,,,
10281,0.000527239,,,,,,,,,,
103114,0.001278774,,,,,,,,,,
104100,0.00043024,,,,,,,,,,
9072,5.63E-05,,,,,,,,,,
110288,0.000121249,,,,,,,,,,
9213,0.004066569,,,,,,,,,,
11057,0.000483433,,,,,,,,,,
103021,0.001865722,,,,,,,,,,
106142,8.92E-05,,,,,,,,,,
11288,0.000549142,,,,,,,,,,
102154,0.002300741,,,,,,,,,,
106054,0.002866467,,,,,,,,,,
106209,0.001554948,,,,,,,,,,
102198,0.000116556,,,,,,,,,,
10222,1.67E-05,,,,,,,,,,
206152,0.000686819,,,,,,,,,,
109029,0.002390419,,,,,,,,,,
109098,0.000384087,,,,,,,,,,
201113,0.000374699,,,,,,,,,,
207097,0.000892927,,,,,,,,,,
210057,0.000153322,,,,,,,,,,
12007,0.001179685,,,,,,,,,,
101218,0.000608593,,,,,,,,,,
102183,0.000104822,,,,,,,,,,
11079,0.006130584,,,,,,,,,,
111165,0.00205394,,,,,,,,,,
112106,0.000105604,,,,,,,,,,
112189,0.000197128,,,,,,,,,,
203047,0.000100911,,,,,,,,,,
204221,0.000327764,,,,,,,,,,
212103,0.000163491,,,,,,,,,,
101039,0.006803659,,,,,,,,,,
101082,0.002937777,,,,,,,,,,
102137,0.005356928,,,,,,,,,,
103015,0.000285523,,,,,,,,,,
104095,0.000120467,,,,,,,,,,
105311,0.000824894,,,,,,,,,,
108064,1.12E-05,,,,,,,,,,
109075,0.000748617,,,,,,,,,,
109214,2.61E-06,,,,,,,,,,
110171,0.000573392,,,,,,,,,,
205297,0.002563523,,,,,,,,,,
206064,0.001052945,,,,,,,,,,
206206,0.000215902,,,,,,,,,,
207068,0.000805995,,,,,,,,,,
207259,3.25E-05,,,,,,,,,,
210167,0.004364741,,,,,,,,,,
211098,0.00069777,,,,,,,,,,
103100,1.64E-05,,,,,,,,,,
204109,4.76E-05,,,,,,,,,,
205283,0.000787237,,,,,,,,,,
212009,7.54E-05,,,,,,,,,,
12156,0.000650835,,,,,,,,,,
112077,0.000540537,,,,,,,,,,
102133,8.45E-07,,,,,,,,,,
107051,0.001288098,,,,,,,,,,
107217,2.05E-05,,,,,,,,,,
210296,1.43E-05,,,,,,,,,,
107162,0.000167402,,,,,,,,,,
108016,0.000359054,,,,,,,,,,
112126,0.000991843,,,,,,,,,,
112132,0.000931148,,,,,,,,,,
207183,0.000446667,,,,,,,,,,
211097,0.000325418,,,,,,,,,,
302052,0.00143427,,,,,,,,,,
105235,0.000351232,,,,,,,,,,
106079,0.000107169,,,,,,,,,,
110099,0.00124225,,,,,,,,,,
112101,0.001280839,,,,,,,,,,
201035,0.000953552,,,,,,,,,,
202057,0.000227636,,,,,,,,,,
205096,0.000511594,,,,,,,,,,
9602111,0.00042007,,,,,,,,,,
9704147,0.000735318,,,,,,,,,,
9603100,0.001107343,,,,,,,,,,
9607077,0.000312119,,,,,,,,,,
9608099,0.000653964,,,,,,,,,,
9711067,0.002825125,,,,,,,,,,
9903267,0.000410683,,,,,,,,,,
207255,0.000245628,,,,,,,,,,
9705024,0.000916207,,,,,,,,,,
9706096,0.002772761,,,,,,,,,,
212200,0.000776778,,,,,,,,,,
9906095,7.82E-05,,,,,,,,,,
303111,7.98E-05,,,,,,,,,,
9611210,7.47E-07,,,,,,,,,,
9701163,0.000247974,,,,,,,,,,
9705090,0.000238587,,,,,,,,,,
9008,0.000200257,,,,,,,,,,
10270,0.003336773,,,,,,,,,,
104056,0.001597972,,,,,,,,,,
104163,4.44E-05,,,,,,,,,,
9603090,0.002046188,,,,,,,,,,
9607108,0.002329794,,,,,,,,,,
9611161,0.000165056,,,,,,,,,,
9701187,0.001432737,,,,,,,,,,
9703146,0.00064223,,,,,,,,,,
9706100,0.001050668,,,,,,,,,,
9605216,0.000377829,,,,,,,,,,
9702168,0.000415377,,,,,,,,,,
9812082,0.000427893,,,,,,,,,,
9708103,0.002330443,,,,,,,,,,
203267,1.78E-05,,,,,,,,,,
3051,0.001063709,,,,,,,,,,
7044,0.008020134,,,,,,,,,,
3157,0.000164273,,,,,,,,,,
4095,0.000519416,,,,,,,,,,
10025,0.000387216,,,,,,,,,,
10092,0.000169749,,,,,,,,,,
10207,0.00165808,,,,,,,,,,
10271,0.000141588,,,,,,,,,,
11075,0.000602335,,,,,,,,,,
103153,0.00127929,,,,,,,,,,
9606040,0.002973995,,,,,,,,,,
9907026,0.012365162,,,,,,,,,,
109152,0.001855959,,,,,,,,,,
9710179,0.004278724,,,,,,,,,,
112006,0.000474828,,,,,,,,,,
203217,0.000568698,,,,,,,,,,
204064,6.17E-05,,,,,,,,,,
9611172,0.000393474,,,,,,,,,,
209192,0.000535844,,,,,,,,,,
211269,0.003810271,,,,,,,,,,
211102,0.002733906,,,,,,,,,,
211182,0.001032559,,,,,,,,,,
9906131,0.000383304,,,,,,,,,,
9703029,7.63E-05,,,,,,,,,,
9906190,9.23E-06,,,,,,,,,,
106104,0.000147064,,,,,,,,,,
107228,3.97E-05,,,,,,,,,,
9702087,0.000121249,,,,,,,,,,
212105,0.001324426,,,,,,,,,,
9705094,0.000950149,,,,,,,,,,
101074,0.00256731,,,,,,,,,,
9703101,0.001104722,,,,,,,,,,
9911042,0.001313474,,,,,,,,,,
204093,0.000160362,,,,,,,,,,
9610232,5.59E-05,,,,,,,,,,
9710110,9.78E-05,,,,,,,,,,
9704095,0.001101906,,,,,,,,,,
9702010,1.24E-05,,,,,,,,,,
9612076,3.65E-05,,,,,,,,,,
10192,0.001429459,,,,,,,,,,
9702103,0.000502207,,,,,,,,,,
203048,0.00229327,,,,,,,,,,
9903041,9.47E-05,,,,,,,,,,
9705150,0.00145022,,,,,,,,,,
103233,0.000985225,,,,,,,,,,
9703082,0.001664831,,,,,,,,,,
111254,0.000449014,,,,,,,,,,
203138,0.000355925,,,,,,,,,,
9908084,3.08E-05,,,,,,,,,,
9905141,0.000442756,,,,,,,,,,
4077,0.003019249,,,,,,,,,,
9712092,2.31E-05,,,,,,,,,,
9709129,0.00202168,,,,,,,,,,
6179,0.009626335,,,,,,,,,,
9902092,1.37E-05,,,,,,,,,,
12214,0.000835017,,,,,,,,,,
12232,0.000701682,,,,,,,,,,
203002,7.09E-05,,,,,,,,,,
9708065,7.74E-05,,,,,,,,,,
9712186,0.004462014,,,,,,,,,,
9909017,0.002128966,,,,,,,,,,
108035,0.000167402,,,,,,,,,,
108095,0.000101693,,,,,,,,,,
108102,0.00014237,,,,,,,,,,
109021,0.000490473,,,,,,,,,,
110232,0.005094654,,,,,,,,,,
201173,0.00144106,,,,,,,,,,
203109,0.001601672,,,,,,,,,,
203213,0.00035045,,,,,,,,,,
204154,0.00127857,,,,,,,,,,
208141,0.00157312,,,,,,,,,,
209157,0.000756439,,,,,,,,,,
210302,0.002174931,,,,,,,,,,
212348,7.90E-06,,,,,,,,,,
3047,0.001073815,,,,,,,,,,
3166,0.000734536,,,,,,,,,,
5029,0.01230927,,,,,,,,,,
5176,0.000564787,,,,,,,,,,
6151,0.002246852,,,,,,,,,,
9138,0.000431022,,,,,,,,,,
12164,0.003258399,,,,,,,,,,
102010,0.000921988,,,,,,,,,,
103007,0.001701675,,,,,,,,,,
104054,0.001426752,,,,,,,,,,
106105,0.000221378,,,,,,,,,,
9902100,0.000686819,,,,,,,,,,
206144,0.000312901,,,,,,,,,,
9906200,0.002505699,,,,,,,,,,
9912123,0.004309694,,,,,,,,,,
110041,0.000314466,,,,,,,,,,
110267,0.000247974,,,,,,,,,,
111086,8.84E-05,,,,,,,,,,
212244,6.49E-05,,,,,,,,,,
3110,0.000686819,,,,,,,,,,
8142,0.024905087,,,,,,,,,,
9907013,0.000161927,,,,,,,,,,
9907131,0.000131419,,,,,,,,,,
9908135,0.000268313,,,,,,,,,,
203247,4.38E-05,,,,,,,,,,
9910170,0.000662569,,,,,,,,,,
111210,0.005864579,,,,,,,,,,
10110,0.000307426,,,,,,,,,,
9910172,0.000215902,,,,,,,,,,
101129,2.54E-05,,,,,,,,,,
9911161,0.003002407,,,,,,,,,,
107180,0.002720835,,,,,,,,,,
109055,0.002790487,,,,,,,,,,
110281,4.51E-06,,,,,,,,,,
112059,0.001123715,,,,,,,,,,
202195,1.84E-05,,,,,,,,,,
205082,0.000419288,,,,,,,,,,
205106,0.00046857,,,,,,,,,,
205204,0.002302485,,,,,,,,,,
206045,0.003030106,,,,,,,,,,
208153,0.00015958,,,,,,,,,,
212193,0.000614851,,,,,,,,,,
212250,0.001015357,,,,,,,,,,
303035,0.003136078,,,,,,,,,,
2242,0.001442961,,,,,,,,,,
3042,0.000545231,,,,,,,,,,
3063,0.007717816,,,,,,,,,,
4103,0.004767328,,,,,,,,,,
5162,0.001731972,,,,,,,,,,
6176,0.002644088,,,,,,,,,,
7011,0.002988146,,,,,,,,,,
8241,0.013957932,,,,,,,,,,
12035,0.001434458,,,,,,,,,,
12193,0.00181759,,,,,,,,,,
12097,8.53E-05,,,,,,,,,,
12105,0.000808803,,,,,,,,,,
12180,6.23E-06,,,,,,,,,,
101096,0.001460913,,,,,,,,,,
106186,0.000801755,,,,,,,,,,
107057,0.001904725,,,,,,,,,,
9912147,3.94E-05,,,,,,,,,,
9912188,4.88E-05,,,,,,,,,,
107153,0.000122814,,,,,,,,,,
112065,0.000186176,,,,,,,,,,
201028,0.001018158,,,,,,,,,,
201029,0.002323622,,,,,,,,,,
205295,0.000157233,,,,,,,,,,
209077,0.000218249,,,,,,,,,,
302152,0.000196346,,,,,,,,,,
4151,0.000588255,,,,,,,,,,
7012,0.000796467,,,,,,,,,,
8091,0.006303478,,,,,,,,,,
102095,7.98E-05,,,,,,,,,,
102135,0.000664133,,,,,,,,,,
103183,0.000435715,,,,,,,,,,
201072,0.000450578,,,,,,,,,,
6011,0.000133765,,,,,,,,,,
205293,0.002423915,,,,,,,,,,
10015,0.001135637,,,,,,,,,,
108202,0.000162709,,,,,,,,,,
109025,0.004532996,,,,,,,,,,
201010,8.45E-05,,,,,,,,,,
203052,0.001717837,,,,,,,,,,
212081,0.003861752,,,,,,,,,,
108100,0.000758786,,,,,,,,,,
112084,8.92E-06,,,,,,,,,,
202091,0.000528803,,,,,,,,,,
206158,9.39E-06,,,,,,,,,,
106267,8.45E-05,,,,,,,,,,
208020,0.004562299,,,,,,,,,,
9905098,9.15E-05,,,,,,,,,,
9603089,0.00289261,,,,,,,,,,
9605028,0.001945285,,,,,,,,,,
9602030,0.000612505,,,,,,,,,,
9602144,0.000219031,,,,,,,,,,
9607041,0.000466223,,,,,,,,,,
9607057,0.001509484,,,,,,,,,,
110067,0.01483307,,,,,,,,,,
9711059,0.000439627,,,,,,,,,,
112104,0.002941743,,,,,,,,,,
112222,0.000351232,,,,,,,,,,
9611119,0.000315248,,,,,,,,,,
9903160,0.000194781,,,,,,,,,,
9711077,8.84E-05,,,,,,,,,,
9812042,0.000641448,,,,,,,,,,
9907054,0.003059496,,,,,,,,,,
9909003,2.03E-05,,,,,,,,,,
207238,3.90E-05,,,,,,,,,,
209247,0.000470134,,,,,,,,,,
211266,0.003757767,,,,,,,,,,
4122,0.000211208,,,,,,,,,,
9089,0.002010282,,,,,,,,,,
9100,2.60E-05,,,,,,,,,,
10179,0.001456142,,,,,,,,,,
12188,0.001363132,,,,,,,,,,
9601038,0.008919819,,,,,,,,,,
9903125,4.03E-05,,,,,,,,,,
9904153,0.001209896,,,,,,,,,,
9607019,0.000200257,,,,,,,,,,
9703076,0.000373135,,,,,,,,,,
9904151,0.00042711,,,,,,,,,,
110214,0.002102635,,,,,,,,,,
111050,0.000121249,,,,,,,,,,
9709219,0.000440409,,,,,,,,,,
112259,6.34E-05,,,,,,,,,,
9609151,0.000282394,,,,,,,,,,
201254,0.00047561,,,,,,,,,,
203058,0.000439627,,,,,,,,,,
203190,0.001786511,,,,,,,,,,
209030,0.003227532,,,,,,,,,,
9708016,7.39E-06,,,,,,,,,,
210150,0.000129072,,,,,,,,,,
9607054,0.000118903,,,,,,,,,,
3227,0.001043933,,,,,,,,,,
4070,0.000441973,,,,,,,,,,
9611017,1.64E-05,,,,,,,,,,
5124,7.76E-05,,,,,,,,,,
5166,0.000805455,,,,,,,,,,
5198,0.000167402,,,,,,,,,,
7087,0.000324635,,,,,,,,,,
7126,0.000375482,,,,,,,,,,
9610174,5.73E-05,,,,,,,,,,
9705143,3.51E-05,,,,,,,,,,
9908017,1.21E-05,,,,,,,,,,
9113,9.31E-05,,,,,,,,,,
9252,0.001474415,,,,,,,,,,
10086,0.000279265,,,,,,,,,,
101205,3.07E-05,,,,,,,,,,
103047,0.000844247,,,,,,,,,,
103099,0.001464833,,,,,,,,,,
9908094,0.001543316,,,,,,,,,,
9607020,0.005851437,,,,,,,,,,
9606091,4.66E-05,,,,,,,,,,
9611127,0.004997787,,,,,,,,,,
3215,0.001976951,,,,,,,,,,
106278,0.000298039,,,,,,,,,,
9604178,0.000738447,,,,,,,,,,
9612141,2.17E-05,,,,,,,,,,
9607163,0.018252497,,,,,,,,,,
9609137,0.006426347,,,,,,,,,,
108058,0.000341845,,,,,,,,,,
108191,0.001110221,,,,,,,,,,
9612074,0.004310194,,,,,,,,,,
9901126,0.005532896,,,,,,,,,,
9901137,0.000680561,,,,,,,,,,
9702116,0,,,,,,,,,,
10255,0.000386433,,,,,,,,,,
11089,0.003718388,,,,,,,,,,
101161,0.001866254,,,,,,,,,,
9608163,0.003200638,,,,,,,,,,
107165,0.000204168,,,,,,,,,,
111133,0.000267531,,,,,,,,,,
111169,0.000382522,,,,,,,,,,
206243,0.000566352,,,,,,,,,,
209160,0.000314466,,,,,,,,,,
9207,0.000894092,,,,,,,,,,
5204,0.003200732,,,,,,,,,,
6062,0.003829546,,,,,,,,,,
7067,0.002622232,,,,,,,,,,
10017,0.004147024,,,,,,,,,,
11095,0.012828342,,,,,,,,,,
11271,0.00046857,,,,,,,,,,
102173,0.001119069,,,,,,,,,,
105035,0.001644446,,,,,,,,,,
9609017,0.002604764,,,,,,,,,,
9902116,0.000408336,,,,,,,,,,
9609053,0.001857704,,,,,,,,,,
201202,1.30E-05,,,,,,,,,,
9702197,1.42E-06,,,,,,,,,,
6159,0.000718109,,,,,,,,,,
8150,0.000318377,,,,,,,,,,
9612179,0.000916238,,,,,,,,,,
107084,0.000689165,,,,,,,,,,
9611090,0.000833585,,,,,,,,,,
9701147,0.001122886,,,,,,,,,,
212235,0.00026049,,,,,,,,,,
9712028,0.007660414,,,,,,,,,,
9901154,0.000140806,,,,,,,,,,
9902029,0.000377046,,,,,,,,,,
9903005,0.00469184,,,,,,,,,,
9912101,0.002712848,,,,,,,,,,
201048,3.14E-05,,,,,,,,,,
303218,0.000447449,,,,,,,,,,
9901028,0.001582178,,,,,,,,,,
9905059,1.06E-06,,,,,,,,,,
9906059,6.95E-06,,,,,,,,,,
6010,0.001023806,,,,,,,,,,
7056,0.001251645,,,,,,,,,,
8173,0.00022216,,,,,,,,,,
9908164,3.42E-06,,,,,,,,,,
9909136,3.42E-06,,,,,,,,,,
12118,0.001385739,,,,,,,,,,
12136,0.000193217,,,,,,,,,,
103112,0.002524489,,,,,,,,,,
9812209,0.000130636,,,,,,,,,,
203202,0.002126525,,,,,,,,,,
9906011,0.000637537,,,,,,,,,,
9907188,0.003122796,,,,,,,,,,
202012,0.00456876,,,,,,,,,,
209099,6.88E-05,,,,,,,,,,
210239,0.000255015,,,,,,,,,,
9211,0.001730533,,,,,,,,,,
11207,0.000643013,,,,,,,,,,
208132,0.004003684,,,,,,,,,,
8167,0.00411589,,,,,,,,,,
11145,0.001218994,,,,,,,,,,
12058,0.002394533,,,,,,,,,,
102069,0.002240969,,,,,,,,,,
6160,0.002209788,,,,,,,,,,
109176,0.001921411,,,,,,,,,,
203176,0.000802545,,,,,,,,,,
204037,0.001948124,,,,,,,,,,
206035,0.000278482,,,,,,,,,,
6246,0.001124646,,,,,,,,,,
8083,0.000456836,,,,,,,,,,
10160,0.000427893,,,,,,,,,,
11119,0.007238662,,,,,,,,,,
11252,0.005358672,,,,,,,,,,
12024,0.013780728,,,,,,,,,,
101040,1.81E-05,,,,,,,,,,
101209,0.002491783,,,,,,,,,,
103128,0.004286421,,,,,,,,,,
105257,0.000271442,,,,,,,,,,
206238,7.59E-05,,,,,,,,,,
11037,3.21E-06,,,,,,,,,,
2016,0.001194087,,,,,,,,,,
212043,0.004690362,,,,,,,,,,
9101,0.001130372,,,,,,,,,,
9189,0.000826615,,,,,,,,,,
102063,9.00E-05,,,,,,,,,,
102151,0.000502989,,,,,,,,,,
103079,3.14E-05,,,,,,,,,,
103224,0.000682907,,,,,,,,,,
107087,0.000133765,,,,,,,,,,
5222,0.000362966,,,,,,,,,,
107155,0.000823189,,,,,,,,,,
107216,6.36E-05,,,,,,,,,,
201103,0.000108733,,,,,,,,,,
204117,0.000573392,,,,,,,,,,
204152,0.001160145,,,,,,,,,,
212071,0.000409119,,,,,,,,,,
301112,0.000857405,,,,,,,,,,
7015,0.00095539,,,,,,,,,,
7181,0.000204168,,,,,,,,,,
9120,0.000632843,,,,,,,,,,
9153,0.00088426,,,,,,,,,,
9163,0.004952503,,,,,,,,,,
9233,0.003327629,,,,,,,,,,
11221,0.001234584,,,,,,,,,,
10268,0.000125943,,,,,,,,,,
108154,0.000489691,,,,,,,,,,
203038,4.45E-05,,,,,,,,,,
210203,0.000294127,,,,,,,,,,
9602011,0.00071498,,,,,,,,,,
9609238,0.006099044,,,,,,,,,,
9902003,0.00097903,,,,,,,,,,
9707184,0.00022216,,,,,,,,,,
202154,6.86E-05,,,,,,,,,,
9602022,0.064022103,,,,,,,,,,
9609113,0.000375482,,,,,,,,,,
205315,0.002491439,,,,,,,,,,
9702123,0.000755657,,,,,,,,,,
9901134,0.001246154,,,,,,,,,,
204065,0.000748617,,,,,,,,,,
9608026,0.000940644,,,,,,,,,,
109155,0.000146281,,,,,,,,,,
9703148,0.000358272,,,,,,,,,,
9904155,9.23E-05,,,,,,,,,,
9608017,0.002906291,,,,,,,,,,
9710051,0.003528332,,,,,,,,,,
9610111,0.000136112,,,,,,,,,,
9701175,0.001062965,,,,,,,,,,
9610167,0.017179628,,,,,,,,,,
9605201,0.00254597,,,,,,,,,,
9812195,0.000143152,,,,,,,,,,
112079,0.002105021,,,,,,,,,,
9701011,0.001977756,,,,,,,,,,
112233,0.000602335,,,,,,,,,,
9612008,0.001411131,,,,,,,,,,
9711127,0.005508865,,,,,,,,,,
9712017,0.001709295,,,,,,,,,,
9605223,0.001130192,,,,,,,,,,
9606142,0.001826906,,,,,,,,,,
9610195,0.00093908,,,,,,,,,,
201187,0.000726714,,,,,,,,,,
9709061,0.000266748,,,,,,,,,,
202084,0.000718109,,,,,,,,,,
9706093,4.46E-05,,,,,,,,,,
202160,0.000640666,,,,,,,,,,
9904218,0.000113427,,,,,,,,,,
204017,0.000487344,,,,,,,,,,
9612218,0.002199783,,,,,,,,,,
9904114,0.000156451,,,,,,,,,,
207032,0.000701682,,,,,,,,,,
9702199,0.000551489,,,,,,,,,,
9705210,0.000516287,,,,,,,,,,
9603009,0.001824826,,,,,,,,,,
212255,0.000341845,,,,,,,,,,
302181,0.003120605,,,,,,,,,,
304001,0.001013214,,,,,,,,,,
9602099,0.000155668,,,,,,,,,,
9605047,3.77E-05,,,,,,,,,,
9607180,0.000136112,,,,,,,,,,
9712023,0.000282394,,,,,,,,,,
9710004,0.000133765,,,,,,,,,,
3023,0.00021512,,,,,,,,,,
3072,0.000550707,,,,,,,,,,
3100,0.006462722,,,,,,,,,,
3236,0.001307326,,,,,,,,,,
3261,0.002734149,,,,,,,,,,
9704009,0.000937328,,,,,,,,,,
9609004,0.000646924,,,,,,,,,,
9906176,0.002561208,,,,,,,,,,
5034,0.000238587,,,,,,,,,,
5035,0.002670567,,,,,,,,,,
9908067,0.000106386,,,,,,,,,,
9709025,0.002860522,,,,,,,,,,
7212,0.000549924,,,,,,,,,,
8164,0.005133978,,,,,,,,,,
9701121,0.00390016,,,,,,,,,,
9710201,1.85E-05,,,,,,,,,,
10010,0.001483239,,,,,,,,,,
11114,0.000295692,,,,,,,,,,
12172,0.001061268,,,,,,,,,,
102207,0.015101321,,,,,,,,,,
103068,0.001079385,,,,,,,,,,
104057,0.000528803,,,,,,,,,,
106260,0.012387354,,,,,,,,,,
9607112,0.002290533,,,,,,,,,,
112177,0.000266748,,,,,,,,,,
209175,9.93E-05,,,,,,,,,,
212174,0.001813718,,,,,,,,,,
212347,0.000737665,,,,,,,,,,
9705095,0.000390345,,,,,,,,,,
9908209,8.37E-05,,,,,,,,,,
10195,5.32E-05,,,,,,,,,,
101123,0.000611722,,,,,,,,,,
9703214,0.000287869,,,,,,,,,,
9705036,0.000136112,,,,,,,,,,
9907011,0.000150193,,,,,,,,,,
9710066,0.000359054,,,,,,,,,,
104031,0.004091437,,,,,,,,,,
9706148,5.82E-05,,,,,,,,,,
9710136,0.000821413,,,,,,,,,,
108123,7.58E-05,,,,,,,,,,
11066,0.003117523,,,,,,,,,,
