,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
272,0.9796877314806405,0.029312289,0.028028256,0.7853783403853055,0.002425471,0.002723674,0.013533852,0.019827539,0.019827539,0.001952095,0.000387116,0.68661623
273,0.9797931907806168,0.013528749,0.013483999,0.7551029126728039,0.000363009,0.000459005,0.007352744,0.012467242,0.012467242,6.27e-05,0.000157017,0.665224341
274,0.9696171252178315,0.045095829,0.057145572,0.8384210458089818,0.002406233,0.002330911,0.011092387,0.039238723,0.039238723,0.001566114,0.001656903,0.738842739
275,0.010588618307573006,0.016910936,0.02076413,0.7622812605669887,0.00100706,0.001197369,0.010520317,0.021694339,0.021694339,0.000537654,0.000454856,0.690172564
276,0.9690039475081128,0.014656144,0.013140121,0.7529756869810992,0.000180602,0.000238119,0.003301599,0.005691233,0.005691233,0.0,3.19e-05,0.628853408
277,0.9793091880986203,0.033821871,0.0356677,0.7827196563763376,0.001686378,0.001800472,0.014567704,0.027020738,0.027020738,0.00089406,0.000740501,0.693840432
278,0.010591040339342798,0.02367531,0.063910184,0.7868376493395676,0.002403396,0.002573726,0.010481733,0.066197212,0.066197212,0.000957057,0.004312284,0.705191722
279,0.989084104649534,0.024802706,0.013742914,0.7747071302782033,0.003029756,0.003585832,0.003962431,0.007138851,0.007138851,7.27e-06,4.98e-05,0.636264411
280,0.9997910997598556,0.034949267,0.077866969,0.800389459815464,0.002361542,0.002558538,0.016825386,0.055117098,0.055117098,0.002550311,0.002922232,0.721259075
281,0.010594572469007076,0.016910936,0.028144765,0.7954231353522354,0.001104137,0.001172979,0.010617526,0.028097021,0.028097021,0.001047109,0.000776729,0.70785955
282,0.9696164187918986,0.04735062,0.043356194,0.7819726056187918,0.000505871,0.000592808,0.008122332,0.014790379,0.014790379,0.00022006,0.000216555,0.669193367
283,0.959622106529838,0.060879369,0.076068818,0.8558409323890946,0.007208912,0.007944838,0.018924844,0.050322431,0.050322431,0.002967686,0.002650565,0.753180207
