,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality
0,0.9696048577006352,0.023055322773866585,0.0010352576326882925,0.03749821600325979,0.5091633769703182,0.037246991484199306,0.037246991484199306,0.023055322773866585,0.01919758747189268,0.5000071527337816,0.47208573992997027,0.0010352576326882925
1,0.9787974123076348,0.014409790331710711,2.6962483799744224e-06,0.008773900669777483,0.3000338930740723,0.008725803955589887,0.008725803955589887,0.014409790331710711,0.011891951357219896,0.5046640064698076,0.27216454232851645,2.6962483799744224e-06
2,0.9797034376587853,0.03602360526563965,0.006215797050650884,0.07413964682865672,0.6601631454473846,0.07376904866028726,0.07376904866028726,0.03602360526563965,0.030358976025289686,0.4635910797274088,0.6195759783299527,0.006215797050650884
3,0.9786940741521907,0.015850717795890274,0.00018241392105800542,0.009722632021138987,0.2992127638041309,0.009659394120185799,0.009659394120185799,0.015850717795890274,0.013363225824192693,0.5155707784177329,0.2727827101696886,0.00018241392105800542
4,0.9790823995644459,0.051873742685771836,0.0011691068635864945,0.03573128282215296,0.39436141919659784,0.03551984841650671,0.03551984841650671,0.051873742685771836,0.04152036296339792,0.46742448907278733,0.3682706051756901,0.0011691068635864945
5,0.9798002162633468,0.011527935403351584,0.0001610966013192265,0.00784279149022029,0.3006315746146572,0.007792213790993979,0.007792213790993979,0.011527935403351584,0.010065542732373891,0.5151369062622742,0.272979657287992,0.0001610966013192265
6,0.9787853023675438,0.017291645260069835,0.000304418312374999,0.009197126355147177,0.31814868683260267,0.009145919950721436,0.009145919950721436,0.017291645260069835,0.014276429328971312,0.5011540888080586,0.2878397595382254,0.000304418312374999
7,0.9794939356952089,0.02017346784550746,0.00031270885220499584,0.039351564141667315,0.48883406863255097,0.03911417181339112,0.03911417181339112,0.02017346784550746,0.015950638984976315,0.5240949077166742,0.4540655814238678,0.00031270885220499584
8,0.9792915987795199,0.02593714535930421,0.0013279243719354784,0.012945265570279087,0.3093075991011057,0.012833601521938668,0.012833601521938668,0.02593714535930421,0.02432167918855749,0.5029760173154912,0.2828188103115223,0.0013279243719354784
9,0.9686908599722581,0.03602360526563965,0.0016902408028246071,0.0338574106825956,0.472548493371979,0.03360598900014848,0.03360598900014848,0.03602360526563965,0.031119978945938532,0.48043537370194017,0.438513791473663,0.0016902408028246071
10,0.9696158575628846,0.0187325403813279,4.595492521843199e-05,0.011564383401950934,0.3240808405381114,0.01147989536221121,0.01147989536221121,0.0187325403813279,0.014733032696649388,0.4966725457695983,0.2951974660106661,4.595492521843199e-05
11,0.9786804504695882,0.015850717795890274,9.241857654629311e-06,0.010759260923833613,0.3002766504134834,0.010686342459114524,0.010686342459114524,0.015850717795890274,0.012450020704125308,0.5108030595879003,0.27325039745930324,9.241857654629311e-06
12,0.9688045924929473,0.04178728277943639,0.00371154020862132,0.029659369649296753,0.47495186899963615,0.02945151024131635,0.02945151024131635,0.04178728277943639,0.03949102076480848,0.443608459808759,0.4401833613587022,0.00371154020862132
13,0.9697177828919848,0.06051927512792772,0.0026536815706447885,0.022142503859163755,0.40496724277045226,0.02198278681923213,0.02198278681923213,0.06051927512792772,0.05481712773124655,0.5245971962495132,0.3750749002549692,0.0026536815706447885
14,0.978697707134218,0.02593714535930421,0.0002025509962229087,0.010313625259435211,0.30018327675374584,0.010219547376816568,0.010219547376816568,0.02593714535930421,0.022241602385065614,0.4897291335080852,0.27361997505619134,0.0002025509962229087
15,0.9691099648155782,0.02449625023804615,2.5605880841266527e-05,0.011850760589429462,0.30433908556187456,0.011759971990526596,0.011759971990526596,0.02449625023804615,0.020567394344349378,0.4726298710525789,0.27730273426306273,2.5605880841266527e-05
16,0.969509088257748,0.04178728277943639,0.002279237109306869,0.02048065322603095,0.4221735912680059,0.02034900403118929,0.02034900403118929,0.04178728277943639,0.0359396694943438,0.5174610425322159,0.3884335742352803,0.002279237109306869
17,0.9795972738506532,0.03602360526563965,0.0006799056622372483,0.015992021650417805,0.3248492582178364,0.015867769556875376,0.015867769556875376,0.03602360526563965,0.03167804829284395,0.5675767860887907,0.3010212176164622,0.0006799056622372483
18,0.9788963101517123,0.02449625023804615,6.308203756921291e-05,0.011505730123505427,0.31362190720319855,0.011433216275044802,0.011433216275044802,0.02449625023804615,0.020922530117511353,0.47368606166159377,0.2850700930966967,6.308203756921291e-05
19,0.9897912195870208,0.02449625023804615,1.763583846021006e-05,0.011380569197374216,0.2992127638041309,0.011293176908228642,0.011293176908228642,0.02449625023804615,0.02097326310712502,0.512378952552258,0.27299289778663594,1.763583846021006e-05
