,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality
3004,0.020994946167451463,0.006374318309386856,1.85993116474852e-23,0.9534520287994641,0.6046728270174103,0.0063742638842501816,0.0,0.007425911073107455,0.6703536983572532,0.09464706075569619,0.0,0.0
3005,0.020995047062491362,0.010905460501092408,0.005036942771519916,0.9409220293575933,0.6337264695210707,0.010905406799835869,0.004070034483968803,0.008067333309802749,0.6472444921349183,0.016970864857171013,0.0001987613663706029,0.0001987613663706029
3006,0.02099514795753126,0.008985484898504694,0.002153604506550918,0.9461591412252794,0.7646854581891578,0.008985429944622744,0.0020734146348567258,0.017282960255162707,0.7398802610707889,0.01620443870233103,0.0002968997910160881,0.0002968997910160881
3007,0.020995652432730754,0.0074495046468359746,0.0005125934693278218,0.947907945898681,0.7588463945468508,0.007449450158877959,0.00038396543724728363,0.06082142557373169,0.7686154194815062,0.03777386048854193,8.43493548535246e-05,8.43493548535246e-05
3008,0.02099605601289035,0.010137470260057322,0.004627579931431724,0.9400383248683746,0.632144229116424,0.010137416906963476,0.0037628638324661685,0.008815054001204952,0.6426033269506511,0.011715371223982569,0.0001403752149992383,0.0001403752149992383
3009,0.02099625780297015,0.006911911478111416,1.8599311647485203e-07,0.9407080798496772,0.6566928951032727,0.006911858083080141,7.684785746942111e-05,0.02131580684144519,0.6717979512077921,0.09570801353289611,8.956684072075292e-06,8.956684072075292e-06
3010,0.020996459593049945,0.00668151440580089,1.85993116474852e-23,0.9430429201317185,0.6607696439796422,0.006681460266005567,0.0,0.026032117117213885,0.6537214884702647,0.027372362672856473,0.0,0.0
3011,0.020996661383129743,0.0007679902410350851,6.932470704971757e-07,0.003516213651839036,0.6822636657614538,0.0007679346940367178,0.00015348342803975544,0.005746846448078186,0.7129900963921816,0.01620443870233103,7.341747970314145e-05,7.341747970314145e-05
3012,0.020996762278169642,0.00821749488787106,0.00010323062923963076,0.9518427564138341,0.646604277321642,0.008217440051750352,7.684785746942111e-05,0.005008333104534712,0.6981614990195563,0.051788510177044444,2.024881419900517e-05,2.024881419900517e-05
3013,0.02099706496328934,0.0009215882892421022,0.00010145079080446473,0.04009227735297948,0.24029973926959555,0.0009215339464304811,7.684785746942111e-05,4.202263668493706e-13,0.2585551703615847,0.14266256446191408,3.664662692457991e-07,3.664662692457991e-07
3014,0.02099726675336914,0.0013823822034617031,0.0002037915008265125,0.0011813733697977715,0.6536893157479226,0.0013823274575474884,0.00015348342803975544,0.007527242075836089,0.6874276299318288,0.08726309220106643,2.3851363964472346e-05,2.3851363964472346e-05
3015,0.020997569438488836,0.00921588197081522,0.0011301974063304403,0.9465684359360755,0.7158139966511121,0.00921582776169732,0.0012286889746175094,0.024598408242106712,0.7009562730928007,0.07576669987846671,0.0008223751533583695,0.0008223751533583695
3016,0.020997670333528732,0.004531141961304101,6.0158539108612416e-05,0.5571989358337519,0.6072044282713004,0.004531087716750011,0.00015348342803975544,0.0021777917860202325,0.6146726632562798,0.142140299782116,7.652312605268213e-05,7.652312605268213e-05
3017,0.02099777122856863,0.009907073187746796,0.0015395602464186315,0.9533962158843555,0.7825578008053286,0.009907019089888901,0.0012286889746175094,0.11482117227758504,0.7847953486494554,0.031204493447056374,0.00027205462021976274,0.00027205462021976274
3018,0.02099787212360853,0.0075263036709394835,0.00010145079080446473,0.9495637290469015,0.6526159726139626,0.00752624872355877,7.684785746942111e-05,0.003662975255048789,0.6947000027379342,0.03777386048854193,2.2733331278637708e-05,2.2733331278637708e-05
3019,0.020998174808728228,0.0072191075745254496,0.0005134833885454047,0.9458521701921825,0.7239907207959407,0.007219052341803385,0.00046075810012294213,0.010185333783059173,0.6970745914716789,0.050365147318055914,9.478432658798126e-05,9.478432658798126e-05
3020,0.020998376598808027,0.012671837825071653,0.002144705314375088,0.9440754590612268,0.7903557845461596,0.012671784402655227,0.002380587409228351,0.051310003170357055,0.7666517012337108,0.08222657746926085,0.0004745427622098144,0.0004745427622098144
3021,0.02099888107400752,0.008371092936078076,0.00010145079080446473,0.9561775594872653,0.6107157877358068,0.008371039304144116,7.684785746942111e-05,0.006526799129021271,0.659899406257507,0.09153318077803203,6.099489430497876e-05,6.099489430497876e-05
3022,0.020999082864087318,0.0072191075745254496,0.0002037915008265125,0.9396941452252051,0.6136483141081408,0.007219052341803385,0.00015348342803975544,0.0008275919252625526,0.6106361344103437,0.15030602301468254,0.00010546775003040116,0.00010546775003040116
3023,0.020999789129366613,0.0075263036709394835,1.0590038689238003e-08,0.9411638853230637,0.5058366028675846,0.00752624872355877,7.684785746942111e-05,0.00010976061820692514,0.5574729223992241,0.10402045262938917,8.397667729157972e-05,8.397667729157972e-05
3024,0.020999890024406512,0.007987097815560534,0.0005099237116750727,0.9433312868597794,0.6275533443875964,0.00798704435770792,0.00038396543724728363,0.003340021884072058,0.6588959995275689,0.1043916218672331,5.6274311853676946e-05,5.6274311853676946e-05
3025,0.021000091814486307,0.0077567007432500085,0.00030702213006614324,0.9437405815705754,0.6521601329675847,0.007756646540633345,0.00030717277437162507,0.006801598948781791,0.6946885409811346,0.06120460293650708,1.6646264433537993e-05,1.6646264433537993e-05
3026,0.021000192709526206,0.0007679902410350851,1.85993116474852e-23,0.0017395025208833325,0.5900638264575916,0.0007679346940367178,0.0,0.002092818251422094,0.642383379509851,0.11308727404114614,0.0,0.0
3027,0.021000293604566105,0.006988710502214924,0.00010590038689237985,0.9413313240683894,0.6134249950278764,0.006988656647760952,7.684785746942111e-05,0.00973033525236185,0.6397171691711181,0.09087624407388348,1.3416392230015697e-07,1.3416392230015697e-07
3028,0.021000596289685803,0.000307196096414034,1.85993116474852e-23,7.944038250451487e-06,0.3777549769470699,0.00030714118291971055,0.0,2.0603636046271376e-06,0.39413707147500104,0.11917598239409632,0.0,0.0
3029,0.021000697184725702,0.011980646608140078,0.00082406519548188,0.954233409610984,0.8201877263139035,0.011980593074463647,0.0009215183231148752,0.30674426470585703,0.805965146142492,0.08759156055314071,0.0005776502210145647,0.0005776502210145647
3030,0.0210009998698454,0.007679901719146501,0.0002046814200440955,0.9481963126267419,0.649527443691964,0.007679847975952533,0.0002303801114959665,0.0012768045033715405,0.6732423916135071,0.29943612932893915,0.00032174496181241346,0.00032174496181241346
3031,0.021001201659925195,0.009523078067229254,0.0007208345662422494,0.9570798682815203,0.7740292387138983,0.009523024143452704,0.0006143455487432501,0.07898494195646828,0.7811875790607741,0.09313282165263377,0.0004087030595995522,0.0004087030595995522
3032,0.021001403450004993,0.007065509526318432,0.00020557133926167852,0.9474707447303307,0.6107158481229165,0.007065455212441763,0.00015348342803975544,0.028630621352821257,0.6503160491346874,0.0367884554323191,1.0198942611891561e-05,1.0198942611891561e-05
3033,0.021001504345044893,0.009139082946711712,0.000408472920870608,0.9429778050640919,0.6997715797186389,0.009139029197016509,0.00038396543724728363,0.01392977964097647,0.7248044390495983,0.2808787623312494,9.03121958446427e-05,9.03121958446427e-05
3034,0.02100170613512469,0.008294293911974568,0.00042805114365743446,0.954233409610984,0.7349576539921874,0.008294238616431164,0.00038396543724728363,0.2421105298519795,0.7158980832265807,0.03054755674290782,0.00010633733100827254,0.00010633733100827254
3035,0.02100190792520449,0.008524690984285094,0.000408472920870608,0.9414708563561608,0.6742080932555721,0.008524636433505737,0.00038396543724728363,0.0035511668173078886,0.7089382650865419,0.11851466611192012,0.00015652457601684979,0.00015652457601684979
3036,0.02100200882024439,0.008294293911974568,0.0005125934693278218,0.9480102695763799,0.7309554907447545,0.008294238616431164,0.00038396543724728363,0.03439396952584244,0.7169212442983087,0.11290990113102603,0.00019379233221133782,0.00019379233221133782
3037,0.021002109715284288,0.0020735734203932796,0.001228088520264573,0.0009050994400104188,0.7344057837445208,0.0020735187857390705,0.0009215183231148752,0.015796058248454793,0.6927459995232979,0.0317519407005135,0.00035280142530782013,0.00035280142530782013
3038,0.021002210610324187,0.010598264404678374,0.0006158240985674525,0.9491916429461777,0.808071014999524,0.010598210418080482,0.0006143455487432501,0.314391729154824,0.7957010828087708,0.12076576921813585,0.0002869617226975579,0.0002869617226975579
3039,0.02100251329544388,0.0075263036709394835,0.0003114717261540584,0.9552194377779019,0.6784846404329562,0.00752624872355877,0.00030717277437162507,0.025527130464967462,0.6863494181661465,0.020584016729988067,1.047223949065114e-05,1.047223949065114e-05
3040,0.021003118665683277,0.012057445632243586,1.4950642855394818e-08,0.9491730386411416,0.6209067692168616,0.012057391639144457,7.684785746942111e-05,0.00142685040447807,0.7022096409663201,0.22590629892809827,0.00016894716141501245,0.00016894716141501245
3041,0.021003824930962568,0.009062283922608202,0.000408472920870608,0.9482707298468867,0.768226875337545,0.009062230632335697,0.00038396543724728363,0.025339530752345848,0.7634685867400667,0.0917521596794149,0.00026211655190123257,0.00026211655190123257
3042,0.021004127616082266,0.007065509526318432,0.00020557133926167852,0.9560938401146025,0.7955029024913336,0.007065455212441763,0.00015348342803975544,0.042452007679291894,0.7857400749821083,0.05211697852911873,3.391365813698412e-05,3.391365813698412e-05
3043,0.021004531196241863,0.006451117333490364,1.85993116474852e-23,0.9395732172424699,0.4470319373232526,0.006451062448930993,0.0,5.519391086976808e-05,0.45947952332751674,0.11683400304380674,0.0,0.0
3044,0.021004833881361557,0.007142308550421941,0.00040669308243544195,0.9404104109690982,0.6617910617476012,0.007142253777122574,0.00030717277437162507,0.005490781197836757,0.6581476248946538,0.05583961985262721,0.00011292130126929876,0.00011292130126929876
3045,0.021005035671441356,0.008831886850297678,1.85993116474852e-23,0.9565868541980614,0.7254298588472445,0.008831832815261124,0.0,0.051743385131302944,0.7465470808858512,0.1635016916120132,0.0,0.0
3046,0.021005136566481255,0.006527916357593873,1.85993116474852e-23,0.9550333947275399,0.5980587703052789,0.006527861013611804,0.0,0.010517456869682678,0.662773584414401,0.009744561111536904,0.0,0.0
3047,0.021005338356561053,0.00814069586376755,0.00010323062923963076,0.9497590742497815,0.7286072323044709,0.008140641487069541,0.00015348342803975544,0.04724835226183942,0.7337864708328916,0.07510976317431815,5.577740843775044e-05,5.577740843775044e-05
3048,0.021005540146640852,0.007833499767353517,0.0015395602464186315,0.9460289110900263,0.6937321893881069,0.007833445105314156,0.001305483760362159,0.025637703311749117,0.6741661113021719,0.011277413421216865,4.521821084931216e-05,4.521821084931216e-05
3049,0.02100564104168075,0.00867828880209066,0.00010234071002204775,0.9518799650239066,0.7470607329165395,0.008678235685899502,7.684785746942111e-05,0.0447081152344116,0.7471701969799911,0.11991613108077039,0.00011093368760559273,0.00011093368760559273
