,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality
0,0.9797069724352622,0.020064516817003095,0.003665507,0.035217835,0.8151538177138674,0.035151816,0.035151816,0.020064516817003095,0.018973549297085956,0.530273968,0.7476209598034532,0.003665507
1,0.9790860641091378,0.028892765585357052,0.000689432,0.017031689,0.7101363328263186,0.01698391,0.01698391,0.028892765585357052,0.025886733128059978,0.533216526,0.640901352144071,0.000689432
2,0.9688104046235776,0.023274784183375315,0.002188726,0.014156672,0.7419773839122172,0.014101523,0.014101523,0.023274784183375315,0.024629791159055933,0.514935137,0.6714398998449389,0.002188726
3,0.9697234042080917,0.03370817564213562,0.001564898,0.010597478,0.7143266627109198,0.01055397,0.01055397,0.03370817564213562,0.034122535695167856,0.577102788,0.643790871345929,0.001564898
4,0.9695147531813733,0.023274784183375315,0.001344085,0.009810601,0.721124840694184,0.009777943,0.009777943,0.023274784183375315,0.022430141212572967,0.571625015,0.6494637800789758,0.001344085
5,0.9994892691019107,0.020867088162206268,0.005883179,0.019584607,0.7727387523521245,0.019511542,0.019511542,0.020867088162206268,0.021110351844973542,0.527863983,0.7019815809494236,0.005883179
6,0.0006294844079769265,0.032103032951729275,0.007650988,0.026012257,0.7732741965005013,0.025920418,0.025920418,0.032103032951729275,0.034692873561319997,0.62994621,0.7036897209766488,0.007650988
7,0.9692192314902426,0.024879926873781658,0.000141798,0.009302552,0.6922665532268627,0.009267982,0.009267982,0.024879926873781658,0.02239871801351724,0.535422332,0.6215084181208467,0.000141798
8,0.9789916263136792,0.020064516817003095,0.000183709,0.017313868,0.7257636163797886,0.017249977,0.017249977,0.020064516817003095,0.01699386474544486,0.647924918,0.6576014382988687,0.000183709
9,0.9989639084171318,0.0313004616065261,0.011061901,0.030624209,0.8070509065571349,0.030548201,0.030548201,0.0313004616065261,0.030458548464848415,0.512788469,0.7370702537564566,0.011061901
10,0.03059845109908038,0.029695336930560222,0.001172313,0.044530039,0.7963082844133029,0.044355499,0.044355499,0.029695336930560222,0.02041903346187614,0.565201366,0.7275479311765628,0.001172313
11,0.9793089413422233,0.024077355528578485,0.002121173,0.013634503,0.731777518038595,0.013613735,0.013613735,0.024077355528578485,0.02403274337360964,0.589403007,0.6666024467277654,0.002121173
12,0.011012193574073032,0.026485069564188002,0.005407261,0.064216605,0.8349582221253967,0.06426215,0.06426215,0.026485069564188002,0.021927364024777782,0.647618789,0.7741164907192861,0.005407261
13,0.9790964563024415,0.027287622894950708,5.6e-05,0.03037981,0.7184153319986505,0.030295881,0.030295881,0.027287622894950708,0.01853361950788615,0.58719638,0.6504518103481427,5.6e-05
14,0.020787009879444505,0.032103032951729275,0.001356686,0.035034156,0.7677415616781342,0.034989516,0.034989516,0.032103032951729275,0.023812777978767772,0.623853577,0.7015122714972039,0.001356686
15,0.9494376410891584,0.16211904944062686,0.043176267,0.098474599,0.8203615676920768,0.098184961,0.098184961,0.16211904944062686,0.1584344780142362,0.513444038,0.7589317167533668,0.043176267
16,0.97878448871317,0.06581088533473875,0.002407276,0.068899033,0.7956579606399793,0.068769538,0.068769538,0.06581088533473875,0.04872003934711176,0.514641402,0.73243420158194,0.002407276
17,0.978995359431662,0.06821859937034827,0.005104219,0.092482021,0.8441213949485344,0.092311765,0.092311765,0.06821859937034827,0.04932211456427147,0.43418147,0.7814980405441005,0.005104219
18,0.978889116911771,0.036918443008507836,0.000285692,0.041961472,0.7607946108699943,0.041854474,0.041854474,0.036918443008507836,0.025415380139804444,0.577719496,0.6945133179549992,0.000285692
19,0.9789892048317443,0.043338994754890496,0.000947581,0.055368836,0.7829607856266917,0.055249148,0.055249148,0.043338994754890496,0.02993597470166747,0.544854548,0.7188397824712199,0.000947581
20,0.979290275752309,0.030497908275763392,7.75e-05,0.035984214,0.7256778072148607,0.035880617,0.035880617,0.030497908275763392,0.020513304059527247,0.564268389,0.6588856657214872,7.75e-05
21,0.979605270193999,0.02568249821898483,0.007529866,0.014760889,0.7604741156993047,0.014722345,0.014722345,0.02568249821898483,0.03133903634715172,0.659276572,0.6934699685601202,0.007529866
22,0.979105839544939,0.06179804662316337,0.002530843,0.084750066,0.8238299748185666,0.084539963,0.084539963,0.06179804662316337,0.04471070707719546,0.65137755,0.7608870736248406,0.002530843
23,0.01080586313420882,0.02809019424015388,0.000725657,0.059810666,0.8099903775337115,0.059758088,0.059758088,0.02809019424015388,0.019853408875485576,0.555562034,0.7506170777364003,0.000725657
24,0.9898982836334256,0.013643982084258653,0.030811766,0.021477353,0.7862001506133072,0.021462696,0.021462696,0.013643982084258653,0.032087231240791624,0.586245697,0.7209676345619755,0.030811766
25,0.9697157361819647,0.04414154908645545,0.001544278,0.039486002,0.7823918983474364,0.039417306,0.039417306,0.04414154908645545,0.03442168839203665,0.569776621,0.7172540802153267,0.001544278
26,0.9797949529455613,0.0160516781054277,0.00052598,0.031213371,0.7652528098513401,0.031120022,0.031120022,0.0160516781054277,0.012751682848725415,0.613302201,0.6963529949256293,0.00052598
27,0.9793135825159318,0.020867088162206268,0.000386976,0.038876105,0.7801543500605406,0.038764556,0.038764556,0.020867088162206268,0.015234144588161701,0.614375204,0.7107859680513307,0.000386976
28,0.9793899600919598,0.03451074698733879,0.000374403,0.04722563,0.7651192573615836,0.047114831,0.047114831,0.03451074698733879,0.023372848189567964,0.555603936,0.7000880630434887,0.000374403
29,0.9789051592295894,0.060192920946395244,0.004144805,0.078493164,0.8288248241333434,0.078341058,0.078341058,0.060192920946395244,0.04298995176678012,0.681518776,0.7658007685627993,0.004144805
30,0.9786836945276325,0.02809019424015388,0.00106929,0.030255482,0.7713791357583871,0.030209853,0.030209853,0.02809019424015388,0.02079611585248057,0.632086636,0.7072786302676434,0.00106929
31,0.9692038954379886,0.012841410739055481,0.001345998,0.026552767,0.7880777346741313,0.026492461,0.026492461,0.012841410739055481,0.011997517067032634,0.556474119,0.7194169508168518,0.001345998
32,0.010901915250957343,0.024077355528578485,0.001758854,0.034672665,0.7859987937209314,0.034634539,0.034634539,0.024077355528578485,0.018062265519146692,0.608996603,0.7212041250245484,0.001758854
33,0.010902924201763526,0.01524910676022453,0.000256354,0.016256988,0.7410188708561857,0.016230055,0.016230055,0.01524910676022453,0.01146331668018172,0.667579784,0.6733974690013795,0.000256354
34,0.9990691419862165,0.004815733315904696,0.00022073,0.02382017,0.7755997972965011,0.023804303,0.023804303,0.004815733315904696,0.003576001672673053,0.570308836,0.714525850789366,0.00022073
35,0.9788950697215275,0.05296979785480941,0.013794425,0.045733612,0.8101293588563651,0.045624193,0.045624193,0.05296979785480941,0.04900505120421191,0.545984254,0.7437778207648705,0.013794425
36,0.9791010974761499,0.004815733315904696,0.006314734,0.013001609,0.73872673219398,0.012948569,0.012948569,0.004815733315904696,0.010174950511638022,0.561950616,0.6667632574419543,0.006314734
37,0.9788006319260689,0.032103032951729275,0.002123589,0.013883949,0.7376258622974196,0.013857629,0.013857629,0.032103032951729275,0.03141539628161205,0.608674036,0.6669530268863463,0.002123589
38,0.011000287954560085,0.07463913410309271,0.00527467,0.103124071,0.823233312278003,0.102861966,0.102861966,0.07463913410309271,0.05083390279961124,0.664073662,0.7639351822547614,0.00527467
39,0.9788012372965527,0.042536424410489576,0.001521395,0.053721114,0.8000761954899882,0.053593106,0.053593106,0.042536424410489576,0.030106604233294997,0.576833325,0.7336682875457872,0.001521395
40,0.9790048435692401,0.029695336930560222,0.003389545,0.05094821,0.790829452845485,0.050820471,0.050820471,0.029695336930560222,0.02318430699426575,0.576615145,0.7248040777380576,0.003389545
41,0.9898887994958475,0.04735183446726814,0.009850268,0.093951384,0.8835634941948429,0.093913042,0.093913042,0.04735183446726814,0.0357719595033202,0.560902513,0.8245357792782646,0.009850268
42,0.9991672120045774,0.02247222985181036,0.008234302,0.06400484,0.882509107429771,0.063970585,0.063970585,0.02247222985181036,0.019979103672676333,0.521894787,0.8216511677085637,0.008234302
43,0.9997916516585235,0.029695336930560222,0.016599847,0.053916926,0.8459012650179804,0.053926798,0.053926798,0.029695336930560222,0.038882578075306665,0.550521346,0.7829017583583959,0.016599847
44,0.9794053970392944,0.048956959143234016,0.001477172,0.06651582,0.7974877683709113,0.066337247,0.066337247,0.048956959143234016,0.034687846129606584,0.590616214,0.7337980762640016,0.001477172
45,0.011016027587136523,0.019261945471799925,0.00069502,0.045183929,0.8028914734127425,0.045134852,0.045134852,0.019261945471799925,0.013505848630418196,0.659794515,0.7416905078960127,0.00069502
46,0.9791994701797526,0.04494412043165862,0.000933674,0.052453427,0.7723886796436196,0.052322638,0.052322638,0.04494412043165862,0.03131955392371781,0.545781828,0.7074735683778163,0.000933674
47,0.9796980936681677,0.042536424410489576,0.007993601,0.036753401,0.7850839133590715,0.03674622,0.03674622,0.042536424410489576,0.03472995349647675,0.642975787,0.7226312988602375,0.007993601
48,0.011099669608969008,0.032103032951729275,0.010146242,0.047712526,0.7975084895499753,0.047972451,0.047972451,0.032103032951729275,0.034556495596798714,0.538831289,0.7277556679353424,0.010146242
49,0.9898039467330476,0.004815733315904696,0.005127151,0.00830824,0.7473711834343336,0.008292405,0.008292405,0.004815733315904696,0.008572348350601352,0.543844608,0.6739984594155557,0.005127151
50,0.979306923440611,0.05216724352324446,0.006056815,0.054786362,0.7992739644108938,0.054645177,0.054645177,0.05216724352324446,0.04131224828005833,0.532954402,0.73463607820787,0.006056815
51,0.9797966681619318,0.0313004616065261,0.002809082,0.023622981,0.7741422196734845,0.023549766,0.023549766,0.0313004616065261,0.030682597835064242,0.616889306,0.7051925545581452,0.002809082
52,0.011121664736543774,0.010433696703445966,0.001546115,0.03395427,0.7921051845695218,0.033933232,0.033933232,0.010433696703445966,0.009169396136047647,0.52443123,0.7292463349496512,0.001546115
53,0.9897890142611161,0.008026000682276917,0.001115133,0.028123406,0.8051875716824352,0.02809396,0.02809396,0.008026000682276917,0.010552032902242452,0.611483756,0.741089722508246,0.001115133
54,0.9998946655358346,0.01524910676022453,0.004038184,0.029065277,0.808603179708434,0.029035391,0.029035391,0.01524910676022453,0.02233587061492186,0.66396002,0.7443302449231788,0.004038184
55,0.011203288856763895,0.060192920946395244,0.003104196,0.085735408,0.8211407852404123,0.085487603,0.085487603,0.060192920946395244,0.03938849678262028,0.659044527,0.7564145705172429,0.003104196
56,0.02018829847105613,0.024077355528578485,0.002192393,0.053523848,0.8151971233578627,0.053577585,0.053577585,0.024077355528578485,0.016648205553896157,0.653061702,0.7517331224952417,0.002192393
57,0.9992774903276931,0.011236268048649137,0.000115255,0.013507134,0.7201771492984226,0.013458529,0.013458529,0.011236268048649137,0.009546479527136,0.689514555,0.6502692028262853,0.000115255
58,0.02029716426304316,0.01845937412659675,0.000999781,0.022156806,0.7581164419826454,0.022083518,0.022083518,0.01845937412659675,0.0185021953083465,0.633914068,0.687616650588379,0.000999781
59,0.020383025976649247,0.011236268048649137,0.001706829,0.026990221,0.7864419177054564,0.026981137,0.026981137,0.011236268048649137,0.009515055327596347,0.58970386,0.7268109842496921,0.001706829
60,0.020483921057267443,0.020064516817003095,0.000514804,0.048940316,0.8059170586010476,0.048868652,0.048868652,0.020064516817003095,0.013474425431362468,0.55993351,0.7443657744997791,0.000514804
61,0.9793967200623612,0.032103032951729275,0.00052598,0.046911913,0.7665238828606323,0.046805972,0.046805972,0.032103032951729275,0.021927364024777782,0.551098856,0.7026315876774403,0.00052598
62,0.9794990276741081,0.042536424410489576,0.00030525,0.054237818,0.7739665057152733,0.054079342,0.054079342,0.042536424410489576,0.029478761552696662,0.548585264,0.7073454048689466,0.00030525
63,0.020590264472239023,0.016854249450630875,0.001956428,0.028992593,0.7824517455292508,0.028972422,0.028972422,0.016854249450630875,0.015579803779710402,0.481001951,0.7227773026671339,0.001956428
64,0.02059258505909324,0.045746691776861796,0.002780443,0.083672297,0.8322863001964624,0.083600305,0.083600305,0.045746691776861796,0.03442388845618348,0.58334182,0.7751190438591585,0.002780443
65,0.02059813428852724,0.029695336930560222,0.000771339,0.050255696,0.7875013922511006,0.050173708,0.050173708,0.029695336930560222,0.02079611585248057,0.515337383,0.726277934587032,0.000771339
66,0.9996757232108932,0.021669659507409435,0.004000856,0.023345024,0.7815052923234536,0.023278156,0.023278156,0.021669659507409435,0.02129889304027576,0.598891561,0.7112319564995487,0.004000856
67,0.9989772265677733,0.014446535415021357,0.00078297,0.01751429,0.741197845314626,0.017449527,0.017449527,0.014446535415021357,0.014385708208817813,0.628123392,0.6709556214645566,0.00078297
68,0.9996878306205673,0.010433696703445966,0.000110365,0.010194491,0.7148175080168975,0.010154871,0.010154871,0.010433696703445966,0.010112103113042644,0.617307161,0.6451546950214204,0.000110365
69,0.9795123458247497,0.019261945471799925,0.000472194,0.024455296,0.771679780883663,0.024429337,0.024429337,0.019261945471799925,0.014888485396613001,0.535605163,0.7029195677724444,0.000472194
70,0.02100928174204639,0.10112388040815459,0.035857925,0.111715407,0.8721019767573761,0.111832841,0.111832841,0.10112388040815459,0.08805794465919427,0.46090022,0.8135741022936905,0.035857925
71,0.021091410337669602,0.019261945471799925,0.004111032,0.044604791,0.8423721165724967,0.044540859,0.044540859,0.019261945471799925,0.016428240159054294,0.545941669,0.7746203396205669,0.004111032
72,0.02110543475387553,0.050562101833640356,0.003001501,0.076883935,0.8003996261110377,0.076478371,0.076478371,0.050562101833640356,0.032412779705002726,0.620292297,0.7319409250424956,0.003001501
73,0.02120501819844569,0.05296979785480941,0.005973182,0.081974554,0.8245493331832463,0.081560684,0.081560684,0.05296979785480941,0.035403989520287074,0.560113141,0.7565577629620048,0.005973182
74,0.021195433165786964,0.03451074698733879,8.52e-05,0.051631761,0.7184994339016486,0.051295622,0.051295622,0.03451074698733879,0.019821985676429846,0.545655177,0.6480862366362273,8.52e-05
75,0.021202092241107764,0.016854249450630875,0.000811476,0.056014428,0.7967320814326655,0.055963315,0.055963315,0.016854249450630875,0.012123211864223394,0.544852209,0.737097603279376,0.000811476
76,0.021208246841025475,0.03932615604331511,7.68e-05,0.057543436,0.7236670977298008,0.057166157,0.057166157,0.03932615604331511,0.022021634622428888,0.560509848,0.6532753820552379,7.68e-05
77,0.9786942885110973,0.01203883939385231,0.002471386,0.016262238,0.7546025668804133,0.016207883,0.016207883,0.01203883939385231,0.019319208488634658,0.571925158,0.6841612574957393,0.002471386
78,0.021211475483605257,0.04735183446726814,0.00031922,0.063769894,0.728096814341353,0.063369275,0.063369275,0.04735183446726814,0.027897841879240725,0.607877242,0.6594492863220205,0.00031922
79,0.02121520860158813,0.05296979785480941,0.00042749,0.078141172,0.7529086069913932,0.077693408,0.077693408,0.05296979785480941,0.030950327332877312,0.577534362,0.6869315133351642,0.00042749
80,0.02129128349237425,0.03370817564213562,0.000115953,0.04897267,0.7187434373368996,0.048654912,0.048654912,0.03370817564213562,0.01969629087923909,0.539465848,0.6480258658598073,0.000115953
81,0.02129834614801752,0.045746691776861796,0.000410027,0.063255249,0.7281918359196586,0.062847563,0.062847563,0.045746691776861796,0.027520759488636297,0.526608625,0.6584034316044284,0.000410027
82,0.030489787097254584,0.03611587166330467,0.005424738,0.069328626,0.8532031512806726,0.069283046,0.069283046,0.03611587166330467,0.027112252898492218,0.648239918,0.7953865135321947,0.005424738
83,0.9688974770781511,0.00882857202748009,0.007767653,0.014823462,0.7455645582600928,0.01476669,0.01476669,0.00882857202748009,0.012814530247320795,0.568791519,0.6742870895942977,0.007767653
84,0.030574740755135107,0.016854249450630875,0.000785296,0.019633017,0.7486200360345484,0.019555886,0.019555886,0.016854249450630875,0.0161768515651567,0.618934167,0.6783436781275233,0.000785296
85,0.030595121561419983,0.01845937412659675,0.001863219,0.036324767,0.7960087964655626,0.036300558,0.036300558,0.01845937412659675,0.018565042706941877,0.602830836,0.7334483092101577,0.001863219
86,0.9792078444714439,0.027287622894950708,0.023355803,0.014335281,0.7924222012065313,0.014345418,0.014345418,0.027287622894950708,0.035278923027,0.605776919,0.7249250413194974,0.023355803
87,0.9795093189723312,0.011236268048649137,0.003746387,0.027638535,0.8077093635782696,0.027641425,0.027641425,0.011236268048649137,0.011651857875483933,0.534666378,0.7380015947234179,0.003746387
88,0.9691129889703516,0.010433696703445966,0.006526069,0.008510614,0.7492963347929803,0.008491955,0.008491955,0.010433696703445966,0.017905147522900206,0.632265832,0.6760083173073608,0.006526069
89,0.00021601636760355822,0.00963114337268326,0.001537104,0.037435338,0.8196823334832853,0.037362385,0.037362385,0.00963114337268326,0.008918007542150054,0.560943981,0.754857290922501,0.001537104
90,0.978891235708464,0.036918443008507836,0.000711491,0.033632098,0.7612475333578153,0.033501317,0.033501317,0.036918443008507836,0.03210482875251447,0.591775035,0.6931850658615187,0.000711491
91,0.969713012014788,0.014446535415021357,0.002623801,0.023694765,0.7693775936798,0.023635794,0.023635794,0.014446535415021357,0.012908800844971901,0.546030067,0.7009247348160164,0.002623801
92,0.0004111474535191498,0.020064516817003095,0.000538553,0.023873654,0.7526408619136756,0.023783904,0.023783904,0.020064516817003095,0.018659313304592987,0.640400146,0.6831178010870758,0.000538553
93,0.9993865579098413,0.026485069564188002,7.96e-05,0.025972555,0.7191729502331977,0.025861218,0.025861218,0.026485069564188002,0.019916256274080956,0.614902556,0.6503489480983534,7.96e-05
94,0.9990813502909713,0.032103032951729275,0.000214443,0.028779382,0.7275271989503901,0.028656247,0.028656247,0.032103032951729275,0.02500687354966036,0.573187854,0.6588577021194678,0.000214443
95,0.0006245405490266348,0.12279321665643789,0.009434255,0.167537922,0.8489783811122086,0.16732544,0.16732544,0.12279321665643789,0.0892281586788432,0.466184761,0.797731029531645,0.009434255
96,0.9792965312473073,0.014446535415021357,0.002953024,0.019829776,0.7569850844086351,0.019821953,0.019821953,0.014446535415021357,0.013788660423371518,0.565481023,0.6938770950024843,0.002953024
97,0.9990900272679045,0.048956959143234016,0.037965295,0.086683388,0.8964024049533704,0.086677586,0.086677586,0.048956959143234016,0.04482477425023231,0.52156404,0.837450437828347,0.037965295
98,0.9995875409104328,0.01203883939385231,0.002880826,0.010170213,0.7704495911467234,0.010177043,0.010177043,0.01203883939385231,0.013977201618673734,0.525149082,0.7003830970471137,0.002880826
99,0.0008210841660708813,0.04735183446726814,0.009751932,0.082185425,0.8580335383634893,0.082194809,0.082194809,0.04735183446726814,0.03977877755713783,0.581950078,0.8022366599063993,0.009751932
100,0.0009159255418519857,0.004815733315904696,0.002417321,0.013990418,0.7417890690207583,0.013946318,0.013946318,0.004815733315904696,0.006247004607411554,0.568593445,0.6702278997259916,0.002417321
101,0.9695253471648382,0.003210590625498353,0.003674923,0.001831927,0.6588122186293943,0.001824773,0.001824773,0.003210590625498353,0.009546479527136,0.572048208,0.5857669822307482,0.003674923
102,0.0009353982924112976,0.010433696703445966,0.009103307,0.013042442,0.7375372256987038,0.012992913,0.012992913,0.010433696703445966,0.023655659982521286,0.563020287,0.6665419509352419,0.009103307
103,0.001023580592871601,0.020867088162206268,0.000505024,0.054860473,0.8015703287214028,0.054835858,0.054835858,0.020867088162206268,0.014888485396613001,0.529232749,0.7417826807688925,0.000505024
104,0.0010294325075474566,0.014446535415021357,0.000382785,0.038390953,0.7953177354422892,0.038363904,0.038363904,0.014446535415021357,0.011149080687688745,0.566731774,0.7334332792741366,0.000382785
105,0.0011220541915549606,0.020867088162206268,0.001331833,0.021883078,0.7464077736270377,0.021795279,0.021795279,0.020867088162206268,0.02035618606328076,0.618301388,0.6764106941379225,0.001331833
106,0.9990722697337157,0.013643982084258653,0.012833447,0.017919716,0.7548345744752506,0.017848626,0.017848626,0.013643982084258653,0.020481879859987596,0.555924261,0.6840556438915454,0.012833447
107,0.010090718802787045,0.026485069564188002,0.001845477,0.076223139,0.8415982698481583,0.076136032,0.076136032,0.026485069564188002,0.018973549297085956,0.545921012,0.778225576014672,0.001845477
108,0.010597918373054717,0.050562101833640356,0.000808437,0.069956658,0.7688090054464246,0.069753097,0.069753097,0.050562101833640356,0.032644057571562725,0.411657946,0.7048892474888583,0.000808437
109,0.010613355320389302,0.01203883939385231,0.006304039,0.027184929,0.807496838972532,0.027155632,0.027155632,0.01203883939385231,0.020324762864225035,0.627409057,0.7430310805765202,0.006304039
110,0.010702042096252697,0.0160516781054277,0.000553222,0.029939925,0.7704109082119488,0.029859532,0.029859532,0.0160516781054277,0.012783106047781144,0.597148974,0.7026010767472969,0.000553222
111,0.9695050672536338,0.49759244759395355,0.369579845,0.473607545,0.9368875232207001,0.475100279,0.475100279,0.49759244759395355,0.47819942980400243,0.60617006,0.902864069823698,0.369579845
112,0.9995827988416438,0.017656820795834045,0.000335286,0.062285503,0.779896614518496,0.062668412,0.062668412,0.017656820795834045,0.012908800844971901,0.484983411,0.7138973568324309,0.000335286
113,0.9788892178068517,0.036918443008507836,0.001347095,0.050311588,0.8116076436562973,0.050394987,0.050394987,0.036918443008507836,0.0291978346714544,0.568646997,0.7466847202054944,0.001347095
114,0.9790988777843763,0.03611587166330467,0.002637471,0.040401455,0.8080815456788195,0.040481793,0.040481793,0.03611587166330467,0.02903506093959081,0.593289537,0.7458371690315801,0.002637471
115,0.010714956666571825,0.020064516817003095,0.000804889,0.044651932,0.7932312363295089,0.044869673,0.044869673,0.020064516817003095,0.017182405940747075,0.569259484,0.7292256902903921,0.000804889
116,0.9792955222965012,0.05136467317884353,0.002190451,0.078803886,0.8170201040413821,0.078989151,0.078989151,0.05136467317884353,0.039131452453105585,0.391669381,0.7542713544474378,0.002190451
