Id,MAUT
100,0.36361565068001045
101,0.7272313013600209
102,0.7272313013600209
103,0.7272313013600209
104,0.7272313013600209
106,0.36361565068001045
107,0.7272313013600209
108,0.7272313013600209
109,0.7272313013600209
110,0.7272313013600209
111,0.7272313013600209
112,0.7272313013600209
114,0.7272313013600209
115,0.7272313013600209
116,0.7272313013600209
117,0.7272313013600209
118,0.7272313013600209
119,1.0908469520400312
120,1.0908469520400312
121,0.7272313013600209
122,0.7272313013600209
200,0.7272313013600209
201,0.36361565068001045
202,0.7272313013600209
203,0.7272313013600209
204,0.7272313013600209
205,0.7272313013600209
206,0.7272313013600209
207,0.7272313013600209
209,0.36361565068001045
210,0.7272313013600209
212,0.7272313013600209
213,0.7272313013600209
214,0.7272313013600209
215,1.0908469520400312
216,0.7272313013600209
217,0.7272313013600209
218,0.7272313013600209
219,0.7272313013600209
220,0.7272313013600209
221,0.7272313013600209
222,0.7272313013600209
223,0.7272313013600209
224,0.7272313013600209
225,0.7272313013600209
300,0.7272313013600209
301,0.7272313013600209
302,0.7272313013600209
303,0.36361565068001045
304,0.36361565068001045
305,0.7272313013600209
306,0.7272313013600209
307,0.7272313013600209
308,0.36361565068001045
311,0.7272313013600209
312,0.36361565068001045
313,5.090617120179561
314,0.7272313013600209
315,0.7272313013600209
316,0.7272313013600209
317,0.7272313013600209
318,0.36361565068001045
319,0.7272313013600209
320,0.7272313013600209
321,0.36361565068001045
322,0.7272313013600209
323,0.7272313013600209
324,0.36361565068001045
325,2.1816939040800625
326,0.7272313013600209
327,0.7272313013600209
328,0.7272313013600209
329,0.7272313013600209
400,0.7272313013600209
401,0.7272313013600209
402,0.7272313013600209
403,0.7272313013600209
404,0.7272313013600209
405,0.7272313013600209
406,0.7272313013600209
407,0.36361565068001045
408,0.7272313013600209
410,0.36361565068001045
411,0.36361565068001045
413,0.7272313013600209
414,0.7272313013600209
415,1.0908469520400312
416,0.7272313013600209
418,0.7272313013600209
419,0.7272313013600209
420,0.36361565068001045
501,0.36361565068001045
502,0.7272313013600209
503,1.0908469520400312
505,0.7272313013600209
506,0.7272313013600209
507,0.7272313013600209
508,0.7272313013600209
509,0.7272313013600209
511,0.7272313013600209
512,0.7272313013600209
514,0.7272313013600209
515,0.7272313013600209
517,0.36361565068001045
518,0.7272313013600209
519,0.7272313013600209
521,0.7272313013600209
523,0.7272313013600209
524,0.7272313013600209
525,0.7272313013600209
526,0.7272313013600209
527,0.7272313013600209
528,0.7272313013600209
600,0.7272313013600209
601,0.36361565068001045
603,0.7272313013600209
604,0.7272313013600209
605,0.7272313013600209
606,0.7272313013600209
607,0.7272313013600209
608,0.7272313013600209
609,0.7272313013600209
610,0.7272313013600209
611,1.4544626027200418
612,0.36361565068001045
614,0.7272313013600209
615,0.7272313013600209
616,0.7272313013600209
617,0.7272313013600209
618,0.7272313013600209
619,0.7272313013600209
620,0.7272313013600209
622,0.7272313013600209
623,0.7272313013600209
624,0.7272313013600209
625,0.36361565068001045
700,0.7272313013600209
701,0.7272313013600209
702,0.7272313013600209
703,0.7272313013600209
705,0.7272313013600209
707,0.7272313013600209
708,0.36361565068001045
709,0.7272313013600209
710,0.36361565068001045
712,0.7272313013600209
713,0.7272313013600209
714,0.7272313013600209
715,0.7272313013600209
717,0.7272313013600209
718,0.7272313013600209
719,0.7272313013600209
720,0.7272313013600209
721,0.7272313013600209
722,0.7272313013600209
723,0.7272313013600209
724,0.7272313013600209
725,0.36361565068001045
800,0.7272313013600209
801,0.7272313013600209
803,0.7272313013600209
804,0.7272313013600209
806,0.7272313013600209
807,0.36361565068001045
809,0.7272313013600209
810,0.7272313013600209
812,0.7272313013600209
813,0.7272313013600209
814,0.7272313013600209
815,0.7272313013600209
816,0.7272313013600209
817,0.7272313013600209
818,0.7272313013600209
819,0.7272313013600209
820,0.7272313013600209
