,Id,S.No,Betweenness centrality,Closeness,Degree centrality,Eigenvector centrality,Katz Centrality,Percolation Centrality,load Centrality,Hormonic Centrality,Degree prestige,Hub-Score
26,0.9996711820365102,0.0022459292532285235,5.56e-05,0.190963048,0.014912838,4.05e-13,0.05002572,5.56e-05,5.76e-05,0.402598184,0.000829365,0.0021446829999999997
27,0.9391405269502089,0.0025266704098820887,0.000643265,0.000846596,0.056337857,1.09e-44,0.000468209,0.000643265,0.000698053,0.217447147,0.055555548,0.028687962
28,0.9588144150001529,0.0025667762894040266,0.004204613,0.006576745,0.143330419,1.91e-37,0.001206928,0.004204613,0.004404953,0.005062054,0.140961847,0.199979447
29,0.9594343160641852,0.0026068821689259644,0.003268955,0.047384822,0.043910351,2.26e-25,0.006494194,0.003268955,0.003279644,0.0,0.033996688,0.058126074
30,0.9688091089134084,0.0026469880484479027,0.007836778,0.078675087,0.064622861,1.7400000000000007e-21,0.0192122,0.007836778,0.007811991,0.000658836,0.051409611,0.063341635
31,0.978798253582113,0.0026870939279698405,0.003584739,0.079572205,0.03645384,1.93e-19,0.008367451,0.003584739,0.003797165,0.0,0.024046438,0.015823428
32,0.9788025920823984,0.0027271998074917783,0.003321586,0.1154749,0.041424854,3.86e-18,0.042171339,0.003321586,0.002804246,0.034282875,0.02072968,0.032205242
33,0.9592197116430919,0.002927729205101468,0.005298163,0.019413521,0.017398335,1.1300000000000001e-29,0.004480038,0.005298163,0.005614509,0.0,0.008291872,0.01635869
34,0.9690159443921302,0.0030480468436672814,0.023047126,0.100698099,0.063794369,2.71e-20,0.035318092,0.023047126,0.023893137,0.0,0.041459361,0.081242891
35,0.9791972947130128,0.0031282586027111575,0.056901626,0.169904428,0.099419882,8.47e-16,0.104821852,0.056901626,0.058059502,0.104354405,0.049751254,0.097137016
36,0.9789996407116391,0.003368893879842785,0.012563547,0.124418948,0.072907865,2.95e-17,0.018680815,0.012563547,0.013638082,0.000329418,0.057213926,0.089146431
37,0.9897806121301037,0.0035293173979305367,0.003192933,0.308012005,0.038939357,1.77e-06,0.033079481,0.003192933,0.003291679,0.000329418,0.026533995,0.027229997
38,0.989793425840249,0.0036496350364963502,0.012075718,0.31140653,0.058823354,4.92e-06,0.018659172,0.012075718,0.01255237,0.342968482,0.036484246,0.04654297
39,0.9892935902492307,0.003769952675062164,0.008315894,0.310315275,0.034796855,8.11e-07,0.088180265,0.008315894,0.008337877,0.376648644,0.004975115,0.004142661
40,1.7555791852478076e-05,0.003810058554584102,0.013586571,0.433497433,0.077050367,0.000204932,0.026527102,0.013586571,0.014311161,0.0,0.066334998,0.026219062
41,0.9998766049802553,0.0039303761931499155,0.012562552,0.418584722,0.048881366,2.9e-05,0.072177106,0.012562552,0.012864147,0.279576547,0.019071302,0.0031646299999999994
42,0.0001200654730140742,0.0040506938317157294,0.016108813,0.423464411,0.05385236,2.81e-05,0.068002435,0.016108813,0.016680448,0.104419818,0.024046438,0.036284261
43,0.0010256012883933313,0.004211117349803481,0.002923931,0.355973674,0.078707372,4.17e-07,0.139125648,0.002923931,0.002936635,0.318070748,0.006633494,0.0017814139999999998
44,0.010900431519345827,0.004371540867891233,0.000976593,0.557233245,0.03645384,0.000205392,0.091751107,0.000976593,0.001004955,0.000988253,0.004975115,0.008326329
45,0.011110798335509141,0.00441164674741317,0.00549699,0.63380511,0.042253346,0.001218239,0.126639619,0.00549699,0.005458049,0.231283292,0.012437808,0.006231456
46,0.011196761178373,0.004451752626935109,0.0,0.392133895,0.012427341,4.45e-06,0.02287185,0.0,0.0,0.0,0.0,1.4999999999999968e-20
47,0.020388832538832856,0.004491858506457047,0.000388883,0.622452359,0.014912838,0.000268889,0.048267428,0.000388883,0.000400778,0.0,0.000829365,0.0006978949999999997
48,0.020681529965062964,0.004531964385978984,2.95e-07,0.590625054,0.004142316,0.000199787,0.015141374,2.95e-07,2.98e-07,0.0,0.000829365,0.0006643629999999996
49,0.030475946597702672,0.004572070265500923,0.0,0.897293082,0.033968343,0.019875282,0.226868008,0.0,0.0,0.561167989,0.0,1.4999999999999968e-20
50,0.9687045813251374,0.004772599663110612,0.010598723,0.073436039,0.102733892,1.3e-22,0.010441674,0.010598723,0.011067744,0.0,0.093698172,0.109875594
51,0.959109231228848,0.004852811422154488,0.001713424,0.023801022,0.056337857,1.3600000000000002e-27,0.003486261,0.001713424,0.001763185,0.10629911,0.050580433,0.132797293
52,0.9484271372587478,0.005173658458329991,0.009971365,0.004911431,0.176470435,4.25e-30,0.001921999,0.009971365,0.010403451,0.06868252,0.171641799,0.109768779
53,0.9696149601175794,0.005213764337851929,0.009699673,0.10926197,0.1019054,4.81e-19,0.061213429,0.009699673,0.009644439,0.096759703,0.050580433,0.144566362
54,0.9797943934267079,0.005253870217373867,0.010138789,0.190480372,0.060480359,9.71e-14,0.046091843,0.010138789,0.010560934,0.018238766,0.041459361,0.075575339
55,0.9995815869608493,0.005293976096895805,0.003403456,0.328918344,0.035625347,9.29e-06,0.024944689,0.003403456,0.003604599,0.00444714,0.026533995,0.007358567
56,0.9493380205279672,0.005334081976417743,0.003713392,0.003931733,0.293289024,4.25e-30,0.000917925,0.003713392,0.004086015,0.000329418,0.291873966,0.221447303
57,0.958805939790293,0.005414293735461618,0.004549637,0.01368256,0.067936871,1.41e-29,0.003437567,0.004549637,0.004573448,0.0,0.060530683,0.047671479
58,0.9588087648602464,0.005454399614983557,0.000583617,0.009126087,0.048881366,4.25e-30,0.002423858,0.000583617,0.000543398,0.101910434,0.043946939,0.041742933
59,0.9590198379438979,0.005494505494505495,0.006037684,0.030870588,0.078707372,3.48e-27,0.010590052,0.006037684,0.006189921,0.000329418,0.060530683,0.048642664
60,0.9588135069419536,0.005534611374027432,0.005315706,0.023702904,0.099419882,1.58e-28,0.003754814,0.005315706,0.005548315,0.050750046,0.090381435,0.082434971
61,0.9591171010665749,0.005574717253549371,0.004368353,0.038404377,0.07456487,4.87e-27,0.0122517,0.004368353,0.004495218,0.722697104,0.057213926,0.060297024
62,0.9495440488438451,0.005654929012593246,0.008903136,0.010110303,0.029825841,9.89e-30,0.003601779,0.008903136,0.009179753,0.004897345,0.02072968,0.01244426
63,0.959223343875889,0.005695034892115184,0.010475567,0.049669651,0.156586438,1.66e-24,0.007031995,0.010475567,0.011069128,0.002251022,0.147595361,0.243669151
64,0.9592244537247993,0.005735140771637122,0.005953357,0.050041087,0.059651867,1.2999999999999998e-24,0.010628871,0.005953357,0.006005659,0.298983261,0.047263675,0.067677946
65,0.9593205061032105,0.00577524665115906,0.038244374,0.07186594,0.034796855,3.13e-24,0.023035632,0.038244374,0.040623592,0.004611849,0.004975115,0.007543345
66,0.9795070434543179,0.005855458410202936,0.008155604,0.182760363,0.041424854,2.77e-14,0.041076485,0.008155604,0.008455463,0.586432843,0.009121051,0.011499901
67,0.9694106470227445,0.006015881928290687,0.008061161,0.049345189,0.038939357,5.99e-25,0.008654313,0.008061161,0.008188398,0.817858153,0.023217238,0.008850345
68,0.9594130271441802,0.006096093687334563,0.003420999,0.051697766,0.025683339,2.24e-25,0.011138982,0.003420999,0.003586546,0.021227579,0.01077943,0.06135721
69,0.9692178359984337,0.006136199566856501,0.010474105,0.083241345,0.106047902,1.01e-20,0.019512863,0.010474105,0.010521157,0.000494127,0.089552236,0.064490403
70,0.9792970802195765,0.006176305446378439,0.001070159,0.153162721,0.039767849,1.15e-14,0.046485652,0.001070159,0.001077167,0.0,0.009950251,0.005658609
71,0.9688029542967246,0.006216411325900377,0.002777734,0.069816121,0.024026334,1.18e-21,0.008827696,0.002777734,0.002882476,0.012309638,0.016583744,0.01623455
72,0.9688127411462055,0.006256517205422315,6.43e-05,0.064367609,0.012427341,2.3700000000000007e-21,0.006078108,6.43e-05,6.8e-05,0.120361698,0.009950251,0.022467823
73,0.9688961816051825,0.0062966230849442525,0.007126438,0.065676297,0.021540837,3.63e-21,0.009775835,0.007126438,0.00736289,0.807288429,0.004145936,0.015875822
74,0.9695026635869368,0.006336728964466191,0.012570155,0.075336774,0.028168836,1.2000000000000003e-21,0.012344416,0.012570155,0.012625244,0.296668139,0.008291872,0.0022285139999999996
75,0.9695064976104448,0.006376834843988129,1.98e-05,0.075356292,0.014084325,8.51e-21,0.013203126,1.98e-05,1.99e-05,0.56895833,0.000829365,0.020864969
76,0.9798000435666145,0.006416940723510066,0.028043305,0.203986318,0.043081859,2.41e-12,0.085365646,0.028043305,0.028662581,0.377895187,0.015754565,0.007900676
77,0.9589114763321188,0.006457046603032005,0.054045063,0.043270448,0.048052853,3.15e-24,0.017869298,0.054045063,0.054680626,0.093031606,0.017412944,0.005344242
78,0.9888772960125449,0.006497152482553942,0.073712007,0.269873757,0.103562384,2.7e-12,0.148124033,0.073712007,0.076328681,0.000494127,0.038971803,0.036655144
79,0.9888789103382325,0.00653725836207588,0.083920386,0.25610373,0.108533399,3.3e-12,0.08923726,0.083920386,0.08324885,0.252777184,0.068822555,0.052762551
80,0.9589249963097524,0.006617470121119756,0.001350856,0.013267865,0.035625347,4.25e-30,0.001928579,0.001350856,0.001432211,0.000329418,0.03233831,0.013528338
81,0.9591193207643953,0.006858105398251384,0.008755594,0.02658548,0.025683339,1.16e-27,0.005734391,0.008755594,0.009134259,0.003829874,0.014925366,0.0023542609999999994
82,0.9593222213242536,0.006978423036817198,0.016398165,0.023257533,0.01905534,4.92e-28,0.00419872,0.016398165,0.017026646,0.0,0.011608629,0.0011317219999999997
83,0.999877815724521,0.0070586347958610735,0.002128622,0.305201876,0.021540837,1.04e-06,0.038778857,0.002128622,0.002106193,0.0,0.006633494,0.0023542609999999994
84,0.999689645886562,0.0071789524344268866,0.017834634,0.453307862,0.047224361,0.000104044,0.09456698,0.017834634,0.018223626,0.286181119,0.026533995,0.039109863
85,0.9898848370323085,0.007259164193470763,0.0174723,0.351826408,0.029825841,6.38e-06,0.084154,0.0174723,0.017919732,0.130358379,0.003316757,0.007568774
86,0.9794951378023721,0.0072992700729927005,0.00566073,0.161643674,0.040596342,1.82e-15,0.031013012,0.00566073,0.005837164,0.018226758,0.018242123,0.02864926
87,0.9494248914290303,0.007339375952514639,0.013160496,0.019422494,0.03645384,3.21e-28,0.004358131,0.013160496,0.013729972,0.379763191,0.026533995,0.012415408
88,0.9786836364582946,0.007379481832036576,0.009407982,0.139140087,0.042253346,1.22e-17,0.049508675,0.009407982,0.009692159,0.058692972,0.013267008,0.039838776
89,0.9793966639354293,0.007459693591080453,0.003040888,0.123742442,0.021540837,1.36e-16,0.005536897,0.003040888,0.003207431,0.002141216,0.014096187,0.039157437
90,0.9889817227054605,0.007620117109168204,0.00972669,0.238757203,0.03645384,4.19e-12,0.035191241,0.00972669,0.009934853,0.089663123,0.015754565,0.026011999
91,0.948816896016944,0.007660222988690142,0.006638493,0.006401018,0.018226827,4.25e-30,0.002907812,0.006638493,0.00681883,0.109948306,0.009950251,0.005581764
92,0.9888821389896076,0.00770032886821208,0.000947354,0.141906916,0.043081859,8.25e-18,0.043924141,0.000947354,0.000980884,0.007973087,0.002487558,0.0036606309999999997
93,0.9793969666214958,0.007981070024865646,0.006971996,0.157856581,0.020712345,1.47e-15,0.027781325,0.006971996,0.007258423,0.015181455,0.007462693,0.00469455
94,0.9697276602296439,0.00806128178390952,0.0,0.003413873,0.002485332,4.25e-30,0.000426307,0.0,0.0,0.0,0.002487558,0.027868162
95,0.9793077751272568,0.008101387663431459,0.005298163,0.175087181,0.037282352,4.97e-15,0.048804446,0.005298163,0.005602474,0.108872047,0.00165873,0.0006427059999999997
96,0.9697214047176045,0.008221705301997272,0.00407596,0.130533643,0.043081859,3.33e-18,0.057609421,0.00407596,0.004164245,0.0,0.004145936,0.015132589
97,0.978897231925833,0.00826181118151921,0.010643927,0.125237423,0.03645384,3.17e-18,0.02923024,0.010643927,0.010858389,0.000494127,0.009950251,0.0037933639999999996
98,0.9996900494679838,0.008301917061041149,0.000119296,0.298421747,0.017398335,1.24e-06,0.036176379,0.000119296,0.000126973,0.266822706,0.00165873,0.0018303159999999998
99,0.9696222245831735,0.008382128820085025,0.001111094,0.05798594,0.025683339,1.25e-23,0.012270602,0.001111094,0.001161415,0.000329418,0.009950251,0.022051042
100,0.9594199889237078,0.0084623405791289,0.019511625,0.020751386,0.008284818,5.21e-28,0.002710959,0.019511625,0.020337281,0.447938178,0.003316757,0.0012923979999999997
101,0.9687954880404195,0.008502446458650838,7.95e-05,0.008002468,0.006627834,1.7000000000000001e-29,0.001955077,7.95e-05,8.3e-05,0.371132364,0.002487558,0.018864267
102,0.9487221552781538,0.008582658217694715,0.012744129,0.024226516,0.053023868,1.0000000000000001e-28,0.014381599,0.012744129,0.012756249,0.062603934,0.019900501,0.006091738
103,0.9890949272943024,0.008622764097216651,0.000853788,0.227578943,0.043910351,1.6e-12,0.069195152,0.000853788,0.000842477,0.0,0.009950251,0.048595159
104,0.9792073842485601,0.008702975856260528,0.011118423,0.08833681,0.018226827,1.13e-20,0.010739902,0.011118423,0.011352622,0.3342172,0.004145936,0.0014041729999999999
105,0.9997741961944492,0.00882329349482634,0.161189296,0.494541844,0.198011458,7.29e-05,0.204164985,0.161189296,0.159586678,0.003425945,0.121890545,0.140827768
106,0.9898872585208398,0.008863399374348279,0.000105846,0.152101953,0.053023868,7.96e-16,0.036090551,0.000105846,0.000107717,0.348918819,0.000829365,1.5099999999999698e-05
107,0.9687077090811571,0.008903505253870217,0.000953201,0.076198909,0.021540837,1.82e-22,0.019793165,0.000953201,0.000986902,0.708329409,0.00165873,0.0012714409999999999
108,0.9793074724411903,0.009063928771957969,0.01151561,0.114258345,0.023197842,2.9e-18,0.014469289,0.01151561,0.011729811,0.001317671,0.005804315,0.0014041729999999999
109,0.999674108001819,0.009144140531001845,0.023699104,0.355281386,0.072079373,1.56e-06,0.079073815,0.023699104,0.024336521,0.131561495,0.025704816,0.004345253
110,0.9897821255604359,0.009384775808133473,0.0006842,0.373361592,0.05716637,8.31e-06,0.11548224,0.0006842,0.00070407,0.251772614,0.000829365,5.5999999999999694e-05
111,0.9797061099906682,0.009705622844308976,9.24e-05,0.21809719,0.048052853,1.34e-13,0.087388216,9.24e-05,0.000100496,0.604041878,0.000829365,0.0009291299999999997
112,0.9691044296188809,0.009745728723830914,0.00948453,0.066626469,0.023197842,1.2800000000000001e-22,0.012655246,0.00948453,0.009752156,0.075238836,0.004975115,0.0014111589999999997
113,0.9998904276439552,0.009866046362396727,0.000267832,0.34240625,0.01905534,4.85e-06,0.045353697,0.000267832,0.000281026,0.284392874,0.002487558,0.0003604739999999997
114,0.9797973193920166,0.009946258121440604,0.008924948,0.12849266,0.008284818,3.9e-16,0.007602023,0.008924948,0.009358358,0.000494127,0.00165873,0.0003478999999999997
115,0.9794045337731564,0.010347316916659983,0.003578891,0.227568218,0.067936871,8.55e-15,0.098311497,0.003578891,0.004049909,0.579576804,0.000829365,0.0002249469999999997
116,0.9796078379144365,0.010467634555225796,0.006691007,0.077141038,0.009113331,1.8e-19,0.003958206,0.006691007,0.006913669,0.00501421,0.003316757,0.0007963969999999997
117,0.00031156485770374886,0.010547846314269672,7.37e-05,0.068704589,0.016569843,1.33e-20,0.010245714,7.37e-05,7.46e-05,0.557741863,0.000829365,3.189999999999698e-06
118,0.9996908566308276,0.010748375711879362,4.38e-05,0.191259621,0.006627834,3.59e-10,0.012596399,4.38e-05,4.06e-05,0.0,0.000829365,7.269999999999971e-05
119,0.0008048422506161931,0.011069222748054865,0.001122789,0.476092778,0.028168836,0.000244203,0.086996358,0.001122789,0.001137344,0.721368593,0.003316757,0.004394155
120,0.0008222971471131972,0.011149434507098741,0.004251396,0.487238811,0.05053835,0.000970836,0.143559005,0.004251396,0.00433274,0.34927691,0.01077943,0.005435059
121,0.0010089535547401192,0.011189540386620678,0.0,0.493191386,0.047224361,8.93e-05,0.144633763,0.0,0.0,0.0,0.0,1.4999999999999968e-20
122,0.01009044360560046,0.011309858025186493,2.07e-06,0.027181349,0.003313824,1.24e-22,0.001655955,2.07e-06,2.13e-06,0.253979809,0.000829365,8.6599999999698e-08
123,0.9996830876884562,0.011390069784230367,0.000526892,0.25724406,0.019883832,2.66e-12,0.054521032,0.000526892,0.000539185,0.149652652,0.002487558,0.0006629649999999996
124,0.010403420998280843,0.01155049330231812,0.00306428,0.597760278,0.038110845,0.00071037,0.155528385,0.00306428,0.00276814,0.157372326,0.007462693,0.0027664309999999998
125,0.9998902258532443,0.011630705061361995,4.34e-05,0.370153878,0.01574133,7.53e-06,0.045229329,4.34e-05,4.87e-05,0.300764162,0.000829365,9.499999999999971e-05
126,0.01090981478740491,0.011710916820405872,0.039857565,0.622534115,0.091963391,0.001460866,0.199940223,0.039857565,0.039546726,0.043644061,0.045605297,0.0030877839999999997
127,0.010999914339843202,0.01175102269992781,0.007482398,0.796895504,0.196354453,0.005396785,0.648430642,0.007482398,0.00758043,0.014772036,0.00165873,0.0006783349999999996
128,0.020497597732033843,0.011871340338493623,0.003368368,0.663678002,0.031482846,0.000614396,0.086999501,0.003368368,0.003418051,0.309227881,0.014925366,0.009620474
129,0.02048750819648644,0.0119515520975375,0.013133245,0.856301276,0.175641943,0.003677832,0.699415746,0.013133245,0.012871488,0.000329418,0.011608629,0.009729315
130,0.020592943842956783,0.012111975615625251,0.002608146,0.825060477,0.048052853,0.015785474,0.357930114,0.002608146,0.002545485,0.253797128,0.011608629,0.008841542
131,0.020805227670874105,0.01215208149514719,7.84e-06,0.711148919,0.009113331,0.000944424,0.096699913,7.84e-06,1.74e-05,0.0,0.000829365,0.00033602399999999965
132,0.020900977363218942,0.012272399133713002,0.005420968,0.901944665,0.044738844,0.026272282,0.413669495,0.005420968,0.005271501,0.0,0.004145936,0.0011247359999999999
133,0.021085111386959014,0.01231250501323494,0.0,0.27039434,0.020712345,1.23e-08,0.033145317,0.0,0.0,0.022758457,0.0,1.4999999999999968e-20
134,0.02108834003833418,0.012352610892756879,0.000695896,0.642383612,0.030654353,0.000427638,0.126364874,0.000695896,0.000722123,0.008389174,0.000829365,5.6899999999999696e-05
135,0.02119044613807388,0.012392716772278815,0.000349702,0.708144072,0.01574133,0.001857826,0.077806759,0.000349702,0.000357451,0.013586132,0.000829365,5.94999999999997e-05
136,0.02119649985940232,0.012432822651800754,0.0,0.640227779,0.023197842,0.00148043,0.0866762,0.0,0.0,0.269918706,0.0,1.4999999999999968e-20
137,0.02129426745885664,0.01251303441084463,3.16e-07,0.701139532,0.001656819,0.000887621,0.070601988,3.16e-07,4.35e-07,0.106734102,0.000829365,0.0001543889999999997
138,0.030484623598273437,0.012593246169888505,0.0,0.850548052,0.030654353,0.006332043,0.140060975,0.0,0.0,0.0,0.0,1.4999999999999968e-20
139,0.03058884850047809,0.012633352049410443,0.000203506,0.604251666,0.024854846,0.000182923,0.022433815,0.000203506,0.000217239,0.0,0.000829365,3.689999999999698e-06
140,0.9487310340694356,0.013194834362717574,0.000372509,0.000423298,0.022369329,5.43e-45,0.000234104,0.000372509,0.000382124,0.0,0.022388059,0.020657417
141,0.958922574821221,0.013234940242239512,0.002988257,0.034504228,0.096934385,6.2e-27,0.008756214,0.002988257,0.003032918,0.739388727,0.082918742,0.138614693
142,0.959113065252356,0.01327504612176145,0.011034448,0.039923363,0.072079373,3.59e-26,0.006420925,0.011034448,0.011992363,0.538767838,0.063018241,0.072417695
143,0.9491277546071594,0.013395363760327263,0.01452568,0.014442997,0.052195355,2.7500000000000003e-37,0.007938471,0.01452568,0.014935016,0.08182654,0.033167489,0.02030316
144,0.958808058592758,0.013435469639849202,0.001871316,0.026880554,0.059651867,2.99e-28,0.004997343,0.001871316,0.001961769,0.011216676,0.052238811,0.044967711
145,0.9596322727516252,0.013555787278415016,0.00235084,0.060534427,0.047224361,4.57e-23,0.017227073,0.00235084,0.002340883,0.0,0.029021553,0.064444575
146,0.9596345933448011,0.013595893157936953,0.004473614,0.05744397,0.076221875,6.25e-23,0.010830457,0.004473614,0.004651678,0.0,0.066334998,0.061820238
147,0.978899350728298,0.013635999037458891,0.000643265,0.106076414,0.028168836,1.99e-17,0.039663117,0.000643265,0.000637876,0.008729572,0.009950251,0.032865203
148,0.0006192956918994853,0.013716210796502768,0.020922129,0.494809493,0.066279866,0.000123905,0.148833561,0.020922129,0.02121093,0.374420801,0.031509131,0.029504269
149,0.010601276790365382,0.013796422555546643,0.000106431,0.401414998,0.009113331,6.78e-06,0.026013542,0.000106431,0.000108319,0.0,0.000829365,0.0008173549999999996
150,0.9490272628331072,0.01383652843506858,0.004561332,0.004990654,0.523612191,2.08e-38,0.001376689,0.004561332,0.004892386,0.136122819,0.52155887,0.57445483
151,0.9491293689328469,0.013876634314590519,0.003192933,0.006136504,0.357912071,1.68e-37,0.002240084,0.003192933,0.003267608,0.11924983,0.353233828,1.0
152,0.9585056752124024,0.013916740194112457,0.023339109,0.032220054,0.065451374,1.5000000000000002e-28,0.008745065,0.023339109,0.025256626,0.006786791,0.049751254,0.060399857
153,0.9587169500867649,0.013956846073634396,0.021439899,0.025763722,0.454018129,1.5000000000000002e-28,0.002944777,0.021439899,0.023199056,0.124505142,0.451907135,0.378857382
154,0.958916823785959,0.013996951953156332,0.006613873,0.030796178,0.144987424,2.88e-27,0.007562822,0.006613873,0.006801379,0.002893386,0.132669975,0.243135076
155,0.9590216540602965,0.01403705783267827,0.002233883,0.040223746,0.037282352,2.81e-26,0.00749018,0.002233883,0.002370972,0.215106861,0.028192374,0.024010877
156,0.9594334080059859,0.014077163712200209,0.011379764,0.052148151,0.082021382,2.4099999999999998e-24,0.007924009,0.011379764,0.01177374,0.020541054,0.069651734,0.097044243
157,0.9595146287671426,0.014117269591722147,0.007344798,0.048231313,0.13670242,1.44e-24,0.007445237,0.007344798,0.007635311,0.0,0.12686566,0.138955746
158,0.9692140019749257,0.014157375471244085,0.001894707,0.070799693,0.077050367,6.67e-20,0.005714241,0.001894707,0.002003892,0.318196495,0.07379767,0.10434315
159,0.9692184413705666,0.014197481350766022,0.004169526,0.073088311,0.05716637,1.34e-19,0.006932338,0.004169526,0.004495218,0.293869326,0.052238811,0.054799021
160,0.9694234607328898,0.014277693109809898,0.008553551,0.096163868,0.082021382,1.31e-19,0.027610445,0.008553551,0.008112575,0.000494127,0.062189062,0.08289737
161,0.9787920989654291,0.014317798989331837,0.010199139,0.102724388,0.038110845,7.85e-19,0.018128775,0.010199139,0.010337617,0.229954434,0.024875616,0.0208547
162,0.9898021028408197,0.014357904868853773,0.001806989,0.216034546,0.045567356,4.48e-13,0.099728132,0.001806989,0.001811326,0.045080958,0.009950251,0.010180886
163,0.9495415264599583,0.014398010748375711,0.014744507,0.012140371,0.188897962,1.86e-37,0.006960111,0.014744507,0.015496286,0.001098059,0.171641799,0.13565056
164,0.9494370997670427,0.01443811662789765,0.003900524,0.011085462,0.178955953,1.32e-36,0.003126185,0.003900524,0.004170262,0.000329418,0.172470978,0.17316225
165,0.958722499331316,0.014478222507419588,0.001380095,0.01012885,0.059651867,6.34e-35,0.003421066,0.001380095,0.001438229,0.003486338,0.052238811,0.048514123
166,0.9494269093361398,0.014518328386941526,1.11e-05,0.003621374,0.120132412,1.48e-37,0.000371777,1.11e-05,1.58e-05,0.31888616,0.120232167,0.150356726
167,0.9494278173943391,0.014558434266463463,3.89e-05,0.004378012,0.105219389,1.2e-36,0.000829887,3.89e-05,3.47e-05,0.416826909,0.104477601,0.244203017
