,Id,Unnamed: 0.1,Degree centrality,Betweenness centrality,Eigenvector centrality,Closeness centrality,Hubs score,Authority score,Page Rank,Katz Centrality,Percolation Centrality,Hormonic Centrality
32,0.988996084,0.0022190521477254716,0.013781383,2.22e-05,5.68e-17,0.084970063,0.0029137499999999984,0.158903724,0.003051466,0.007832343,2.22e-05,0.087784545
33,0.999185474,0.0022983040101442385,0.004306795,4.9e-06,9.22e-07,0.334655975,0.00022418899999999817,0.008288485999999986,0.002585988,0.004016938,4.9e-06,0.354591906
34,0.001131235,0.0023379299413536217,0.049957086,0.001393758,0.000849372,0.506620752,0.008528657999999998,0.11443672499999999,0.019705228,0.03327862,0.001393758,0.587416031
35,0.010819278,0.0023775558725630053,0.028423916,0.000689874,0.001274137,0.554737894,0.0010183979999999983,0.017049560999999987,0.028135549,0.036161521,0.000689874,0.607107165
36,0.010897875,0.0024171818037723885,0.024978619,4.58e-05,0.000925536,0.527461574,9.409999999999818e-05,0.032172411999999984,0.047795781,0.040902759,4.58e-05,0.593561432
37,0.021200066,0.002456807734981772,0.01722668,0.0,0.000921504,0.534182258,1.0600000000000001e-18,0.06768384799999999,0.031135295,0.040800466,0.0,0.603904446
38,0.02129077,0.0024964336661911554,0.007752092,5.45e-06,1.72e-06,0.342868518,1.169999999999818e-05,0.008942839999999987,0.0429274,0.007575931,5.45e-06,0.373882259
39,0.999671183,0.002536059597400539,0.018949328,1.5e-05,2.9e-06,0.344431739,8.629999999999818e-05,0.11809892699999999,0.033721283,0.023478124,1.5e-05,0.391953407
40,0.959513444,0.002615311459819306,0.014642707,0.0,3.7000000000000005e-22,0.040276501,1.0600000000000001e-18,0.14174983,0.003620383,0.004578304,0.0,0.047701894
41,0.968800025,0.002654937391028689,0.014642707,0.0,9.03e-20,0.064539374,1.0600000000000001e-18,0.12131544099999998,0.006878728,0.007476523,0.0,0.070133652
42,0.979289376,0.002734189253447456,0.027562592,0.000189058,6.99e-06,0.362914994,0.00036563299999999813,0.149619893,0.050212129,0.028690998,0.000189058,0.408523022
43,0.939140717,0.0027738151846568395,0.062015646,6.76e-05,1.23e-38,0.000385742,0.025966246999999998,0.0005125769999999865,0.000258599,9.61e-05,6.76e-05,0.000325725
44,0.958814544,0.0028134411158662227,0.146425635,0.000738703,9.67e-32,0.008018093,0.164676147,0.052481383999999985,0.004085861,0.000430528,0.000738703,0.007714243
45,0.958908881,0.0028530670470756064,0.020671976,0.000276701,8.14e-28,0.025750758,0.023590338999999995,0.08094506199999998,0.003620383,0.001657688,0.000276701,0.025899756
46,0.959434443,0.0028926929782849896,0.054263707,0.000277953,1.6400000000000004e-21,0.046969023,0.057716924,0.08396090699999999,0.002792867,0.005139129,0.000277953,0.053961229
47,0.968704679,0.002932318909494373,0.118863196,0.002745961,2.03e-19,0.072138226,0.089327642,0.07638457699999998,0.003982421,0.008308258,0.002745961,0.07434185
48,0.97879832,0.0029719448407037564,0.03703718,0.000752476,2.47e-16,0.079314262,0.015178513999999999,0.06950695099999998,0.013809176,0.0033619,0.000752476,0.082890806
49,0.959219839,0.003090822634331907,0.011197389,7.55e-05,5.2000000000000004e-30,0.013032881,0.008549662999999999,0.10976645399999999,0.000465478,0.001036165,7.55e-05,0.013142986
50,0.959532311,0.0031700744967506737,0.014642707,2.5e-05,1.49e-21,0.047034122,0.008720738999999998,0.06598470799999999,0.000465478,0.001391146,2.5e-05,0.048956822
51,0.97919736,0.003288952290378824,0.105943289,0.026113087,1.24e-06,0.339656648,0.064748891,0.246298537,0.02787695,0.04548516,0.026113087,0.401785567
52,0.96972039,0.0034078300840069743,0.021533322,0.000155253,3.08e-16,0.091999468,0.0009971809999999982,0.09599157199999998,0.004654778,0.008436819,0.000155253,0.095668666
53,0.97939461,0.0035267078776351243,0.025839943,0.000463255,2.36e-14,0.138690133,0.007015629999999998,0.08489626999999998,0.008326881,0.012752252,0.000463255,0.138865419
54,0.979398444,0.003566333808844508,0.03100791,0.000631028,2.4e-14,0.13852816,0.011225432999999998,0.029409583999999985,0.01722268,0.015380703,0.000631028,0.140585084
55,0.978999706,0.003605959740053891,0.077519525,0.00152114,1.06e-14,0.114151746,0.042586784,0.04436957299999999,0.005068536,0.008271775,0.00152114,0.118955766
56,0.979188784,0.003764463464891425,0.055986355,0.007043912,5.46e-06,0.368103141,0.007585437999999998,0.245277381,0.019601789,0.038380924,0.007043912,0.434098923
57,0.989699625,0.003962593120938342,0.09216208,0.007152013,0.000988527,0.454559617,0.052958107,0.136638234,0.013136819,0.045531741,0.007152013,0.529382323
58,0.989780644,0.004002219052147726,0.043927795,0.002125274,0.000369705,0.422578009,0.028028219999999996,0.10359807499999998,0.007137327,0.040906598,0.002125274,0.499618744
59,0.968899306,0.004041844983357109,0.012920059,2.44e-05,1.39e-19,0.06606103,0.0015275969999999982,0.139844933,0.001758472,0.005516913,2.44e-05,0.069815841
60,0.99936648,0.004081470914566492,0.027562592,0.001863874,0.005038961,0.571934367,0.003104698999999998,0.07594797699999999,0.027670071,0.113227271,0.001863874,0.655641864
61,0.949019149,0.0041607227769852595,0.022394647,0.001191942,6e-30,0.015779571,1.5799999999998182e-05,0.009778958999999986,0.029894021,0.003019359,0.001191942,0.018414295
62,2.07e-05,0.004239974639404026,0.085271465,0.002777888,0.0012571,0.516609657,0.018930248999999996,0.11941672299999999,0.008223442,0.022542076,0.002777888,0.569298505
63,0.999474841,0.004438104295450943,0.040482498,0.005930961,0.006213182,0.57194178,0.006407419999999998,0.08210944899999999,0.037496826,0.152391684,0.005930961,0.65628349
64,0.000121478,0.00451735615786971,0.026701268,0.000707402,0.00081064,0.527435303,0.0026520779999999983,0.197564421,0.041168929,0.041830514,0.000707402,0.592962217
65,0.000811297,0.0046362339514978606,0.022394647,0.000825094,0.000100858,0.446387519,0.0016336799999999982,0.010542371999999986,0.012309303,0.011970396,0.000825094,0.487329156
66,0.000922483,0.004675859882707243,0.013781383,0.00088394,0.005658409,0.541170566,0.0001499309999999982,0.07044340499999999,0.018774273,0.038681529,0.00088394,0.594233509
67,0.010814536,0.004755111745126011,0.044789119,0.008007006,0.00171182,0.523204956,0.003762414999999998,0.009524487999999985,0.011481787,0.011258246,0.008007006,0.545754076
68,0.01040692,0.004794737676335394,0.036175855,0.00068737,0.000632795,0.535411831,0.0023691899999999984,0.057466471999999984,0.022549815,0.030483255,0.00068737,0.59025811
69,0.011113891,0.004953241401172928,0.043927795,0.034910092,0.005013089,0.613843415,0.004038230999999998,0.023593101999999987,0.030721537,0.069728945,0.034910092,0.672443737
70,0.011199854,0.004992867332382311,0.00947474,0.0,3.99e-05,0.433317671,1.0600000000000001e-18,0.011414844999999986,0.086674559,0.007168549,0.0,0.476012843
71,0.020592879,0.005072119194801078,0.018088004,0.000812574,0.073681594,0.812246564,0.0012234919999999983,0.005125773999999987,0.126506532,0.142898833,0.000812574,0.782142402
72,0.939336958,0.005309874782057378,0.024117295,1.01e-05,1.23e-38,0.000385742,0.015266774999999998,0.0005525659999999866,0.000310319,9.61e-05,1.01e-05,0.000325725
73,0.959528982,0.005349500713266762,0.032730559,0.000180294,5.0700000000000004e-21,0.056130142,0.022802777999999996,0.09502349099999999,0.002430829,0.00584491,0.000180294,0.062068399
74,0.959109359,0.005389126644476145,0.07062891,0.000453238,1.83e-25,0.027340075,0.083060959,0.05538089999999998,0.001086115,0.001454394,0.000453238,0.026724925
75,0.968593695,0.005428752575685529,0.035314531,0.001704514,1.62e-20,0.054497799,0.037420325,0.06472107799999999,0.005378855,0.0057817,0.001704514,0.061081402
76,0.9690114,0.005468378506894912,0.043927795,0.00063854,1.11e-17,0.082356541,0.025120198999999996,0.128795799,0.013447137,0.012959476,0.00063854,0.087527279
77,0.99936991,0.005508004438104295,0.010336064,2.69e-05,3.02e-10,0.25554754,0.0026237889999999983,0.0048713029999999866,0.002017071,0.002732814,2.69e-05,0.286868334
78,0.000629787,0.005587256300523063,0.026701268,0.006834621,0.000142031,0.470943693,0.0007008559999999982,0.013886848999999986,0.064894851,0.034219842,0.006834621,0.545152182
79,0.00101904,0.005666508162941829,0.020671976,1.93e-05,0.001477223,0.502406282,0.00012305599999999818,0.017922032999999987,0.04904171,0.032334462,1.93e-05,0.558012685
80,0.001113881,0.005706134094151213,0.035314531,0.001841425,0.00084837,0.518218485,0.006435708999999999,0.0032826769999999865,0.006568409,0.012164456,0.001841425,0.551190216
81,0.948427299,0.00590426375019813,0.19293725,0.004965839,2.42e-34,0.007054838,0.167146398,0.006216363999999987,0.009412996,0.001454788,0.004965839,0.007084509
82,0.949027422,0.005943889681407513,0.53402248,0.002847739,1.72e-32,0.010088838,0.740841349,0.03224511799999999,0.001396434,0.001229806,0.002847739,0.0099726
83,0.969615055,0.0059835156126168965,0.088716762,0.003275285,5.9e-17,0.096367854,0.052300886,0.253055834,0.016291724,0.018555743,0.003275285,0.103746165
84,0.949338179,0.00602314154382628,0.303187008,0.00246161,1.3e-31,0.012054001,0.428138519,0.05171542599999999,0.003051466,0.002262958,0.00246161,0.012334104
85,0.958610938,0.006062767475035664,0.062876971,0.00070615,7.09e-30,0.016543653,0.350863616,0.396831981,0.00853376,0.003132234,0.00070615,0.017654271
86,0.958609424,0.0061023934062450465,0.018949328,4.47e-05,4.69e-30,0.011299699,0.014108559999999997,0.08998460099999998,0.001396434,0.001192704,4.47e-05,0.010895487
87,0.958611442,0.00614201933745443,0.034453207,0.000861403,1.9600000000000002e-33,0.009337196,0.019567949999999997,0.008906486999999986,0.005068536,0.001159615,0.000861403,0.009348295
88,0.958808894,0.006181645268663814,0.049095762,0.000143985,3.26e-30,0.009784794,0.069491868,0.08275435099999999,0.000362038,0.000982054,0.000143985,0.009538301
89,0.949123172,0.006221271199873197,0.018088004,6.44e-05,9.93e-32,0.010251912,0.155272303,0.10481590099999999,0.001448153,0.00097593,6.44e-05,0.009864026
90,0.949543299,0.00626089713108258,0.022394647,6.76e-05,1.9600000000000002e-29,0.016358409,0.152590451,0.397036285,0.008068282,0.003139848,6.76e-05,0.017491409
91,0.958813636,0.006300523062291964,0.104220641,0.001294383,3.54e-30,0.015279957,0.069721856,0.08633075999999999,0.011585226,0.001740817,0.001294383,0.016123366
92,0.959117229,0.0063401489935013475,0.076658201,0.002037431,7.879999999999999e-23,0.045735018,0.049812247,0.12114130999999999,0.00868892,0.006441842,0.002037431,0.04976089
93,0.959214694,0.006379774924710731,0.006890768,2.07e-06,1.82e-25,0.02353611,0.005014194999999998,0.08564077999999999,0.000413758,0.001435656,2.07e-06,0.023808139
94,0.95911955,0.006419400855920114,0.040482498,0.000235383,1.97e-23,0.040188695,0.037994234,0.958853484,0.017377839,0.007417715,0.000235383,0.043298877
95,0.959223471,0.0064590267871294975,0.175710723,0.003591801,1.22e-22,0.04774911,0.167403685,0.143259207,0.00206879,0.004187428,0.003591801,0.051199519
96,0.959224581,0.006498652718338881,0.054263707,0.000701142,1.66e-22,0.04385619,0.074489797,0.032208764999999986,0.008275162,0.0029235,0.000701142,0.047521775
97,0.959429196,0.006538278649548265,0.093884729,0.003655142,7.949999999999999e-24,0.046035235,0.065807742,0.138279209,0.010499111,0.005523327,0.003655142,0.048317362
98,0.959008363,0.006617530511967031,0.040482498,0.000271693,2.79e-29,0.014018978,0.011465462999999999,0.05482869699999999,0.000982675,0.001200531,0.000271693,0.014238041
99,0.979507108,0.006657156443176415,0.038759828,0.010333558,1.48e-06,0.341072653,0.004363551999999998,0.185907829,0.009206117,0.015759765,0.010333558,0.397638772
100,0.979707384,0.0066967823743857985,0.20068919,0.001596701,1.61e-08,0.282901574,0.106671808,0.029082405999999988,0.001086115,0.004116953,0.001596701,0.312331367
101,0.988984784,0.006736408305595181,0.055125031,0.001629492,4.4e-16,0.116660055,0.017990988999999995,0.08815786199999999,0.011119748,0.012680913,0.001629492,0.117811732
102,0.988997194,0.006776034236804565,0.015504031,0.00049706,1.3e-15,0.098038596,0.008316774999999998,0.04044526599999999,0.004189301,0.001892729,0.00049706,0.094374557
103,0.969410743,0.006855286099223332,0.033591883,0.001625711,5.4899999999999995e-24,0.018171252,0.0027440169999999983,0.013159788999999986,0.010085353,0.002740647,0.001625711,0.021404369
104,0.999272244,0.006894912030432715,0.012920059,0.000137724,5.36e-07,0.331900401,0.0007991589999999982,0.018830857999999985,0.005378855,0.00925883,0.000137724,0.388321196
105,0.988976208,0.006934537961642099,0.074074207,0.000552149,1.36e-08,0.284696971,0.026183575999999997,0.021993569999999987,0.000775796,0.003780206,0.000552149,0.317833597
106,0.959413154,0.006974163892851482,0.023255971,0.001158137,2.69e-22,0.046760002,0.017738157999999997,0.141700027,0.00868892,0.004013473,0.001158137,0.053569197
107,0.969714336,0.007013789824060866,0.093023405,0.004368541,5.71e-16,0.110639698,0.037646777,0.11505908799999999,0.004137581,0.010168564,0.004368541,0.110937392
108,0.979297145,0.007053415755270249,0.026701268,9.28e-05,1.91e-13,0.138019234,0.004879822999999998,0.10568546499999999,0.004034141,0.012449027,9.28e-05,0.141859452
109,0.979309051,0.007093041686479632,0.033591883,0.000343059,3.73e-09,0.278978428,0.019690369999999995,0.043961328999999986,0.002482548,0.005496975,0.000343059,0.312412425
110,0.969502759,0.007132667617689016,0.031869234,0.001109307,2.81e-18,0.080730384,0.002340900999999998,0.12277755899999998,0.019601789,0.008875716,0.001109307,0.089263249
111,0.989689334,0.007172293548898399,0.033591883,0.000363091,8.08e-08,0.298051284,0.005742632999999998,0.03311758999999999,0.003154905,0.009561449,0.000363091,0.353767638
112,0.958911605,0.007211919480107782,0.055125031,0.005237995,6.77e-28,0.035230386,0.008036149999999999,0.026755813999999985,0.037548545,0.007820374,0.005237995,0.039740724
113,0.968600051,0.007251545411317166,0.024117295,0.000249156,3.54e-20,0.058439112,0.016755969999999995,0.09748277199999998,0.002585988,0.003871665,0.000249156,0.060717021
114,0.979594483,0.00729117134252655,0.138673696,0.008654711,5.39e-14,0.185274963,0.030243235999999996,0.295739355,0.094776977,0.079801649,0.008654711,0.204592394
115,0.979701028,0.007330797273735932,0.040482498,0.000520848,3e-07,0.324528689,0.003811919999999998,0.151734911,0.013705736,0.024890118,0.000520848,0.39699584
116,0.988878945,0.007370423204945316,0.153316229,0.046527729,1.77e-05,0.38492068,0.069231186,0.36227154,0.064941916,0.116282274,0.046527729,0.50691857
117,0.958925125,0.0074100491361547,0.039621174,9.79e-05,1.31e-29,0.010092579,0.019414129999999998,0.08074584699999998,0.000310319,0.000935008,9.79e-05,0.009701163
118,0.948634335,0.00752892692978285,0.014642707,0.000391888,1.27e-30,0.009225477,0.024190627999999995,0.007343307999999987,0.00206879,0.000909559,0.000391888,0.010048603
119,0.949345242,0.007568552860992233,0.049095762,0.001411374,2.0100000000000002e-29,0.009652277,0.014483315999999998,0.017449443999999988,0.003310065,0.001296906,0.001411374,0.0113135
120,0.999877816,0.0078855603106673,0.022394647,0.000532117,3.16e-05,0.415099673,0.0015558859999999983,0.125219027,0.014378093,0.014930424,0.000532117,0.470575597
121,0.989389474,0.007925186241876684,0.033591883,0.0010129,1.89e-05,0.402840001,0.016342386999999996,0.162704068,0.006258091,0.006503025,0.0010129,0.434740634
122,0.959527771,0.007964812173086068,0.018088004,5.85e-05,4.850000000000001e-21,0.058808285,0.0055375389999999984,0.183503441,0.003827262,0.006150483,5.85e-05,0.06320932
123,0.968905359,0.008004438104295452,0.037898504,0.000550897,9.83e-18,0.085399883,0.011550187999999998,0.128729273,0.004499619,0.011114664,0.000550897,0.089284253
124,0.989884869,0.008044064035504834,0.028423916,0.002187476,0.000331663,0.453941952,0.006329625999999998,0.288540005,0.012412742,0.035166271,0.002187476,0.52843017
125,0.979495202,0.008083689966714217,0.045650443,0.002073741,2.52e-08,0.297353879,0.018210934999999998,0.162808037,0.012309303,0.01587724,0.002073741,0.353392154
126,0.94942505,0.0081233158979236,0.040482498,0.003023913,9.99e-32,0.015556912,0.022132120999999998,0.04540054499999999,0.023842809,0.00194866,0.003023913,0.015699924
127,0.969619797,0.008162941829132984,0.032730559,0.000946542,9.8e-16,0.109658568,0.012683155999999998,0.04555686299999999,0.021205101,0.016507133,0.000946542,0.114807534
128,0.978683703,0.008202567760342368,0.038759828,0.001089274,8.01e-16,0.119743364,0.015640611999999998,0.174297042,0.003413504,0.016312994,0.001089274,0.121454289
129,0.958717382,0.008242193691551752,0.019810652,0.001493883,3.77e-29,0.022652419,0.007478010999999998,0.135084506,0.002585988,0.002933618,0.001493883,0.023119464
130,0.959418804,0.008281819622761135,0.021533322,0.000174033,1.54e-21,0.054960544,0.006223542999999998,0.173307513,0.007137327,0.007922408,0.000174033,0.06058095
131,0.988981757,0.008321445553970519,0.040482498,0.001523544,7.02e-06,0.355806892,0.022991605999999998,0.146777815,0.006930448,0.027141352,0.001523544,0.433568774
132,0.948817056,0.008361071485179901,0.014642707,0.001243275,1.85e-33,0.007063021,0.012461371999999998,0.015340968999999986,0.026842555,0.001068118,0.001243275,0.007312517
133,0.988882174,0.008400697416389285,0.035314531,0.001124331,5.46e-06,0.365158602,0.0010396149999999983,0.277282933,0.027514912,0.016948694,0.001124331,0.416555868
134,0.959631592,0.008440323347598668,0.015504031,2.67e-05,1.01e-20,0.061266321,0.012555219999999999,0.03151805799999999,0.002792867,0.004920103,2.67e-05,0.062265094
135,0.989194141,0.008519575210017435,0.024978619,0.000837614,2.52e-06,0.35062682,0.0028005939999999983,0.08149508299999998,0.011947264,0.017846665,0.000837614,0.411001711
136,0.999073985,0.008559201141226819,0.018949328,0.001218234,1.76e-06,0.369147752,0.0035785369999999984,0.03668236599999999,0.017481279,0.010707946,0.001218234,0.428358213
137,0.978904361,0.008638453003645586,0.028423916,0.000897712,2.98e-18,0.093709037,0.0017256189999999983,0.025956047999999985,0.029273384,0.008459248,0.000897712,0.099647793
138,0.968998183,0.008678078934854968,0.01722668,2.32e-06,1.73e-19,0.06381338,0.0016690409999999983,0.145807917,0.002327389,0.006451863,2.32e-06,0.067579975
139,0.969727755,0.008717704866064352,0.004306795,2.18e-06,1.85e-33,0.004720776,0.008579153999999999,0.009306369999999986,5.17e-05,0.00024159,2.18e-06,0.004380995
140,0.989390281,0.008757330797273736,0.020671976,3.38e-05,0.000184162,0.41742189,0.006209397999999998,0.170576312,0.005947772,0.027849275,3.38e-05,0.488634349
141,0.978903251,0.00879695672848312,0.019810652,0.000237888,1.22e-15,0.100621258,0.0016478239999999983,0.152932379,0.010395672,0.010198994,0.000237888,0.102943275
142,0.978998899,0.008836582659692503,0.025839943,0.000395644,4.28e-15,0.124155156,0.015090535999999998,0.029700407999999987,0.002948026,0.008541996,0.000395644,0.124101389
143,0.969721499,0.008876208590901886,0.047373092,0.000863907,3.8e-15,0.137454579,0.007233241999999998,0.263876307,0.019601789,0.030656138,0.000863907,0.143658235
144,0.978897298,0.00891583452211127,0.045650443,0.002107483,1.93e-15,0.147766378,0.0033875879999999982,0.170003025,0.019188031,0.016207637,0.002107483,0.150692851
145,0.99969005,0.008955460453320654,0.014642707,0.000112684,1.35e-05,0.386848817,0.0008203759999999982,0.06412052599999998,0.005430575,0.01359908,0.000112684,0.439033796
146,0.958710319,0.008995086384530036,0.022394647,0.000284213,1.8700000000000002e-29,0.014791223,0.010050809999999999,0.06261369399999998,0.001655032,0.001808201,0.000284213,0.01442417
147,0.968915146,0.00903471231573942,0.018949328,6.82e-05,4.85e-20,0.055561766,0.0026167169999999984,0.06225161799999999,0.005223696,0.003106424,6.82e-05,0.058152363
148,0.96962232,0.009074338246948803,0.022394647,0.000118568,4.6300000000000004e-21,0.052780037,0.0059547989999999985,0.163350424,0.002689427,0.003604652,0.000118568,0.057676417
149,0.949221544,0.009272467902995721,0.012058713,1.22e-05,1.85e-33,0.005434905,0.014745835999999998,0.008724721999999987,0.000465478,0.000462636,1.22e-05,0.005249594
150,0.948722316,0.009351719765414487,0.051679734,0.002468045,4.24e-31,0.021701895,0.003295648999999998,0.018612739999999985,0.048026969,0.005396941,0.002468045,0.022284989
151,0.978700553,0.009430971627833254,0.024978619,0.000532117,1.85e-15,0.117560335,0.003712908999999998,0.156890858,0.007913123,0.013296565,0.000532117,0.12112236
152,0.979207449,0.009549849421461405,0.012920059,0.001710148,1.36e-17,0.08935723,0.0015063799999999984,0.037049894999999985,0.010499111,0.004717209,0.001710148,0.092166116
153,0.978895482,0.009668727215089554,0.013781383,0.00051584,9.19e-15,0.133419986,0.0007142929999999981,0.06837855399999998,0.012464462,0.01205706,0.00051584,0.133091962
154,0.968609535,0.009827230939927089,0.015504031,0.000201578,6.67e-22,0.051562436,0.005290010999999998,0.11256381799999998,0.015774527,0.004898222,0.000201578,0.057924797
155,0.968707807,0.009866856871136472,0.018088004,0.000114186,8.59e-20,0.066554449,0.002142878999999998,0.11372820499999999,0.013395418,0.007046699,0.000114186,0.073511235
156,0.989396335,0.009906482802345856,0.021533322,0.00030675,0.000172033,0.450505533,0.00014710199999999819,0.338624998,0.006154651,0.035484963,0.00030675,0.522096602
157,0.959014921,0.009946108733555238,0.018088004,5.58e-05,2.06e-24,0.038102511,0.0006761029999999981,0.11197417199999998,0.003206625,0.003858818,5.58e-05,0.039671701
158,0.979307537,0.010025360595974005,0.030146586,0.004911388,8.65e-16,0.112225966,0.002878388999999998,0.037242565999999984,0.02368765,0.00631665,0.004911388,0.116123654
159,0.978884484,0.010104612458392772,0.011197389,1.83e-05,5.36e-17,0.07481935,0.004519140999999998,0.06652491399999999,0.001034395,0.003372792,1.83e-05,0.080029789
160,0.999166809,0.010223490252020923,0.018088004,3.49e-05,1.53e-06,0.359508265,0.0025177059999999985,0.195298902,0.004447899,0.013902705,3.49e-05,0.440798726
161,0.998980557,0.010263116183230305,0.013781383,0.000617255,1.72e-08,0.282749206,0.0002355049999999982,0.021666392999999985,0.032014531,0.005993731,0.000617255,0.343883532
162,0.9898884,0.01042161990806784,0.063738295,0.002471902,0.000297148,0.458658714,0.0019872899999999983,0.323906756,0.038427781,0.092504113,0.002471902,0.560108804
163,0.979093337,0.010461245839277223,0.02928524,5.37e-05,4.98e-14,0.159225537,0.006548863999999998,0.170771891,0.019860388,0.024771442,5.37e-05,0.165156765
