Id,scores
220,0.0
221,0.0
222,0.0
223,0.0
224,0.01041933334895542
225,0.0
300,0.0
302,0.0
303,0.0
305,0.0
306,0.01041933334895542
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.01041933334895542
313,0.0
314,0.01041933334895542
315,0.0
316,0.01041933334895542
317,0.01041933334895542
318,0.0
319,0.052103912260115175
320,0.0
321,0.0
322,0.0
324,0.0
325,0.0
326,0.01041933334895542
327,0.0
328,0.01041933334895542
329,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.052103912260115175
405,0.0
406,0.01041933334895542
407,0.0
408,0.0
409,0.01041933334895542
410,0.01041933334895542
411,0.0
413,0.0
414,0.0
415,0.0208422827343226
417,0.0
418,0.0
419,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
519,0.0
520,0.01041933334895542
521,0.0208422827343226
522,0.0
523,0.0
526,0.0
527,0.0
528,0.0
600,0.0
602,0.0
603,0.0
604,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.01041933334895542
612,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
624,0.0
700,0.0
701,0.01041933334895542
702,0.0
703,0.01041933334895542
704,0.0
705,0.01041933334895542
706,0.0
707,0.01041933334895542
709,0.0
710,0.0
711,0.0
712,0.01041933334895542
713,0.0
714,0.01041933334895542
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
724,0.0208422827343226
800,0.0
801,0.0
802,0.0
804,0.0
806,0.0
808,0.01041933334895542
809,0.0
810,0.0
811,0.01041933334895542
812,0.0
813,0.0
814,0.0
815,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
825,0.0
900,0.0
902,0.0
903,0.0
904,0.0
906,0.0
907,0.0
908,0.01041933334895542
909,0.0
910,0.0
911,0.0
912,0.01041933334895542
913,0.0
914,0.0
915,0.0
917,0.0
918,0.01041933334895542
919,0.0
920,0.01041933334895542
921,0.0
922,0.0
923,0.04168336908485098
924,0.0
1000,0.01041933334895542
1001,0.01041933334895542
1002,0.0
1003,0.01041933334895542
1004,0.0
1005,0.01041933334895542
1007,0.0
1008,0.0
1010,0.0208422827343226
1011,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1018,0.0
1019,0.0
1020,0.0
1022,0.0
1023,0.01041933334895542
1024,0.0
1025,0.01041933334895542
1026,0.0
1027,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1106,0.0
1107,0.0208422827343226
1108,0.0
1109,0.0
1111,0.0
1112,0.0
1113,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1124,0.0
1125,0.0
1127,0.0
1128,0.0
1201,0.0
1203,0.0
1204,0.0
1206,0.09378608496117191
1207,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1216,0.0
1219,0.0
1222,0.01041933334895542
1223,0.0
1224,0.0
1225,0.0
1226,0.0
10100,0.01041933334895542
10101,0.29177664725645325
10102,0.09378608496117191
10103,0.18757121550381134
10104,0.03126282590958679
10105,0.052103912260115175
10106,0.04168336908485098
10107,0.0208422827343226
10108,0.07294499861064355
10109,0.0208422827343226
10110,0.13546849962749039
10111,0.09378608496117191
10112,0.0
10113,0.1042066281364361
10114,0.03126282590958679
10115,0.1042066281364361
10116,0.1563095859780188
10117,0.12504795645222622
10118,0.06252445543537935
10119,0.5001877527269988
10120,0.26051501773066066
10121,0.6773372286717517
10122,0.09378608496117191
10123,0.31261773360698164
10200,0.03126282590958679
10201,0.052103912260115175
10202,0.07294499861064355
10203,0.08336554178590772
10204,0.01041933334895542
10205,0.01041933334895542
10206,0.0
10207,0.16673012915328295
10208,0.1458890428027546
10209,0.04168336908485098
10210,0.17715067232854714
10211,0.0
10212,0.40640286414962107
10213,0.01041933334895542
10214,0.08336554178590772
10215,0.17715067232854714
10216,0.17715067232854714
10217,0.0208422827343226
10218,0.01041933334895542
10219,0.16673012915328295
10220,0.06252445543537935
10221,0.18757121550381134
10300,0.03126282590958679
10301,0.04168336908485098
10302,0.1458890428027546
10303,0.0
10304,0.0208422827343226
10305,0.04168336908485098
10306,0.0
10307,0.18757121550381134
10308,0.12504795645222622
10309,0.21883284502960393
10310,0.0
10311,0.09378608496117191
10312,0.04168336908485098
10313,0.20841230185433976
10314,0.1042066281364361
10315,0.25009447455539646
10316,0.30219719043171744
10317,0.458505580025942
10318,0.0208422827343226
10319,0.12504795645222622
10320,0.27093556090592485
10321,0.31261773360698164
10322,0.23967393138013232
10323,1.3650935487271971
10324,0.1042066281364361
10325,0.07294499861064355
10326,0.07294499861064355
10400,0.01041933334895542
10401,0.0
10402,0.23967393138013232
10403,0.052103912260115175
10404,0.06252445543537935
10405,0.052103912260115175
10406,0.12504795645222622
10407,0.11462717131170026
10408,0.08336554178590772
10409,0.30219719043171744
10410,0.0
10411,0.07294499861064355
10412,0.29177664725645325
10413,0.0
10414,0.0
10415,0.31261773360698164
10416,0.5001877527269988
10417,0.12504795645222622
10418,0.26051501773066066
10419,0.22925338820486812
10420,0.0
10421,0.01041933334895542
10422,0.12504795645222622
10423,0.13546849962749039
10424,0.06252445543537935
10425,0.25009447455539646
10426,0.03126282590958679
10500,0.0
10501,0.3751412346238285
10502,0.0
10503,0.0
10504,0.6252342708301689
10505,0.8753275490017712
10506,0.22925338820486812
10507,0.21883284502960393
10508,0.28135610408118905
10509,0.32303827678224584
10510,0.20841230185433976
10511,0.04168336908485098
10512,0.052103912260115175
10513,0.33345881995751
10514,0.03126282590958679
10515,0.0
10516,0.04168336908485098
10517,0.20841230185433976
10518,0.0
10519,0.052103912260115175
10520,0.5627110117785837
10521,0.4168234073248852
10522,0.46892612320120625
10523,0.0208422827343226
10524,0.35429990630803837
10525,0.0
10526,0.1042066281364361
10527,0.0
10528,0.16673012915328295
10529,0.01041933334895542
10530,0.0
10531,0.17715067232854714
10532,0.08336554178590772
10600,0.29177664725645325
10601,0.11462717131170026
10602,0.29177664725645325
10603,0.33345881995751
10604,0.17715067232854714
10605,0.06252445543537935
10606,0.23967393138013232
10607,0.18757121550381134
10608,0.22925338820486812
10609,0.1042066281364361
10610,0.12504795645222622
10611,0.12504795645222622
10612,0.26051501773066066
10613,0.01041933334895542
10614,0.03126282590958679
10615,0.1042066281364361
10616,0.04168336908485098
10617,0.12504795645222622
10618,0.22925338820486812
10619,0.07294499861064355
10620,0.36472044948330257
10621,0.0
10622,0.06252445543537935
10623,0.04168336908485098
10624,0.30219719043171744
10625,0.20841230185433976
10626,0.13546849962749039
10627,0.0208422827343226
10628,0.07294499861064355
10700,0.052103912260115175
10701,0.04168336908485098
10702,0.1042066281364361
10703,0.28135610408118905
10704,0.04168336908485098
10705,0.04168336908485098
10706,0.0
10707,0.11462717131170026
10708,0.21883284502960393
10709,0.28135610408118905
