,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality,Katz-Centrality,MAUT
0,1001,0.021202516,0.146209943,0.002364883,2.81e-14,0.022748753,0.140135979,0.000911128,0.024155614,0.002367546,0.002364883,0.013040723,0.002356115,0.044787873,0.015698359
1,1002,0.029447487,0.317471605,0.006677316,5.32e-05,0.048518811,0.283743695,0.019164242,0.014717878,0.022485217,0.006677316,0.002762521,0.007119122,0.014075043,0.125410466
2,1003,0.005890389,0.0,0.0,0.0,0.00033694,0.0,0.001119006,5.49e-19,0.007100589,0.0,0.0,0.0,0.0,0.062712792
3,1004,0.001179651,0.000457827,1.63e-07,1.0999999999999999e-38,0.000134793,0.000358092,7.19e-21,3.58e-19,0.00118231,1.63e-07,0.004590659,1.67e-07,0.000618113,0.015698359
4,1005,0.023558206,0.224189463,0.000866461,2.68e-08,0.034323215,0.228593489,1.82e-05,0.00785785,0.00118231,0.000866461,0.02128766,0.000889636,0.021769741,0.188108526
5,1006,0.001179651,0.000457827,0.00026431,1.0999999999999999e-38,0.000139221,0.000358092,9.16e-05,9.06e-08,0.00118231,0.00026431,0.001137509,0.000270141,0.000618113,0.156759503
6,1007,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,7.170000000000001e-21,0.000977034,0.0,0.0,0.000203127,0.0,0.000618113,0.0
7,1008,0.002356825,0.001649741,4.88e-07,1.08e-36,0.000377373,0.001432369,8.14e-07,0.000257771,0.00118231,4.88e-07,0.000812506,4.99e-07,0.001483478,0.156759503
8,1009,0.001179651,0.000457827,0.0,1.0999999999999999e-38,0.000134789,0.000358092,8.45e-21,6.41e-19,0.00118231,0.0,0.001503136,0.0,0.000618113,0.485922971
9,1010,0.007068234,0.000457827,1.89e-06,1.0999999999999999e-38,0.000471657,0.000358092,0.002335317,0.000602851,0.007100589,1.89e-06,0.000446878,1.85e-06,0.000618113,0.062712792
10,1011,0.009423952,0.205013206,0.000756166,5.61e-09,0.030693487,0.210860524,0.000419296,0.030267275,0.003550294,0.000756166,0.005321915,0.000762691,0.009296576,0.015698359
11,1012,0.018846797,0.006015723,0.000628979,7.280000000000001e-32,0.001973066,0.005902556,0.000426815,0.000424074,0.014201177,0.000628979,0.003493776,0.000639807,0.003872672,0.015698359
12,1013,0.005890389,0.204610806,0.00084162,9.8e-07,0.030434487,0.190026619,0.000977472,0.000216611,0.005917167,0.00084162,0.00060938,0.000872372,0.00180997,0.094061442
13,1014,0.0,0.0,0.0,0.0,0.0,0.0,6.15e-21,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.517272008
14,1016,0.017668953,0.255113812,4.92e-05,4.52e-06,0.038523181,0.24424242,0.003874504,0.31498754,0.003550294,4.92e-05,0.005484416,5.72e-05,0.021551666,0.031363755
15,1017,0.005890389,0.002765933,6.5e-07,6.5e-34,0.000743608,0.002745375,4.08e-07,6.28e-07,0.002367546,6.5e-07,0.006378173,6.64e-07,0.002950944,0.517272008
16,1018,0.008246107,0.331569052,0.002474184,2.68e-05,0.049285077,0.291386126,0.004418527,0.004365472,0.004733716,0.002474184,0.006987552,0.002650629,0.011363351,0.219457177
17,1019,0.009423952,0.015801539,1.16e-05,1.0100000000000001e-27,0.002862456,0.016135045,3.11e-07,1.51e-05,0.002367546,1.16e-05,0.04072118,1.24e-05,0.008258736,0.04703808
18,1020,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,7.170000000000001e-21,0.000233241,0.0,0.0,0.001503136,0.0,0.000618113,0.10973614
19,1021,0.002356825,0.007160801,7.69e-06,2.34e-28,0.001187748,0.00703481,8.05e-06,0.000644427,0.00118231,7.69e-06,0.009425071,7.97e-06,0.002192481,0.235131888
20,1022,0.001179651,0.000824995,4.88e-07,5.39e-37,0.00018878,0.000716185,0.000521908,0.000327618,0.00118231,4.88e-07,0.000528129,4.99e-07,0.000741739,0.203782851
21,1023,0.00353467,0.000916787,1.95e-06,2.1999999999999998e-38,0.000337011,0.000716185,1.98e-05,9.57e-19,0.002367546,1.95e-06,0.009181319,1.99e-06,0.001236231,0.031363755
22,1024,0.012957515,0.048378689,0.000121225,2.55e-18,0.007856022,0.041622441,0.001702836,2.1e-05,0.013017755,0.000121225,0.000568754,0.000129993,0.001027874,0.156759503
23,1025,0.009423952,0.191997817,0.000369637,7.35e-12,0.028773434,0.165617647,0.003861235,0.003030885,0.007100589,0.000369637,0.000731255,0.000414351,0.003969421,0.235131888
24,1026,0.002356825,0.001636652,0.0,8.26e-37,0.00037544,0.001432369,7.170000000000001e-21,0.000289784,0.0,0.0,0.003087523,0.0,0.00203978,0.031363755
25,1027,0.025913924,0.198631709,0.001848186,8.36e-11,0.030716816,0.16793448,0.008748992,0.003438329,0.02485206,0.001848186,0.000325002,0.001970199,0.002845047,0.642667742
26,1028,0.004712544,0.203601932,8.88e-05,7.75e-12,0.030205302,0.179434716,2.85e-06,0.000294773,0.00118231,8.88e-05,0.006621925,0.000132024,0.009667064,0.078387117
27,1029,0.004712544,0.245718804,0.000438199,9.86e-07,0.03640419,0.228402502,3.87e-06,0.008564641,0.00118231,0.000438199,0.005890669,0.000444818,0.008244001,0.141085177
28,1030,0.001179651,0.001396611,0.0,4.8599999999999995e-34,0.000272812,0.001474147,7.170000000000001e-21,1.14e-08,0.0,0.0,0.01072508,0.0,0.001372897,0.015698359
29,1031,0.001179651,0.190013137,0.0,8.93e-11,0.028003854,0.162745348,0.001707259,0.013803208,0.00118231,0.0,0.0,0.0,0.003164121,0.0
30,1032,0.017668953,0.204652407,0.00234501,5.78e-09,0.031138709,0.20887027,0.001534763,0.015341517,0.015384628,0.00234501,0.000853131,0.002467827,0.00714591,0.0
31,1033,0.07538384,0.344707375,0.023620409,0.0002285,0.055588539,0.31137958,0.015929385,0.02868739,0.049704149,0.023620409,0.01470636,0.023768219,0.037920075,0.0
32,1034,0.0,0.000610814,0.0,2.7500000000000003e-37,8.98e-05,0.000537139,7.170000000000001e-21,5.53e-19,0.0,0.0,0.008693815,0.0,0.000679929,0.10973614
33,1035,0.025913924,0.230935591,0.006031445,2.26e-06,0.035538368,0.206084892,0.007924952,0.001259751,0.022485217,0.006031445,0.004346908,0.006306669,0.005373794,0.094061442
34,1036,0.011779671,0.012101265,2.41e-06,1.87e-25,0.002453025,0.011901882,0.00118535,0.010976045,0.005917167,2.41e-06,0.001137509,2.44e-06,0.006642852,0.203782851
35,1037,0.036514614,0.266060752,0.001709075,5.81e-07,0.041235016,0.263195914,0.003794891,0.028770542,0.014201177,0.001709075,0.005850044,0.001797553,0.024239763,0.10973614
36,1038,0.002356825,0.001031244,9.75e-07,2.8700000000000003e-37,0.000286448,0.000895231,5.22e-05,6.76e-19,0.00118231,9.75e-07,0.013284475,9.96e-07,0.001298042,0.10973614
37,1039,0.001179651,0.0,0.0,0.0,6.75e-05,0.0,5.33e-21,5.49e-19,0.002367546,0.0,0.0,0.0,0.0,0.062712792
38,1040,0.001179651,0.000457827,1.63e-07,1.0999999999999999e-38,0.000134793,0.000358092,6.9e-21,4.41e-19,0.00118231,1.63e-07,0.002275017,1.67e-07,0.000618113,0.862110187
39,1041,0.06478315,0.370683814,0.011432419,0.000211313,0.058581872,0.344370489,0.01359053,0.34216406,0.014201177,0.011432419,0.054114531,0.011473668,0.092240306,0.04703808
40,1042,0.001179651,0.145059856,0.000753185,8.49e-12,0.021407299,0.12180907,3.79e-09,0.007400515,0.00118231,0.000753185,8.13e-05,0.000769799,0.001140471,0.015698359
41,1044,0.002356825,0.244556082,1.1e-05,8.68e-07,0.036091226,0.224290061,0.000216282,0.004323896,0.00118231,1.1e-05,0.000446878,1.27e-05,0.004928654,0.156759503
42,1045,0.002356825,0.011589564,5.42e-08,4.1799999999999995e-23,0.001838753,0.010647848,2.16e-10,6.74e-08,0.00118231,5.42e-08,0.080330852,5.53e-08,0.001638856,0.125410466
43,1046,0.007068234,0.002256056,2.8e-06,1.22e-32,0.000736054,0.002643915,1.38e-15,3.92e-14,0.003550294,2.8e-06,0.016331372,2.86e-06,0.002610694,0.015698359
44,1047,0.009423952,0.25825956,0.002156217,9.22e-06,0.038553498,0.227055599,0.000106151,0.026567017,0.002367546,0.002156217,0.014990737,0.002244402,0.006641778,0.078387117
45,1048,0.00353467,0.001374784,1.63e-07,3.2999999999999997e-38,0.000404318,0.001074277,8.97e-21,5.42e-19,0.00118231,1.63e-07,0.009181319,1.67e-07,0.001854344,0.10973614
46,1049,0.014135389,0.27379863,0.000340821,9.67e-07,0.041069934,0.260449684,0.003060681,0.008647793,0.004733716,0.000340821,0.003696903,0.000358495,0.01686523,0.172433815
47,1050,0.001179651,0.0,0.0,0.0,6.75e-05,0.0,2.61e-06,5.49e-19,0.002367546,0.0,0.0,0.0,0.0,0.172433815
48,1051,0.011779671,0.214050486,1.03e-05,2.95e-11,0.032144418,0.1990516,0.000168957,0.024280341,0.00118231,1.03e-05,0.006093796,1.23e-05,0.026687271,0.0
49,1052,0.001179651,0.000916787,0.0,2.1999999999999998e-38,0.000202267,0.000716185,7.170000000000001e-21,3.59e-19,0.0,0.0,0.004590659,0.0,0.001236231,0.125410466
50,1053,0.058893868,0.317791245,0.0098868,5.51e-05,0.050305667,0.288647218,0.027357668,0.026774897,0.04260356,0.0098868,0.007068803,0.010064265,0.027804243,0.10973614
51,1054,0.053004586,0.40729484,0.003199547,0.000290376,0.063222074,0.382708006,0.001331308,0.45265957,0.003550294,0.003199547,0.010603205,0.003239657,0.126937518,0.329178586
52,1055,0.044759615,0.282510604,0.005017923,4.47e-06,0.044184044,0.287175565,0.006806344,0.373997085,0.011834334,0.005017923,0.016128246,0.005057522,0.061893891,0.015698359
53,1056,0.012957515,0.283847674,0.002563612,1.62e-05,0.042530604,0.243646013,0.007235857,0.016505643,0.009467461,0.002563612,0.001625012,0.002660785,0.005009075,0.062712792
54,1057,0.011779671,0.278353171,1.17e-06,6.4e-05,0.041654412,0.251600776,0.001941675,0.031514553,0.00118231,1.17e-06,0.002721895,1.66e-06,0.020037113,0.04703808
55,1060,0.0,0.0,0.0,0.0,0.0,0.0,7.17e-09,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.062712792
56,1061,0.002356825,0.000916787,4.88e-07,2.1999999999999998e-38,0.000269612,0.000716185,5.65e-21,8.49e-19,0.00118231,4.88e-07,0.003818779,4.99e-07,0.001236231,0.0
57,1062,0.00353467,0.135335983,7.36e-06,1.12e-12,0.020099868,0.120702861,0.000412661,6.37e-19,0.002367546,7.36e-06,0.009425071,8.44e-06,0.003874141,0.015698359
58,1063,0.020024642,0.296206659,0.001152632,2.38e-05,0.044734903,0.269667347,0.003109333,0.200214282,0.007100589,0.001152632,0.00597192,0.001340548,0.022228758,0.078387117
59,1064,0.002356825,0.002728253,7.72e-07,2.13e-34,0.000535944,0.002566329,7.49e-21,0.000309325,0.00118231,7.72e-07,0.000568754,8.31e-07,0.001578668,0.094061442
60,1065,0.020024642,0.392586239,0.002474184,0.000233642,0.059111152,0.35428799,0.000667865,0.268454099,0.002367546,0.002474184,0.009831324,0.002528761,0.070962673,0.517272008
61,1066,0.005890389,0.105921478,0.003129992,3.33e-14,0.015962358,0.093147327,0.001322462,0.003197189,0.004733716,0.003129992,0.002112516,0.003219346,0.00224489,0.235131888
62,1067,0.008246107,0.010465712,1.02e-05,5.83e-17,0.002010567,0.01018176,6.19e-08,2.64e-05,0.00118231,1.02e-05,0.014543859,1.05e-05,0.007032013,0.188108526
63,1068,0.012957515,0.168610753,0.000540545,3.9e-09,0.025539983,0.17940773,0.00184437,0.001085132,0.00828401,0.000540545,0.003087523,0.000560593,0.006502412,0.015698359
64,1069,0.0,0.000610814,0.0,2.7500000000000003e-37,8.98e-05,0.000537139,7.170000000000001e-21,4.95e-19,0.0,0.0,0.006621925,0.0,0.000679929,0.031363755
65,1070,0.002356825,0.001499769,9.75e-07,1.09e-34,0.000355332,0.001372687,7.99e-21,4.15e-09,0.00118231,9.75e-07,0.005321915,9.96e-07,0.001503258,0.266480526
66,1071,0.058893868,0.344313655,0.019034226,0.000267241,0.054544469,0.31160778,0.025853467,0.04990317,0.04142011,0.019034226,0.006296922,0.018753554,0.033617692,0.125410466
67,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.001654183,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.04703808
68,1073,0.004712544,0.198441971,8.08e-05,8.99e-11,0.029446532,0.171713741,0.000862475,0.02602653,0.002367546,8.08e-05,0.000446878,9.39e-05,0.004900839,0.094061442
69,1074,0.002356825,0.09719271,0.0,9.79e-14,0.014424416,0.082712188,2.11e-06,1.48e-05,0.002367546,0.0,0.001137509,0.0,0.000946441,0.015698359
70,1075,0.001179651,0.000916787,0.0,2.1999999999999998e-38,0.000202267,0.000716185,7.170000000000001e-21,5.74e-06,0.0,0.0,0.000446878,0.0,0.001236231,0.532946333
71,1076,0.005890389,0.146050519,7.24e-06,7.14e-12,0.021809904,0.125722679,0.000265377,0.001322114,0.00118231,7.24e-06,0.006946927,7.37e-06,0.005023228,0.062712792
72,1077,0.011779671,0.227352198,9.33e-05,3.34e-07,0.034101766,0.226168823,0.002574157,0.094964823,0.002367546,9.33e-05,0.002478144,9.93e-05,0.012949991,0.0
73,1080,0.002356825,0.142012972,0.0,5.61e-12,0.021014043,0.121788532,7.170000000000001e-21,0.088117683,0.0,0.0,0.009181319,0.0,0.003266322,0.04703808
74,1081,0.0,0.0,0.0,0.0,0.0,0.0,9.11e-07,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.031363755
75,1082,0.029447487,0.327733436,0.009360166,3.21e-05,0.050054031,0.289655761,0.012260858,0.017877649,0.018934922,0.009360166,0.007921934,0.009637727,0.015718634,0.125410466
76,1083,0.016491079,0.186691454,0.000838639,1.49e-11,0.028405389,0.186348283,0.000517485,0.002398931,0.004733716,0.000838639,0.011090708,0.00087745,0.017687875,0.0
77,1084,0.045937459,0.136220858,0.002434438,6.42e-13,0.022696169,0.118938253,0.006552246,0.002681647,0.04260356,0.002434438,0.001706263,0.002620162,0.004030932,0.188108526
78,1085,0.004712544,0.000610814,1.27e-05,2.7500000000000003e-37,0.000359582,0.000537139,1.45e-05,5.35e-19,0.004733716,1.27e-05,0.002559394,1.3e-05,0.000679929,0.04703808
79,1086,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-08,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.031363755
80,1088,0.0,0.0,0.0,0.0,0.0,0.0,1.08e-06,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.548621031
81,1089,0.036514614,0.361312366,0.003229357,5.24e-05,0.055310198,0.326047108,0.003387979,0.103328652,0.00828401,0.003229357,0.005931294,0.003097478,0.0560713,0.094061442
82,1090,0.002356825,0.004490966,6.5e-06,1.1e-31,0.0007952,0.004440345,8.200000000000001e-21,1.55e-05,0.00118231,6.5e-06,0.007596932,6.64e-06,0.001859548,0.156759503
83,1091,0.004712544,0.001871232,8.13e-07,8.87e-36,0.000544693,0.001850144,6.28e-05,9.31e-06,0.00118231,8.13e-07,0.007190679,8.31e-07,0.002608445,0.376201948
84,1092,0.023558206,0.338492542,0.002861707,7.35e-05,0.051226353,0.292996133,0.00552705,0.032470799,0.01656805,0.002861707,0.000731255,0.003016233,0.010944189,0.532946333
85,1093,0.009423952,0.31209965,0.000542532,3.82e-06,0.046437461,0.302047001,7.47e-06,0.004199169,0.00118231,0.000542532,0.008531314,0.000579889,0.027802074,0.015698359
86,1094,0.007068234,0.01484,0.0,2.83e-23,0.002586141,0.014168522,7.170000000000001e-21,2.33e-06,0.0,0.0,0.037911534,0.0,0.007689461,0.015698359
87,1095,0.0,0.0,0.0,0.0,0.0,0.0,6.16e-21,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.0
88,1096,0.002356825,0.001031244,4.88e-07,2.8700000000000003e-37,0.00028644,0.000895231,6.16e-21,2.34e-19,0.00118231,4.88e-07,0.009506321,4.99e-07,0.001298042,0.094061442
89,1097,0.001179651,0.000457827,9.75e-07,1.0999999999999999e-38,0.000134806,0.000358092,2.24e-11,7.3e-19,0.00118231,9.75e-07,0.004590659,9.96e-07,0.000618113,0.031363755
90,1098,0.004712544,0.249067412,0.00014706,6.37e-06,0.036896349,0.245885927,6.1e-05,0.006776876,0.00118231,0.00014706,0.006906302,0.000150304,0.02495258,0.407550585
91,1100,0.0,0.0,0.0,0.0,0.0,0.0,1.54e-05,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.203782851
92,1101,0.005890389,0.257185604,0.000362682,2.47e-06,0.038157487,0.244256858,0.001008432,0.001629776,0.00118231,0.000362682,0.006418798,0.000383884,0.019206625,0.015698359
93,1102,0.001179651,0.000457827,1.28e-05,1.0999999999999999e-38,0.000135004,0.000358092,3.27e-05,5.97e-19,0.00118231,1.28e-05,0.004590659,1.31e-05,0.000618113,0.015698359
94,1103,0.015313234,0.186023083,0.000181838,3.29e-07,0.028229024,0.160968984,0.008311209,0.007483667,0.014201177,0.000181838,0.000406253,0.000198035,0.001356174,0.141085177
95,1105,0.008246107,0.193793111,8.84e-05,1.51e-10,0.028965294,0.168537453,0.0010792,0.034840627,0.003550294,8.84e-05,0.001787513,9.02e-05,0.007640916,0.10973614
96,1106,0.004712544,0.128578455,1.04e-05,2.98e-11,0.019173781,0.107767365,0.00149938,0.00014219,0.004733716,1.04e-05,0.001828139,1.08e-05,0.001276544,0.0
97,1107,0.012957515,0.172541357,0.000721389,1.22e-07,0.026121009,0.150342435,0.001052662,0.021702634,0.010650883,0.000721389,0.00138126,0.000739332,0.001998802,0.031363755
98,1108,0.005890389,0.003678822,2.12e-06,1.74e-34,0.000877848,0.003580924,7.78e-10,1.63e-05,0.00118231,2.12e-06,0.013487601,2.16e-06,0.003630194,0.062712792
99,1109,0.001179651,0.000457827,0.0,1.0999999999999999e-38,0.000134789,0.000358092,4.69e-05,8.9e-05,0.00118231,0.0,0.000893757,0.0,0.000618113,0.2508062
100,1110,0.005890389,0.012992656,1.13e-06,3.53e-24,0.002247182,0.014794946,2.37e-09,2.57e-07,0.00118231,1.13e-06,0.008531314,1.15e-06,0.007357691,0.360527237
101,1111,0.015313234,0.182181801,6.64e-05,1.8e-10,0.027662041,0.160038969,0.002512235,0.016173036,0.009467461,6.64e-05,0.001218759,7.23e-05,0.007757779,0.031363755
102,1112,0.002356825,0.0,0.0,0.0,0.000134814,0.0,0.00057056,5.49e-19,0.003550294,0.0,0.0,0.0,0.0,0.078387117
103,1113,0.060071713,0.0,0.0,0.0,0.003436198,0.0,0.018460816,5.49e-19,0.061538453,0.0,0.0,0.0,0.0,0.674016393
104,1114,0.007068234,0.117693594,0.000868449,8.55e-13,0.017722588,0.104571871,0.000168072,0.002540289,0.00118231,0.000868449,0.01393448,0.00089573,0.00585936,0.0
105,1115,0.0,0.0,0.0,0.0,0.0,0.0,0.000438757,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,1.081552632
106,1116,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,7.170000000000001e-21,3.14e-19,0.0,0.0,0.004590659,0.0,0.000618113,0.094061442
107,1117,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,7.170000000000001e-21,4.2e-05,0.0,0.0,0.000487504,0.0,0.000618113,0.141085177
108,1118,0.00353467,0.168027363,0.00014706,1.65e-10,0.024908608,0.143095984,0.002454737,0.000773312,0.003550294,0.00014706,0.000528129,0.000152335,0.001204501,0.015698359
109,1119,0.001179651,0.001762544,3.14e-06,6.92e-35,0.000326666,0.001581575,2.66e-07,0.000198733,0.00118231,3.14e-06,0.000284377,3.48e-06,0.000835076,0.10973614
110,1121,0.016491079,0.061740066,0.0,1.88e-18,0.01002055,0.060937714,7.170000000000001e-21,0.000503069,0.0,0.0,0.026893952,0.0,0.013845447,0.078387117
111,1122,0.048293178,0.40495183,0.00827709,0.000498032,0.062875313,0.369286802,0.017270114,0.34866612,0.013017755,0.00827709,0.039082356,0.008276868,0.090604433,0.031363755
112,1123,0.025913924,0.274548957,0.002871643,4.1e-10,0.041895588,0.248068128,0.001318039,0.031098794,0.005917167,0.002871643,0.013040723,0.002914676,0.038604241,0.04703808
113,1124,0.028269643,0.011923064,0.000279215,3.6700000000000003e-31,0.00337472,0.014360357,1.75e-06,0.024488221,0.00118231,0.000279215,0.057534775,0.000285374,0.016913022,1.018854572
114,1125,0.009423952,0.214245561,0.000265304,1.33e-08,0.032042635,0.220401816,0.000438757,0.017212434,0.00118231,0.000265304,0.007637557,0.000272172,0.010092283,0.172433815
115,1126,0.010601826,0.124071703,6.35e-05,3.48e-13,0.018848949,0.106036839,0.001954944,0.000694318,0.010650883,6.35e-05,0.000162501,7.84e-05,0.001276532,0.0
116,1127,0.005890389,0.225496877,0.001887932,3.93e-07,0.033522257,0.221836831,0.000610367,0.130639878,0.002367546,0.001887932,0.003006273,0.002000666,0.009930644,0.172433815
117,1128,0.00353467,0.001047109,3.74e-06,8.05e-37,0.000356202,0.000895231,1.27e-06,7.75e-19,0.003550294,3.74e-06,0.004631285,3.82e-06,0.000803549,0.564295356
118,1129,0.007068234,0.001727289,1.02e-05,6.1e-35,0.000658438,0.001671098,5.84e-06,1.08e-05,0.004733716,1.02e-05,0.00398128,1.05e-05,0.002058945,0.329178586
119,1130,0.008246107,0.235339898,0.000393485,2.58e-07,0.035078986,0.23368171,0.000725364,0.015965156,0.002367546,0.000393485,0.001909389,0.000378806,0.011469491,0.031363755
120,1131,0.020024642,0.370575103,0.002523866,0.000151444,0.05580376,0.331642536,0.004695271,0.243713096,0.009467461,0.002523866,0.004265657,0.002579539,0.041871134,0.156759503
121,1132,0.041226051,0.278992429,0.003815609,2.53e-06,0.043442805,0.268509289,0.005706003,0.033011286,0.014201177,0.003815609,0.014503234,0.00388962,0.036029718,0.39187626
122,1133,0.021202516,0.227236019,0.00059917,2.96e-07,0.034632135,0.22856337,0.002198206,0.013304297,0.013017755,0.00059917,0.003575027,0.000626605,0.018112185,0.297829562
123,1134,0.004712544,0.318266422,0.002335073,1.48e-05,0.047114341,0.27935972,1.03e-08,0.003945555,0.00118231,0.002335073,0.027828334,0.002335803,0.007639318,0.10973614
124,1135,0.007068234,0.125849228,0.000226552,4.94e-13,0.018910894,0.11035508,0.000778439,0.002137003,0.004733716,0.000226552,0.001137509,0.000218347,0.003626149,0.485922971
125,1136,0.001179651,0.002603461,6.75e-06,7.280000000000001e-31,0.000450361,0.002440144,6.24e-06,6.15e-19,0.00118231,6.75e-06,0.012959472,7.14e-06,0.000696664,0.015698359
126,1137,0.007068234,0.012830094,2.7e-06,2.6599999999999998e-24,0.002290683,0.01425866,1.99e-08,2.62e-07,0.003550294,2.7e-06,0.005159414,2.96e-06,0.006217503,0.062712792
127,1138,0.038870333,0.324744256,0.001331489,0.000408001,0.050348518,0.295029092,0.006694046,0.044284599,0.011834334,0.001331489,0.011090708,0.001411638,0.060083542,0.04703808
128,1140,0.005890389,0.105851818,0.000105327,1.23e-12,0.015901399,0.097422996,7.78e-05,0.000424074,0.002367546,0.000105327,0.005321915,0.000108666,0.004451851,0.031363755
129,1141,0.00353467,0.221030377,2.67e-05,2.68e-08,0.032699297,0.213047748,2.11e-05,0.005654326,0.00118231,2.67e-05,0.000406253,3.47e-05,0.004248409,0.015698359
130,1142,0.009423952,0.176559707,0.0,3.93e-09,0.026497476,0.19900505,7.170000000000001e-21,0.003754306,0.0,0.0,0.015071988,0.0,0.015068548,0.062712792
131,1143,0.014135389,0.0,0.0,0.0,0.000808567,0.0,0.006516508,5.49e-19,0.015384628,0.0,0.0,0.0,0.0,0.125410466
132,1144,0.022380361,0.295772188,0.006846236,1.01e-05,0.044889316,0.288185848,0.001543609,0.072647696,0.004733716,0.006846236,0.006906302,0.007129278,0.039262417,0.0
133,1145,0.007068234,0.0,0.0,0.0,0.000404314,0.0,0.002812996,5.49e-19,0.00828401,0.0,0.0,0.0,0.0,0.04703808
134,1147,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,7.170000000000001e-21,0.000337181,0.0,0.0,0.000121876,0.0,0.000618113,0.031363755
135,1149,0.002356825,0.192578193,8.53e-05,8.93e-11,0.028449743,0.167220792,0.000264492,0.015882004,0.00118231,8.53e-05,0.000121876,8.59e-05,0.004711567,0.282155237
136,1150,0.002356825,0.199787677,0.0,1.87e-11,0.029508277,0.17755101,0.000264492,0.000383746,0.00118231,0.0,0.011050083,0.0,0.006802705,0.39187626
137,1151,0.004712544,0.106566538,0.000247418,1.06e-13,0.015941488,0.090560281,2.96e-07,4.86e-05,0.00118231,0.000247418,0.006540674,0.000252876,0.003144561,0.04703808
138,1152,0.0,0.0,0.0,0.0,0.0,0.0,6.63e-08,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.031363755
139,1155,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-21,5.49e-19,0.00118231,0.0,0.0,0.0,0.0,0.062712792
140,1156,0.00353467,0.00195525,1.3e-06,9.12e-36,0.000489678,0.001850144,7e-21,3.29e-19,0.00118231,1.3e-06,0.028234587,1.33e-06,0.002052142,0.0
141,1157,0.021202516,0.311524318,0.002643104,4.96e-06,0.047062848,0.29567207,0.00011942,0.049839974,0.002367546,0.002643104,0.020312652,0.00274203,0.02835045,0.266480526
142,1158,0.004712544,0.00756132,7.12e-05,5.3e-31,0.001382451,0.007398018,7.34e-06,0.00026858,0.00118231,7.12e-05,0.00536254,7.14e-05,0.003043128,0.0
143,1159,0.038870333,0.315561333,0.006220238,0.000112681,0.048821443,0.28074081,0.023716961,0.011142348,0.035502972,0.006220238,0.001137509,0.006824608,0.011346515,0.564295356
144,1160,0.001179651,0.0,0.0,0.0,6.75e-05,0.0,3.96e-07,5.49e-19,0.002367546,0.0,0.0,0.0,0.0,0.094061442
145,1161,0.009423952,0.10916916,0.000102346,1.17e-11,0.016591202,0.094336765,0.000194167,0.013969512,0.00118231,0.000102346,0.004225032,0.000105619,0.006314168,0.031363755
146,1162,0.001179651,0.000457827,0.0,1.0999999999999999e-38,0.000134789,0.000358092,6.46e-05,6.98e-06,0.00118231,0.0,0.001137509,0.0,0.000618113,0.078387117
147,1163,0.012957515,0.01022737,3.61e-05,5.21e-26,0.002245458,0.012362713,2.24e-07,0.000119323,0.00118231,3.61e-05,0.023765803,3.69e-05,0.008734612,0.266480526
148,1164,0.005890389,0.009843917,3.32e-05,1.3e-25,0.001784782,0.011100179,1.09e-09,4.49e-05,0.002367546,3.32e-05,0.031159609,3.39e-05,0.004368052,0.235131888
149,1165,0.005890389,0.175568738,0.000178857,1.12e-11,0.02615265,0.167976011,0.000107478,0.001704613,0.002367546,0.000178857,0.021003283,0.000179755,0.007938837,0.062712792
150,1166,0.011779671,0.314045721,0.001967423,3.48e-05,0.046909363,0.269585279,0.002812996,0.027065929,0.007100589,0.001967423,0.0033719,0.002153001,0.006359322,0.2508062
151,1167,0.012957515,0.0,0.0,0.0,0.000741191,0.0,0.001477265,5.49e-19,0.014201177,0.0,0.0,0.0,0.0,0.846435476
152,1168,0.004712544,0.164232691,0.00030505,6.75e-13,0.024420728,0.147465496,0.000645751,0.000107266,0.003550294,0.00030505,0.00536254,0.000309748,0.01214186,0.015698359
153,1169,0.016491079,0.277771776,0.001470599,2.66e-06,0.041809256,0.280185613,0.000106151,0.019706989,0.003550294,0.001470599,0.020881407,0.001492883,0.039233642,0.094061442
154,1170,0.010601826,0.249527234,0.002891516,1.14e-06,0.037342263,0.239306533,0.000429911,0.008481489,0.003550294,0.002891516,0.007068803,0.002955299,0.013247437,0.015698359
