,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank
41,4.338486715654572e-06,0.002356825,0.244556082,1.1e-05,8.68e-07,0.036091226,0.224290061,0.000216282,0.004323896,0.00118231,1.1e-05,0.000446878
42,4.439381755553515e-06,0.002356825,0.011589564,5.42e-08,4.18e-23,0.001838753,0.010647848,2.1599999999504e-10,6.739999999990849e-08,0.00118231,5.42e-08,0.080330852
43,4.540276795452459e-06,0.007068234,0.002256056,2.8e-06,1.22e-32,0.000736054,0.002643915,1.3799950399999998e-15,3.91999085e-14,0.003550294,2.8e-06,0.016331372
44,4.641171835351402e-06,0.009423952,0.25825956,0.002156217,9.22e-06,0.038553498,0.227055599,0.000106151,0.026567017,0.002367546,0.002156217,0.014990737
45,4.742066875250346e-06,0.00353467,0.001374784,1.63e-07,3.2999999999999997e-38,0.000404318,0.001074277,4.01e-21,4.505e-19,0.00118231,1.63e-07,0.009181319
46,4.84296191514929e-06,0.014135389,0.27379863,0.000340821,9.67e-07,0.041069934,0.260449684,0.003060681,0.008647793,0.004733716,0.000340821,0.003696903
47,4.943856955048233e-06,0.001179651,0.0,0.0,0.0,6.75e-05,0.0,2.609999999999995e-06,4.575000000000001e-19,0.002367546,0.0,0.0
48,5.0447519949471765e-06,0.011779671,0.214050486,1.03e-05,2.95e-11,0.032144418,0.1990516,0.000168957,0.024280341,0.00118231,1.03e-05,0.006093796
49,5.14564703484612e-06,0.001179651,0.000916787,0.0,2.1999999999999998e-38,0.000202267,0.000716185,2.2100000000000007e-21,2.6749999999999997e-19,0.0,0.0,0.004590659
50,5.246542074745063e-06,0.058893868,0.317791245,0.0098868,5.51e-05,0.050305667,0.288647218,0.027357668,0.026774897,0.04260356,0.0098868,0.007068803
51,5.347437114644007e-06,0.053004586,0.40729484,0.003199547,0.000290376,0.063222074,0.382708006,0.001331308,0.45265957,0.003550294,0.003199547,0.010603205
52,5.44833215454295e-06,0.044759615,0.282510604,0.005017923,4.47e-06,0.044184044,0.287175565,0.006806344,0.373997085,0.011834334,0.005017923,0.016128246
53,5.549227194441894e-06,0.012957515,0.283847674,0.002563612,1.62e-05,0.042530604,0.243646013,0.007235857,0.016505643,0.009467461,0.002563612,0.001625012
54,5.650122234340838e-06,0.011779671,0.278353171,1.17e-06,6.4e-05,0.041654412,0.251600776,0.001941675,0.031514553,0.00118231,1.17e-06,0.002721895
55,5.952807354037668e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.16999999999504e-09,4.575000000000001e-19,0.00118231,0.0,0.0
56,6.053702393936612e-06,0.002356825,0.000916787,4.88e-07,2.1999999999999998e-38,0.000269612,0.000716185,6.9e-22,7.575e-19,0.00118231,4.88e-07,0.003818779
57,6.1545974338355555e-06,0.00353467,0.135335983,7.36e-06,1.12e-12,0.020099868,0.120702861,0.000412661,5.454999999999999e-19,0.002367546,7.36e-06,0.009425071
58,6.2554924737344985e-06,0.020024642,0.296206659,0.001152632,2.38e-05,0.044734903,0.269667347,0.003109333,0.200214282,0.007100589,0.001152632,0.00597192
59,6.356387513633442e-06,0.002356825,0.002728253,7.72e-07,2.13e-34,0.000535944,0.002566329,2.53e-21,0.0003093249999999999,0.00118231,7.72e-07,0.000568754
60,6.457282553532386e-06,0.020024642,0.392586239,0.002474184,0.000233642,0.059111152,0.35428799,0.000667865,0.268454099,0.002367546,0.002474184,0.009831324
61,6.558177593431329e-06,0.005890389,0.105921478,0.003129992,3.33e-14,0.015962358,0.093147327,0.001322462,0.003197189,0.004733716,0.003129992,0.002112516
62,6.659072633330273e-06,0.008246107,0.010465712,1.02e-05,5.83e-17,0.002010567,0.01018176,6.189999999999504e-08,2.639999999999991e-05,0.00118231,1.02e-05,0.014543859
63,6.759967673229216e-06,0.012957515,0.168610753,0.000540545,3.9e-09,0.025539983,0.17940773,0.00184437,0.001085132,0.00828401,0.000540545,0.003087523
64,6.86086271312816e-06,0.0,0.000610814,0.0,2.7500000000000003e-37,8.98e-05,0.000537139,2.2100000000000007e-21,4.0349999999999996e-19,0.0,0.0,0.006621925
65,6.961757753027104e-06,0.002356825,0.001499769,9.75e-07,1.09e-34,0.000355332,0.001372687,3.03e-21,4.1499999999085e-09,0.00118231,9.75e-07,0.005321915
66,7.062652792926047e-06,0.058893868,0.344313655,0.019034226,0.000267241,0.054544469,0.31160778,0.025853467,0.04990317,0.04142011,0.019034226,0.006296922
67,7.163547832824991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001654183,4.575000000000001e-19,0.00118231,0.0,0.0
68,7.2644428727239344e-06,0.004712544,0.198441971,8.08e-05,8.99e-11,0.029446532,0.171713741,0.000862475,0.02602653,0.002367546,8.08e-05,0.000446878
69,7.3653379126228774e-06,0.002356825,0.09719271,0.0,9.79e-14,0.014424416,0.082712188,2.109999999999995e-06,1.4799999999999909e-05,0.002367546,0.0,0.001137509
70,7.466232952521821e-06,0.001179651,0.000916787,0.0,2.1999999999999998e-38,0.000202267,0.000716185,2.2100000000000007e-21,5.739999999999909e-06,0.0,0.0,0.000446878
71,7.567127992420764e-06,0.005890389,0.146050519,7.24e-06,7.14e-12,0.021809904,0.125722679,0.000265377,0.001322114,0.00118231,7.24e-06,0.006946927
72,7.668023032319707e-06,0.011779671,0.227352198,9.33e-05,3.34e-07,0.034101766,0.226168823,0.002574157,0.094964823,0.002367546,9.33e-05,0.002478144
73,7.970708152016539e-06,0.002356825,0.142012972,0.0,5.61e-12,0.021014043,0.121788532,2.2100000000000007e-21,0.088117683,0.0,0.0,0.009181319
74,8.071603191915483e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.109999999999951e-07,4.575000000000001e-19,0.00118231,0.0,0.0
75,8.172498231814427e-06,0.029447487,0.327733436,0.009360166,3.21e-05,0.050054031,0.289655761,0.012260858,0.017877649,0.018934922,0.009360166,0.007921934
76,8.273393271713369e-06,0.016491079,0.186691454,0.000838639,1.49e-11,0.028405389,0.186348283,0.000517485,0.002398931,0.004733716,0.000838639,0.011090708
77,8.374288311612313e-06,0.045937459,0.136220858,0.002434438,6.42e-13,0.022696169,0.118938253,0.006552246,0.002681647,0.04260356,0.002434438,0.001706263
78,8.475183351511256e-06,0.004712544,0.000610814,1.27e-05,2.7500000000000003e-37,0.000359582,0.000537139,1.4499999999999995e-05,4.435e-19,0.004733716,1.27e-05,0.002559394
79,8.5760783914102e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.599999999999504e-08,4.575000000000001e-19,0.00118231,0.0,0.0
80,8.777868471208086e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999999999952e-06,4.575000000000001e-19,0.00118231,0.0,0.0
81,8.87876351110703e-06,0.036514614,0.361312366,0.003229357,5.24e-05,0.055310198,0.326047108,0.003387979,0.103328652,0.00828401,0.003229357,0.005931294
82,8.979658551005974e-06,0.002356825,0.004490966,6.5e-06,1.1e-31,0.0007952,0.004440345,3.240000000000001e-21,1.549999999999991e-05,0.00118231,6.5e-06,0.007596932
83,9.080553590904918e-06,0.004712544,0.001871232,8.13e-07,8.87e-36,0.000544693,0.001850144,6.28e-05,9.30999999999991e-06,0.00118231,8.13e-07,0.007190679
84,9.181448630803862e-06,0.023558206,0.338492542,0.002861707,7.35e-05,0.051226353,0.292996133,0.00552705,0.032470799,0.01656805,0.002861707,0.000731255
85,9.282343670702804e-06,0.009423952,0.31209965,0.000542532,3.82e-06,0.046437461,0.302047001,7.4699999999999945e-06,0.004199169,0.00118231,0.000542532,0.008531314
86,9.383238710601748e-06,0.007068234,0.01484,0.0,2.83e-23,0.002586141,0.014168522,2.2100000000000007e-21,2.3299999999999087e-06,0.0,0.0,0.037911534
87,9.484133750500692e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-21,4.575000000000001e-19,0.00118231,0.0,0.0
88,9.585028790399635e-06,0.002356825,0.001031244,4.88e-07,2.8700000000000003e-37,0.00028644,0.000895231,1.2e-21,1.4250000000000001e-19,0.00118231,4.88e-07,0.009506321
89,9.68592383029858e-06,0.001179651,0.000457827,9.75e-07,1.0999999999999999e-38,0.000134806,0.000358092,2.239999999504e-11,6.384999999999999e-19,0.00118231,9.75e-07,0.004590659
90,9.786818870197521e-06,0.004712544,0.249067412,0.00014706,6.37e-06,0.036896349,0.245885927,6.099999999999999e-05,0.006776876,0.00118231,0.00014706,0.006906302
91,9.988608949995409e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5399999999999998e-05,4.575000000000001e-19,0.00118231,0.0,0.0
92,1.0089503989894353e-05,0.005890389,0.257185604,0.000362682,2.47e-06,0.038157487,0.244256858,0.001008432,0.001629776,0.00118231,0.000362682,0.006418798
93,1.0190399029793297e-05,0.001179651,0.000457827,1.28e-05,1.0999999999999999e-38,0.000135004,0.000358092,3.2699999999999995e-05,5.054999999999999e-19,0.00118231,1.28e-05,0.004590659
94,1.029129406969224e-05,0.015313234,0.186023083,0.000181838,3.29e-07,0.028229024,0.160968984,0.008311209,0.007483667,0.014201177,0.000181838,0.000406253
95,1.0493084149490127e-05,0.008246107,0.193793111,8.84e-05,1.51e-10,0.028965294,0.168537453,0.0010792,0.034840627,0.003550294,8.84e-05,0.001787513
96,1.059397918938907e-05,0.004712544,0.128578455,1.04e-05,2.98e-11,0.019173781,0.107767365,0.00149938,0.0001421899999999999,0.004733716,1.04e-05,0.001828139
97,1.0694874229288014e-05,0.012957515,0.172541357,0.000721389,1.22e-07,0.026121009,0.150342435,0.001052662,0.021702634,0.010650883,0.000721389,0.00138126
98,1.0795769269186958e-05,0.005890389,0.003678822,2.12e-06,1.74e-34,0.000877848,0.003580924,7.7799999999504e-10,1.629999999999991e-05,0.00118231,2.12e-06,0.013487601
99,1.08966643090859e-05,0.001179651,0.000457827,0.0,1.0999999999999999e-38,0.000134789,0.000358092,4.6899999999999995e-05,8.89999999999999e-05,0.00118231,0.0,0.000893757
100,1.0997559348984844e-05,0.005890389,0.012992656,1.13e-06,3.53e-24,0.002247182,0.014794946,2.3699999999950397e-09,2.569999999999085e-07,0.00118231,1.13e-06,0.008531314
101,1.1098454388883788e-05,0.015313234,0.182181801,6.64e-05,1.8e-10,0.027662041,0.160038969,0.002512235,0.016173036,0.009467461,6.64e-05,0.001218759
102,1.1199349428782732e-05,0.002356825,0.0,0.0,0.0,0.000134814,0.0,0.00057056,4.575000000000001e-19,0.003550294,0.0,0.0
103,1.1300244468681676e-05,0.060071713,0.0,0.0,0.0,0.003436198,0.0,0.018460816,4.575000000000001e-19,0.061538453,0.0,0.0
104,1.1401139508580618e-05,0.007068234,0.117693594,0.000868449,8.55e-13,0.017722588,0.104571871,0.000168072,0.002540289,0.00118231,0.000868449,0.01393448
105,1.1502034548479562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000438757,4.575000000000001e-19,0.00118231,0.0,0.0
106,1.1602929588378506e-05,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,2.2100000000000007e-21,2.225e-19,0.0,0.0,0.004590659
107,1.170382462827745e-05,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,2.2100000000000007e-21,4.19999999999999e-05,0.0,0.0,0.000487504
108,1.1804719668176393e-05,0.00353467,0.168027363,0.00014706,1.65e-10,0.024908608,0.143095984,0.002454737,0.0007733119999999998,0.003550294,0.00014706,0.000528129
109,1.1905614708075336e-05,0.001179651,0.001762544,3.14e-06,6.92e-35,0.000326666,0.001581575,2.6599999999999505e-07,0.00019873299999999993,0.00118231,3.14e-06,0.000284377
110,1.2107404787873223e-05,0.016491079,0.061740066,0.0,1.88e-18,0.01002055,0.060937714,2.2100000000000007e-21,0.0005030689999999999,0.0,0.0,0.026893952
111,1.2208299827772167e-05,0.048293178,0.40495183,0.00827709,0.000498032,0.062875313,0.369286802,0.017270114,0.34866612,0.013017755,0.00827709,0.039082356
112,1.2309194867671111e-05,0.025913924,0.274548957,0.002871643,4.1e-10,0.041895588,0.248068128,0.001318039,0.031098794,0.005917167,0.002871643,0.013040723
113,1.2410089907570055e-05,0.028269643,0.011923064,0.000279215,3.67e-31,0.00337472,0.014360357,1.749999999999995e-06,0.024488221,0.00118231,0.000279215,0.057534775
114,1.2510984947468997e-05,0.009423952,0.214245561,0.000265304,1.33e-08,0.032042635,0.220401816,0.000438757,0.017212434,0.00118231,0.000265304,0.007637557
115,1.261187998736794e-05,0.010601826,0.124071703,6.35e-05,3.48e-13,0.018848949,0.106036839,0.001954944,0.0006943179999999999,0.010650883,6.35e-05,0.000162501
116,1.2712775027266885e-05,0.005890389,0.225496877,0.001887932,3.93e-07,0.033522257,0.221836831,0.000610367,0.130639878,0.002367546,0.001887932,0.003006273
117,1.2813670067165828e-05,0.00353467,0.001047109,3.74e-06,8.05e-37,0.000356202,0.000895231,1.269999999999995e-06,6.835000000000001e-19,0.003550294,3.74e-06,0.004631285
118,1.2914565107064772e-05,0.007068234,0.001727289,1.02e-05,6.1e-35,0.000658438,0.001671098,5.839999999999995e-06,1.0799999999999908e-05,0.004733716,1.02e-05,0.00398128
119,1.3015460146963714e-05,0.008246107,0.235339898,0.000393485,2.58e-07,0.035078986,0.23368171,0.000725364,0.015965156,0.002367546,0.000393485,0.001909389
120,1.3116355186862658e-05,0.020024642,0.370575103,0.002523866,0.000151444,0.05580376,0.331642536,0.004695271,0.243713096,0.009467461,0.002523866,0.004265657
121,1.3217250226761602e-05,0.041226051,0.278992429,0.003815609,2.53e-06,0.043442805,0.268509289,0.005706003,0.033011286,0.014201177,0.003815609,0.014503234
122,1.3318145266660546e-05,0.021202516,0.227236019,0.00059917,2.96e-07,0.034632135,0.22856337,0.002198206,0.013304297,0.013017755,0.00059917,0.003575027
123,1.341904030655949e-05,0.004712544,0.318266422,0.002335073,1.48e-05,0.047114341,0.27935972,1.029999999999504e-08,0.003945555,0.00118231,0.002335073,0.027828334
124,1.3519935346458432e-05,0.007068234,0.125849228,0.000226552,4.94e-13,0.018910894,0.11035508,0.000778439,0.002137003,0.004733716,0.000226552,0.001137509
125,1.3620830386357376e-05,0.001179651,0.002603461,6.75e-06,7.2800000000000014e-31,0.000450361,0.002440144,6.239999999999995e-06,5.2349999999999995e-19,0.00118231,6.75e-06,0.012959472
126,1.372172542625632e-05,0.007068234,0.012830094,2.7e-06,2.6599999999999998e-24,0.002290683,0.01425866,1.989999999999504e-08,2.619999999999085e-07,0.003550294,2.7e-06,0.005159414
127,1.3822620466155264e-05,0.038870333,0.324744256,0.001331489,0.000408001,0.050348518,0.295029092,0.006694046,0.044284599,0.011834334,0.001331489,0.011090708
128,1.402441054595315e-05,0.005890389,0.105851818,0.000105327,1.23e-12,0.015901399,0.097422996,7.78e-05,0.00042407399999999987,0.002367546,0.000105327,0.005321915
129,1.4125305585852093e-05,0.00353467,0.221030377,2.67e-05,2.68e-08,0.032699297,0.213047748,2.1099999999999998e-05,0.005654326,0.00118231,2.67e-05,0.000406253
130,1.4226200625751037e-05,0.009423952,0.176559707,0.0,3.93e-09,0.026497476,0.19900505,2.2100000000000007e-21,0.003754306,0.0,0.0,0.015071988
131,1.4327095665649981e-05,0.014135389,0.0,0.0,0.0,0.000808567,0.0,0.006516508,4.575000000000001e-19,0.015384628,0.0,0.0
132,1.4427990705548925e-05,0.022380361,0.295772188,0.006846236,1.01e-05,0.044889316,0.288185848,0.001543609,0.072647696,0.004733716,0.006846236,0.006906302
133,1.4528885745447869e-05,0.007068234,0.0,0.0,0.0,0.000404314,0.0,0.002812996,4.575000000000001e-19,0.00828401,0.0,0.0
134,1.4730675825245755e-05,0.0,0.000457827,0.0,1.0999999999999999e-38,6.73e-05,0.000358092,2.2100000000000007e-21,0.0003371809999999999,0.0,0.0,0.000121876
135,1.4932465905043643e-05,0.002356825,0.192578193,8.53e-05,8.93e-11,0.028449743,0.167220792,0.000264492,0.015882004,0.00118231,8.53e-05,0.000121876
136,1.5033360944942586e-05,0.002356825,0.199787677,0.0,1.87e-11,0.029508277,0.17755101,0.000264492,0.0003837459999999999,0.00118231,0.0,0.011050083
137,1.5134255984841529e-05,0.004712544,0.106566538,0.000247418,1.06e-13,0.015941488,0.090560281,2.9599999999999503e-07,4.859999999999991e-05,0.00118231,0.000247418,0.006540674
138,1.5235151024740472e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.629999999999504e-08,4.575000000000001e-19,0.00118231,0.0,0.0
139,1.5537836144437302e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.9400000000000003e-21,4.575000000000001e-19,0.00118231,0.0,0.0
140,1.5638731184336248e-05,0.00353467,0.00195525,1.3e-06,9.12e-36,0.000489678,0.001850144,2.0400000000000005e-21,2.375e-19,0.00118231,1.3e-06,0.028234587
141,1.573962622423519e-05,0.021202516,0.311524318,0.002643104,4.96e-06,0.047062848,0.29567207,0.00011942,0.049839974,0.002367546,0.002643104,0.020312652
142,1.5840521264134136e-05,0.004712544,0.00756132,7.12e-05,5.3e-31,0.001382451,0.007398018,7.339999999999995e-06,0.00026857999999999987,0.00118231,7.12e-05,0.00536254
143,1.5941416304033078e-05,0.038870333,0.315561333,0.006220238,0.000112681,0.048821443,0.28074081,0.023716961,0.011142348,0.035502972,0.006220238,0.001137509
144,1.604231134393202e-05,0.001179651,0.0,0.0,0.0,6.75e-05,0.0,3.95999999999995e-07,4.575000000000001e-19,0.002367546,0.0,0.0
145,1.6143206383830965e-05,0.009423952,0.10916916,0.000102346,1.17e-11,0.016591202,0.094336765,0.000194167,0.013969512,0.00118231,0.000102346,0.004225032
146,1.6244101423729908e-05,0.001179651,0.000457827,0.0,1.0999999999999999e-38,0.000134789,0.000358092,6.46e-05,6.979999999999909e-06,0.00118231,0.0,0.001137509
147,1.6344996463628853e-05,0.012957515,0.01022737,3.61e-05,5.21e-26,0.002245458,0.012362713,2.2399999999999504e-07,0.0001193229999999999,0.00118231,3.61e-05,0.023765803
148,1.6445891503527795e-05,0.005890389,0.009843917,3.32e-05,1.3e-25,0.001784782,0.011100179,1.08999999999504e-09,4.4899999999999906e-05,0.002367546,3.32e-05,0.031159609
149,1.6546786543426737e-05,0.005890389,0.175568738,0.000178857,1.12e-11,0.02615265,0.167976011,0.000107478,0.001704613,0.002367546,0.000178857,0.021003283
150,1.6647681583325683e-05,0.011779671,0.314045721,0.001967423,3.48e-05,0.046909363,0.269585279,0.002812996,0.027065929,0.007100589,0.001967423,0.0033719
151,1.6748576623224625e-05,0.012957515,0.0,0.0,0.0,0.000741191,0.0,0.001477265,4.575000000000001e-19,0.014201177,0.0,0.0
152,1.684947166312357e-05,0.004712544,0.164232691,0.00030505,6.75e-13,0.024420728,0.147465496,0.000645751,0.0001072659999999999,0.003550294,0.00030505,0.00536254
153,1.6950366703022513e-05,0.016491079,0.277771776,0.001470599,2.66e-06,0.041809256,0.280185613,0.000106151,0.019706989,0.003550294,0.001470599,0.020881407
154,1.7051261742921455e-05,0.010601826,0.249527234,0.002891516,1.14e-06,0.037342263,0.239306533,0.000429911,0.008481489,0.003550294,0.002891516,0.007068803
155,1.71521567828204e-05,0.002356825,0.005382426,0.0,1.8300000000000002e-29,0.000926157,0.00538318,4.419999999999995e-06,2.3199999999999083e-06,0.00118231,0.0,0.001746888
156,1.7253051822719343e-05,0.001179651,0.00371768,2.03e-06,1.33e-29,0.000614097,0.003531047,2.0399999950400003e-12,4.369999999085e-10,0.00118231,2.03e-06,0.002965647
157,1.745484190251723e-05,0.007068234,0.006242733,0.000289152,4.03e-33,0.00132699,0.006075634,4.09999999999995e-07,0.00013678499999999992,0.002367546,0.000289152,0.006581299
158,1.7555736942416173e-05,0.011779671,0.015307471,8.1e-05,7.22e-28,0.00292573,0.016174407,1.3899999999999952e-06,0.0001101759999999999,0.002367546,8.1e-05,0.029006468
159,1.7656631982315118e-05,0.002356825,0.054537641,2.1e-05,6.78e-17,0.008153475,0.047352467,6.99e-05,0.0002028909999999999,0.00118231,2.1e-05,0.001868764
160,1.775752702221406e-05,0.011779671,0.345975238,0.000608113,6.14e-05,0.051604282,0.299658908,0.005850235,0.019374382,0.007100589,0.000608113,0.002559394
161,1.7858422062113006e-05,0.022380361,0.388795759,0.001887932,0.000225116,0.058671308,0.350305517,0.004374297,0.055263138,0.005917167,0.001887932,0.012065715
162,1.7959317102011948e-05,0.00353467,0.219698599,0.000232514,6.94e-06,0.032513003,0.196831114,0.001393229,0.00016879799999999992,0.003550294,0.000232514,0.002396893
